AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0.10281978361416269,0.08495773226568833,0.19659470103385088,0.25739091280193094,1.0369586683599643,2.6668359575295333,0.6762992831541219,0.7856365614798694,0.1425462459194777,3.2504761910129027,0.8811734111587779,0.3514146741667524,-0.026538227118578832,0.029929864834726094
0.11034621087739829,0.024480461971111256,0.14705986392815018,0.2721657027879051,0.40739173367777337,0.46673438301181325,-0.029345878136200716,0.357181719287934,0.8569096843838708,3.2504761910129027,0.8067273283058717,0.29009391238802157,-0.0765107255923936,-0.06531094466233352
0.12288707254726797,0.21165947808885016,0.190404320294757,0.2697079281996022,1.0369586683599643,0.06653123418449025,-0.8528225806451613,-1.0,0.5712731229597389,3.2504761910129027,0.7494621592891804,0.2617929436205561,-0.12021584979642583,-0.12789628182557214
0.2833871788054038,0.43052489861466164,0.2894739945061584,0.3115745235730659,1.370292001712566,1.4667343830118134,-0.7941308243727598,0.0,0.2856365615356069,3.2504761910129027,0.8067273283058717,0.3797156429317639,0.09211375224902707,-0.0027256074969715153
0.29843048202921996,0.32685584550519786,0.28328361376706457,0.3066495935764598,-0.14825786428448906,0.3334179787127374,-0.38239247311827956,1.7143634385758681,0.5712731229597389,3.2504761910129027,0.8604156393477348,0.4551868890942275,0.2669818192634966,0.03537071630100297
0.08777648039034655,0.08783133488269217,0.16873209211386953,0.2179820920167701,-0.4815911976370908,-0.3334179786607082,-0.029345878136200716,1.7143634385758681,0.1425462459194777,3.2504761910129027,0.813886496781252,0.4017288382734255,-0.029665967978677515,-0.07346704009897746
0.02256973048509477,0.12526494451578352,0.1563513306356818,0.1859559758165182,0.44435040203773757,1.133316404351105,-0.2647849462595084,0.6428182807678035,-0.714363438575868,3.2504761910129027,0.7559043204117663,0.33568925224844076,-0.157689277379431,-0.13605237726221608
0.24326215224184833,0.39596489159407966,0.33590774563858955,0.29433257817686653,0.44435040203773757,1.20010157451772,0.2645609318996416,0.2856365615356069,-1.0,3.2504761910129027,0.7702226573636441,0.4017288382734255,0.21389347247673166,-0.06531094466233352
0.4137911273152093,0.49964491265357835,0.48451225695327577,0.40763411053574294,-0.11115813231928165,0.7333671915059067,1.3234767025319099,-0.28563656142413196,-0.14309031550465426,3.2504761910129027,0.811023919896915,0.5526713305983526,0.48555501047956173,0.02721462086223564
0.2934160476225859,0.26637857520837355,0.4999941043974853,0.309116748982841,-0.4075327973119192,1.20010157451772,0.5000000000229493,0.0715451578080646,0.2856365615356069,3.2504761910129027,0.7938430060595829,0.5809722993633641,0.3512881119106327,-0.048978026733713334
0.23072129057197868,0.31821310176310547,0.4628400287699723,0.24754105280871877,-0.2963746649926376,1.6668359574254747,0.08826164872257046,0.8571817192879341,0.0,3.2504761910129027,0.7444512866087631,0.5448086196391968,0.29819976512386775,-0.11972982286126203
0.35109637026460205,0.6839503261588079,0.4659411147384101,0.3903921651395435,-0.2592749329985275,0.5332656170922452,0.32347670253190985,0.6428182807678035,-2.0,3.2504761910129027,0.7151030578796125,0.6061293814179277,0.5230284380625669,0.05985972966839049
0.2733487586875237,0.45356855927614737,0.44426888655752256,0.3411334843650146,-0.2223162646385633,-0.3334179786607082,0.32347670253190985,0.5715451578080646,-1.5712731229597388,3.2504761910129027,0.6843235407071763,0.5778284126516892,0.5136571080294193,0.1687078495939137
-0.0025119928566015377,-0.1281495150783278,0.2616113855837611,0.020937988094809984,0.1110170686851358,0.26663280859815175,-0.5586917562953507,0.5715451578080646,1.2856365614241319,3.2504761910129027,0.6370801170518782,0.43002980704089094,0.12645943896949688,-0.07346704009897746
0.0025024415500325262,-0.14830860517951647,0.1718213868796938,0.008620972697138688,0.5926082663511293,0.39994921284519847,-1.2645609318996416,0.6428182807678035,0.8569096843838708,3.2504761910129027,0.6198992032151046,0.42216709608173514,-0.017178789635016404,-0.10884811992658489
0.30344491643585403,0.26637857520837355,0.44426888655752256,0.309116748982841,1.0369586683599643,0.7333671915059067,0.441084229390681,0.357181719287934,-1.714363438464393,3.2504761910129027,0.6413739823795009,0.5935538345687739,0.3918773878017147,0.21497063235619826
0.38369496956687893,0.5169194321877283,0.5928733978697929,0.3682252897505821,0.44435040203773757,-0.06678517011458562,0.6762992831541219,-0.5712731229597389,-1.0,3.2504761910129027,0.6471018624127127,0.7287709049753894,0.7759473160015384,0.38911933341745053
0.22570685616338762,0.33261401868249874,0.4659411147384101,0.19581521662780868,-0.0370997319652074,-0.7333671915059067,-0.7352150537863901,-0.28563656142413196,0.714363438575868,3.2504761910129027,0.608446169411543,0.7429213893578951,0.6167060607404139,0.2911529164244811
0.22319486330874308,0.010079545049470716,0.44116780058666893,0.14162222503667332,0.44435040203773757,0.5332656170922452,-0.8528225806451613,0.357181719287934,0.0,3.2504761910129027,0.569793202674911,0.7177643073045585,0.3731466202850047,0.2231267277928422
0.5090844836680933,0.24046131193213122,0.6455093209439313,0.2992575081734726,0.14811680067924585,1.0000000001040583,-0.14717741935483872,-0.7140914036718048,-0.2856365615356069,3.2504761910129027,0.5934135513708496,0.7665095222341356,0.6697825149775937,0.42176444222148196
0.6570532795590146,0.643632145960925,0.78482236554867,0.43719307132769164,-0.4075327973119192,0.39994921284519847,0.20586917562724014,-0.8571817192321965,-0.5712731229597389,3.2504761910129027,0.6005727198462301,0.8309741707245415,0.785318646034686,0.5006826973154641
0.4840123116290521,0.4823594251693935,0.6547889964488495,0.42734321133640146,-0.2963746649926376,0.5332656170922452,-0.5586917562953507,-0.28563656142413196,-1.1430903156161292,3.2504761910129027,0.534002812822616,0.7743722331920645,0.3169424251901629,0.2639486590888499
0.5241373381945645,0.44492581553405497,0.6919430720787784,0.45935994671665303,-0.2963746649926376,0.3334179787127374,-0.8528225806451613,-0.7856365614798694,0.42872687704026113,3.2504761910129027,0.5075171609778024,0.7727972956587126,0.4012487178348623,0.3020449828868244
0.739805774240072,0.7357848527135398,0.8777016590209775,0.4839939775158397,-0.44449146564298075,-0.8001523616204923,0.029345878136200716,-0.35718171923219655,1.0,3.2504761910129027,0.49964098514906885,0.8404058308620203,0.7822027977217358,0.6258533716419414
0.6570532795590146,0.7300266795362389,0.8343572026543707,0.4101012659421241,-0.3704330653178092,-0.6000507872068308,-0.5586917562953507,0.14281828076780345,-0.5712731229597389,3.500952381635537,0.4452411192806938,0.8089609753828799,0.4949263405127093,0.6421759260450188
0.5366781998644342,0.5111612590104274,0.7229067669696134,0.37807514974187223,-0.07419946395931745,0.7998984256903969,-1.8528225806451613,-0.8571817192321965,-0.2856365615356069,3.000952381635537,0.4015745535996653,0.7539279870299529,0.2669818192634966,0.42176444222148196
0.6394979834785969,0.4794858225546369,0.7259960617378536,0.35590827435098876,-0.2592749329985275,0.7333671915059067,-1.676299283154122,-1.7856365614798695,1.2856365614241319,3.000952381635537,0.39513239247652093,0.7665095222341356,0.5261442863730804,0.4108827392868048
0.6319715562153613,0.4938867394740302,0.7507693758895948,0.27955778819089233,-1.1111581323481843,-0.2001015744136615,-0.9704301075039324,-0.7140914036718048,0.5712731229597389,3.750476191208037,0.3729433322233093,0.7948104910003742,0.49804218882565954,0.4898009943786636
0.5467070686796593,0.48811759834894164,0.7012345387863099,0.3263586943790404,-1.0741994639593175,-0.6000507872068308,-0.6765232974680901,0.5715451578080646,-1.0,1.7504761908177684,0.35934200262422594,0.7948104910003742,0.27634125674462234,0.4489790630847793
0.6394979834785969,0.5716385293072517,0.695044158049632,0.4519678613136658,-0.14825786428448906,-0.6000507872068308,-0.7941308243727598,-0.49999999994426253,-0.8574537540805223,-0.750476190622634,0.3378672234603883,0.80267320195953,0.28571258677776995,0.37278641548883035
0.6094018257302666,0.4103658085157202,0.6888537773105381,0.37561737515356936,0.0,-0.2668867445282471,0.1469534050408704,-0.9284548421919354,-0.714363438575868,0.24952380957250017,0.2841816386819458,0.801098264424951,0.16704871486301556,0.18775601149290091
0.3535988118165916,0.09934768123729396,0.5340470940565606,0.14901431043966057,-0.44449146564298075,-0.400203148827323,0.6176075268817204,0.0715451578080646,-0.5712731229597389,1.5000000003902685,0.2562646983949637,0.7413524401807992,-0.017178789635016404,0.008166458965371787
0.32601464692290577,0.1886267853751521,0.586683017130699,0.1588641704309507,-0.4815911976370908,-0.8001523616204923,-0.5586917562953507,-0.28563656142413196,0.2856365615356069,0.0,0.2469572341235031,0.7319147916882913,0.10460093059268818,0.06531094466021013
0.49152918758767566,0.502518515268335,0.8405475833934646,0.4199511259334142,0.1110170686851358,-0.2668867445282471,-1.146953404994972,-1.142818280712066,0.42872687704026113,-0.750476190622634,0.2598442826326539,0.8734256238745126,0.4355944045553321,0.29659376789288133
0.4940411804442772,0.4593267324556955,0.8343572026543707,0.4568927913102719,0.4814501340318476,0.0,-0.8528225806451613,-0.35718171923219655,-0.14309031550465426,0.5,0.27201159752558957,0.9929232607190724,0.6291932390865117,0.4544199145531796
0.5040700492595023,0.31245492858580454,0.7910127462877639,0.3682252897505821,0.7407250670014724,-0.2668867445282471,-0.6765232974680901,0.42872687704026113,0.0,-0.2504761906226341,0.21904029383652102,0.9913543115419764,0.6853974341813535,0.5469351165500825
0.6194306945454917,0.4564421618931512,0.8374582886228085,0.43472591592131044,0.8518831993207542,-0.5335195530743697,-0.8528225806451613,-0.14281828071206598,-1.0,-0.5,0.1868294882224748,0.9819166630494686,0.7478452184516808,0.6013643582766772
0.4213175545784449,0.30381218484371214,0.6300274734973058,0.363300359753976,0.4814501340318476,-0.6000507872068308,-0.6176075268817204,-0.07127312290400137,-1.4287268770402612,1.250476190622634,0.18038732709933042,0.8451246551082742,0.4449657345884797,0.35917910505611994
0.18808427115182166,0.11950677133848263,0.5340470940565606,0.2401489674057315,0.07405840035407427,0.5332656170922452,-0.6765232974680901,0.357181719287934,0.1425462459194777,1.5000000003902685,0.1367207614183019,0.7083326471670798,0.14207435817569336,0.08707435052956443
0.46144258114395736,0.4593267324556955,0.772441604075314,0.45935994671665303,-0.333474396957845,0.60005078725886,-0.7352150537863901,0.0715451578080646,1.2856365614241319,-0.750476190622634,0.1238364391720131,0.8781444481207665,0.48242726961946303,0.2639486590888499
0.6545412867024131,0.6465167165234693,0.8869931257285092,0.6342371752496517,-0.518549865997055,-0.7333671915059067,-0.2647849462595084,-0.6428182807120659,0.2856365615356069,-2.2504761910129027,0.13815477612389102,1.0275179912661438,0.7072559425605989,0.49251623835115405
0.39874782409335013,0.42765129599990503,0.695044158049632,0.43472591592131044,0.07405840035407427,-0.400203148827323,-0.08826164876846897,-1.4284548421919354,0.42872687704026113,-1.7504761908177684,0.08017259975440522,0.912733190311582,0.4293508153847199,0.38367848194905024
