AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4175.7690429688,4170.7690429688,4190.8974609375,4176.6665039062,4164.2309570312,4164.2309570312,4160.5126953125,4166.1538085938,4167.6923828125,4167.9487304688,4190.0,4190.1284179688,4178.4614257812,4170.7690429688
4160.0,4157.3076171875,4179.2309570312,4171.1538085938,4165.0,4163.0771484375,4161.2822265625,4163.8461914062,4165.7690429688,4172.5639648438,4176.9228515625,4169.8715820312,4166.41015625,4161.1538085938
4160.2563476562,4160.1284179688,4177.6923828125,4170.384765625,4161.6665039062,4162.0512695312,4162.8203125,4165.5126953125,4164.615234375,4168.9741210938,4171.6665039062,4165.0,4165.2563476562,4162.0512695312
4171.9228515625,4171.1538085938,4187.4360351562,4177.3076171875,4160.1284179688,4162.4360351562,4162.3076171875,4165.7690429688,4166.6665039062,4165.2563476562,4178.0771484375,4178.7177734375,4170.8974609375,4168.205078125
4173.205078125,4170.384765625,4188.205078125,4179.2309570312,4161.6665039062,4162.1796875,4161.6665039062,4160.384765625,4169.2309570312,4166.2822265625,4182.6923828125,4186.2822265625,4174.3588867188,4170.2563476562
4168.205078125,4164.615234375,4184.7436523438,4175.5126953125,4162.5639648438,4162.6923828125,4165.0,4162.3076171875,4165.6411132812,4166.5385742188,4183.205078125,4182.5639648438,4178.8461914062,4170.6411132812
4171.2822265625,4165.2563476562,4183.0771484375,4175.384765625,4161.794921875,4162.5639648438,4163.205078125,4164.615234375,4162.9487304688,4166.0258789062,4185.0,4185.1284179688,4183.9741210938,4173.9741210938
4182.1796875,4169.1025390625,4186.6665039062,4183.0771484375,4164.2309570312,4163.205078125,4161.0258789062,4162.1796875,4167.3076171875,4168.58984375,4189.7436523438,4195.7690429688,4186.6665039062,4181.6665039062
4187.3076171875,4177.3076171875,4196.6665039062,4186.5385742188,4164.2309570312,4163.4614257812,4161.9228515625,4162.9487304688,4167.5639648438,4169.7436523438,4192.0512695312,4197.6923828125,4187.5639648438,4185.8974609375
4183.4614257812,4183.3334960938,4197.5639648438,4180.7690429688,4161.1538085938,4162.8203125,4160.384765625,4162.0512695312,4163.8461914062,4167.0512695312,4184.8715820312,4189.3588867188,4184.8715820312,4179.7436523438
4177.6923828125,4175.2563476562,4188.3334960938,4178.7177734375,4166.0258789062,4164.8715820312,4163.0771484375,4162.5639648438,4166.5385742188,4165.1284179688,4176.6665039062,4181.2822265625,4177.3076171875,4172.8203125
4173.205078125,4163.8461914062,4182.1796875,4178.3334960938,4166.9228515625,4162.4360351562,4163.8461914062,4165.2563476562,4168.0771484375,4165.6411132812,4175.7690429688,4179.615234375,4169.7436523438,4169.8715820312
4170.5126953125,4167.0512695312,4185.0,4178.58984375,4162.1796875,4160.2563476562,4160.8974609375,4163.7177734375,4165.8974609375,4167.4360351562,4178.9741210938,4182.8203125,4169.2309570312,4166.1538085938
4164.615234375,4172.0512695312,4186.41015625,4181.0258789062,4163.4614257812,4164.2309570312,4160.6411132812,4161.6665039062,4167.0512695312,4169.615234375,4175.7690429688,4178.0771484375,4169.615234375,4162.0512695312
4160.5126953125,4167.6923828125,4179.615234375,4177.9487304688,4163.58984375,4163.4614257812,4158.8461914062,4161.6665039062,4166.9228515625,4166.794921875,4170.5126953125,4168.0771484375,4167.9487304688,4157.5639648438
4161.6665039062,4162.4360351562,4175.8974609375,4174.1025390625,4162.0512695312,4160.6411132812,4160.2563476562,4168.58984375,4166.6665039062,4164.615234375,4171.794921875,4167.1796875,4165.6411132812,4154.8715820312
4160.7690429688,4162.6923828125,4177.3076171875,4175.0,4163.0771484375,4161.5385742188,4161.41015625,4168.3334960938,4168.0771484375,4170.1284179688,4168.8461914062,4169.615234375,4159.3588867188,4151.1538085938
4158.8461914062,4166.794921875,4177.1796875,4176.0258789062,4162.0512695312,4162.4360351562,4158.3334960938,4160.7690429688,4167.4360351562,4170.6411132812,4160.2563476562,4161.0258789062,4146.0258789062,4146.6665039062
4165.1284179688,4169.3588867188,4178.205078125,4176.6665039062,4161.0258789062,4163.7177734375,4162.6923828125,4163.4614257812,4166.6665039062,4168.58984375,4159.3588867188,4159.615234375,4142.8203125,4148.205078125
4173.3334960938,4171.6665039062,4177.9487304688,4177.8203125,4163.4614257812,4163.0771484375,4164.3588867188,4164.3588867188,4167.6923828125,4171.41015625,4160.0,4167.6923828125,4152.1796875,4150.5126953125
4178.7177734375,4180.384765625,4182.6923828125,4182.3076171875,4167.5639648438,4161.5385742188,4161.2822265625,4163.205078125,4167.9487304688,4170.7690429688,4161.0258789062,4170.6411132812,4158.7177734375,4158.205078125
