AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4127.9487304688,4149.8715820312,4148.0771484375,4139.8715820312,4162.0512695312,4157.5639648438,4158.7177734375,4162.4360351562,4163.58984375,4166.2822265625,4151.9228515625,4142.0512695312,4157.1796875,4129.2309570312
4128.7177734375,4143.9741210938,4150.2563476562,4141.1538085938,4163.3334960938,4158.58984375,4161.2822265625,4164.2309570312,4165.2563476562,4167.1796875,4146.41015625,4141.0258789062,4148.9741210938,4129.2309570312
4128.205078125,4146.0258789062,4148.8461914062,4138.3334960938,4160.6411132812,4159.615234375,4162.3076171875,4162.1796875,4166.2822265625,4162.9487304688,4142.9487304688,4138.205078125,4152.6923828125,4130.1284179688
4122.1796875,4148.7177734375,4144.615234375,4135.384765625,4160.384765625,4161.6665039062,4163.4614257812,4161.2822265625,4164.1025390625,4162.3076171875,4138.8461914062,4130.0,4154.3588867188,4125.384765625
4125.6411132812,4147.5639648438,4149.7436523438,4140.7690429688,4162.8203125,4165.1284179688,4167.4360351562,4163.7177734375,4164.615234375,4163.9741210938,4141.41015625,4129.7436523438,4154.8715820312,4128.9741210938
4135.7690429688,4150.1284179688,4156.2822265625,4142.5639648438,4159.2309570312,4158.7177734375,4158.0771484375,4163.58984375,4165.6411132812,4162.6923828125,4150.5126953125,4138.8461914062,4162.4360351562,4137.0512695312
4142.4360351562,4155.2563476562,4155.5126953125,4143.8461914062,4163.3334960938,4157.3076171875,4157.8203125,4165.5126953125,4164.1025390625,4162.4360351562,4149.3588867188,4138.205078125,4160.6411132812,4140.0
4141.41015625,4154.615234375,4149.8715820312,4145.2563476562,4163.7177734375,4160.2563476562,4160.1284179688,4162.4360351562,4161.5385742188,4164.7436523438,4145.6411132812,4133.205078125,4154.7436523438,4138.3334960938
4132.0512695312,4145.6411132812,4146.9228515625,4144.8715820312,4160.2563476562,4162.6923828125,4157.6923828125,4160.8974609375,4162.9487304688,4164.8715820312,4144.4873046875,4128.58984375,4149.1025390625,4128.9741210938
4129.1025390625,4141.1538085938,4146.5385742188,4145.5126953125,4166.0258789062,4165.7690429688,4163.8461914062,4166.5385742188,4165.1284179688,4162.9487304688,4139.615234375,4126.0258789062,4140.5126953125,4125.2563476562
4135.2563476562,4151.41015625,4150.1284179688,4147.4360351562,4162.1796875,4160.5126953125,4162.3076171875,4161.9228515625,4165.0,4163.7177734375,4145.2563476562,4137.3076171875,4145.384765625,4136.6665039062
4134.4873046875,4156.41015625,4156.9228515625,4151.9228515625,4158.3334960938,4159.2309570312,4161.0258789062,4160.1284179688,4166.1538085938,4163.8461914062,4154.615234375,4143.0771484375,4151.5385742188,4143.0771484375
4124.3588867188,4144.1025390625,4149.7436523438,4147.6923828125,4159.1025390625,4161.1538085938,4163.3334960938,4163.7177734375,4166.5385742188,4163.8461914062,4146.794921875,4133.8461914062,4141.1538085938,4131.794921875
4117.9487304688,4135.5126953125,4143.4614257812,4142.3076171875,4158.0771484375,4161.5385742188,4162.6923828125,4162.0512695312,4166.5385742188,4165.1284179688,4138.4614257812,4132.5639648438,4136.5385742188,4126.2822265625
4121.9228515625,4141.2822265625,4153.8461914062,4145.7690429688,4162.5639648438,4165.8974609375,4164.3588867188,4165.2563476562,4167.1796875,4166.6665039062,4146.0258789062,4141.9228515625,4148.58984375,4135.1284179688
4126.1538085938,4146.794921875,4154.2309570312,4144.7436523438,4160.5126953125,4162.3076171875,4160.0,4164.8715820312,4164.7436523438,4167.4360351562,4151.6665039062,4146.6665039062,4153.8461914062,4136.9228515625
4128.58984375,4144.7436523438,4149.7436523438,4145.8974609375,4160.7690429688,4160.5126953125,4163.58984375,4163.3334960938,4163.9741210938,4165.5126953125,4146.0258789062,4144.615234375,4149.7436523438,4134.2309570312
4128.205078125,4146.0258789062,4153.7177734375,4148.7177734375,4164.4873046875,4161.9228515625,4165.1284179688,4163.9741210938,4165.0,4164.2309570312,4147.1796875,4144.1025390625,4151.5385742188,4134.8715820312
4123.8461914062,4149.3588867188,4151.9228515625,4143.0771484375,4161.0258789062,4157.9487304688,4157.3076171875,4160.384765625,4164.1025390625,4162.0512695312,4154.2309570312,4146.0258789062,4152.6923828125,4130.8974609375
4124.7436523438,4148.58984375,4146.794921875,4141.9228515625,4162.4360351562,4161.2822265625,4164.615234375,4162.6923828125,4165.1284179688,4165.1284179688,4150.7690429688,4142.5639648438,4146.2822265625,4129.1025390625
