AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4200.1284179688,4175.6411132812,4192.8203125,4181.0258789062,4162.6923828125,4163.4614257812,4164.1025390625,4165.6411132812,4166.794921875,4167.1796875,4198.9741210938,4203.205078125,4188.205078125,4177.8203125
4190.5126953125,4165.0,4184.3588867188,4170.6411132812,4159.7436523438,4163.4614257812,4164.4873046875,4165.384765625,4165.5126953125,4170.0,4185.6411132812,4185.384765625,4169.7436523438,4167.8203125
4182.8203125,4156.6665039062,4174.8715820312,4165.0,4157.1796875,4161.9228515625,4163.4614257812,4163.3334960938,4164.1025390625,4164.3588867188,4173.7177734375,4172.1796875,4153.9741210938,4152.1796875
4179.7436523438,4161.6665039062,4178.4614257812,4167.9487304688,4161.5385742188,4160.384765625,4163.0771484375,4163.205078125,4166.9228515625,4165.6411132812,4171.2822265625,4174.8715820312,4157.6923828125,4154.3588867188
4176.5385742188,4162.8203125,4184.1025390625,4166.1538085938,4160.6411132812,4160.2563476562,4155.7690429688,4162.6923828125,4167.9487304688,4170.6411132812,4173.4614257812,4181.9228515625,4168.205078125,4157.6923828125
4182.8203125,4156.2822265625,4189.3588867188,4164.1025390625,4163.4614257812,4166.6665039062,4158.58984375,4167.6923828125,4165.2563476562,4168.7177734375,4173.205078125,4182.4360351562,4166.1538085938,4153.0771484375
4192.0512695312,4161.2822265625,4197.9487304688,4166.1538085938,4165.7690429688,4166.0258789062,4162.9487304688,4166.0258789062,4164.3588867188,4163.58984375,4178.58984375,4189.2309570312,4169.615234375,4154.615234375
4184.615234375,4167.0512695312,4197.6923828125,4167.1796875,4160.2563476562,4161.794921875,4159.8715820312,4159.2309570312,4166.1538085938,4163.9741210938,4183.8461914062,4195.6411132812,4179.3588867188,4155.6411132812
4175.0,4156.794921875,4194.615234375,4167.6923828125,4160.1284179688,4164.3588867188,4160.384765625,4162.5639648438,4167.1796875,4166.794921875,4180.6411132812,4190.1284179688,4171.9228515625,4152.6923828125
4175.7690429688,4148.3334960938,4198.3334960938,4164.4873046875,4158.8461914062,4163.8461914062,4157.4360351562,4162.1796875,4167.3076171875,4166.9228515625,4178.9741210938,4187.9487304688,4161.6665039062,4149.8715820312
4178.205078125,4151.2822265625,4197.9487304688,4163.8461914062,4157.6923828125,4164.3588867188,4162.5639648438,4163.4614257812,4167.3076171875,4167.0512695312,4176.5385742188,4188.58984375,4160.8974609375,4147.9487304688
4180.5126953125,4152.4360351562,4195.384765625,4167.6923828125,4162.0512695312,4164.615234375,4164.8715820312,4169.2309570312,4165.6411132812,4168.205078125,4177.8203125,4188.205078125,4164.2309570312,4152.6923828125
4190.0,4153.9741210938,4203.205078125,4171.0258789062,4164.4873046875,4160.384765625,4159.8715820312,4167.9487304688,4164.1025390625,4168.58984375,4186.9228515625,4192.4360351562,4173.58984375,4165.5126953125
4195.8974609375,4163.0771484375,4212.0512695312,4174.615234375,4162.5639648438,4162.0512695312,4164.3588867188,4163.4614257812,4165.7690429688,4166.6665039062,4189.3588867188,4199.2309570312,4180.1284179688,4174.1025390625
4192.5639648438,4175.8974609375,4210.2563476562,4176.0258789062,4157.8203125,4159.2309570312,4157.6923828125,4157.4360351562,4165.7690429688,4165.5126953125,4190.7690429688,4206.794921875,4181.9228515625,4172.8203125
4194.2309570312,4181.9228515625,4208.4614257812,4178.4614257812,4160.384765625,4158.9741210938,4154.3588867188,4161.1538085938,4165.0,4166.2822265625,4195.5126953125,4209.2309570312,4185.2563476562,4175.1284179688
4192.4360351562,4169.615234375,4202.0512695312,4174.615234375,4161.6665039062,4165.384765625,4164.3588867188,4166.1538085938,4165.2563476562,4167.3076171875,4184.4873046875,4195.8974609375,4180.0,4168.0771484375
4176.5385742188,4149.7436523438,4188.205078125,4163.4614257812,4155.8974609375,4162.8203125,4161.6665039062,4161.9228515625,4163.9741210938,4165.384765625,4167.1796875,4178.3334960938,4164.7436523438,4146.0258789062
4164.1025390625,4139.615234375,4182.8203125,4158.3334960938,4158.4614257812,4161.5385742188,4160.2563476562,4165.0,4164.1025390625,4165.1284179688,4163.0771484375,4173.8461914062,4154.2309570312,4142.1796875
4161.5385742188,4136.6665039062,4183.205078125,4155.6411132812,4161.6665039062,4163.205078125,4162.3076171875,4165.8974609375,4164.8715820312,4167.8203125,4163.0771484375,4176.5385742188,4153.58984375,4149.615234375
4159.4873046875,4129.3588867188,4182.8203125,4154.8715820312,4161.1538085938,4164.7436523438,4163.3334960938,4165.8974609375,4165.1284179688,4168.7177734375,4157.8203125,4174.4873046875,4154.4873046875,4143.3334960938
4158.4614257812,4125.1284179688,4180.8974609375,4153.4614257812,4160.2563476562,4166.1538085938,4166.5385742188,4171.6665039062,4165.384765625,4165.8974609375,4153.4614257812,4168.205078125,4148.8461914062,4139.1025390625
4164.7436523438,4134.7436523438,4183.7177734375,4152.8203125,4157.4360351562,4159.7436523438,4162.6923828125,4168.58984375,4163.58984375,4165.384765625,4158.8461914062,4173.9741210938,4153.8461914062,4145.384765625
4169.3588867188,4140.6411132812,4190.8974609375,4157.4360351562,4159.8715820312,4157.9487304688,4161.9228515625,4163.8461914062,4162.6923828125,4166.794921875,4165.1284179688,4184.8715820312,4166.6665039062,4148.58984375
4164.4873046875,4132.5639648438,4187.0512695312,4153.4614257812,4160.2563476562,4159.8715820312,4159.7436523438,4162.9487304688,4164.4873046875,4162.8203125,4161.6665039062,4183.4614257812,4166.6665039062,4144.615234375
4169.2309570312,4135.0,4187.4360351562,4155.5126953125,4158.4614257812,4162.0512695312,4156.794921875,4162.6923828125,4164.3588867188,4160.384765625,4167.4360351562,4191.0258789062,4174.8715820312,4152.4360351562
4180.7690429688,4146.0258789062,4198.9741210938,4169.7436523438,4162.9487304688,4164.615234375,4160.8974609375,4163.8461914062,4164.615234375,4166.1538085938,4181.6665039062,4206.0258789062,4195.6411132812,4166.2822265625
4168.58984375,4132.9487304688,4186.0258789062,4164.8715820312,4162.8203125,4161.2822265625,4157.5639648438,4161.6665039062,4165.8974609375,4171.41015625,4170.2563476562,4189.1025390625,4186.41015625,4152.5639648438
4152.4360351562,4113.4614257812,4158.0771484375,4152.0512695312,4163.205078125,4163.0771484375,4159.8715820312,4162.1796875,4165.5126953125,4168.7177734375,4147.5639648438,4155.1284179688,4155.6411132812,4131.41015625
4159.2309570312,4118.8461914062,4154.8715820312,4152.1796875,4164.8715820312,4165.8974609375,4161.794921875,4161.0258789062,4164.7436523438,4162.3076171875,4151.0258789062,4148.58984375,4152.0512695312,4134.3588867188
4163.9741210938,4122.8203125,4163.3334960938,4151.5385742188,4159.615234375,4161.41015625,4157.5639648438,4159.3588867188,4164.2309570312,4160.7690429688,4159.615234375,4153.4614257812,4158.9741210938,4138.0771484375
4160.2563476562,4115.0,4161.794921875,4151.6665039062,4160.1284179688,4162.0512695312,4164.2309570312,4166.9228515625,4164.4873046875,4165.6411132812,4153.0771484375,4145.5126953125,4150.7690429688,4137.9487304688
4165.0,4117.6923828125,4163.4614257812,4156.41015625,4162.5639648438,4161.794921875,4163.0771484375,4166.6665039062,4164.615234375,4170.5126953125,4157.5639648438,4147.8203125,4156.0258789062,4144.4873046875
4166.5385742188,4121.41015625,4167.9487304688,4156.41015625,4165.1284179688,4161.41015625,4161.5385742188,4160.7690429688,4163.9741210938,4167.5639648438,4167.0512695312,4156.0258789062,4170.5126953125,4148.7177734375
4161.6665039062,4118.0771484375,4165.0,4152.1796875,4163.8461914062,4162.3076171875,4166.1538085938,4162.3076171875,4164.3588867188,4161.5385742188,4165.0,4154.7436523438,4172.1796875,4151.41015625
4163.9741210938,4119.1025390625,4163.58984375,4152.0512695312,4156.794921875,4159.615234375,4163.205078125,4163.58984375,4166.9228515625,4162.6923828125,4165.6411132812,4157.0512695312,4170.2563476562,4152.3076171875
4165.5126953125,4117.1796875,4163.3334960938,4153.9741210938,4160.8974609375,4160.6411132812,4162.4360351562,4166.1538085938,4167.9487304688,4165.384765625,4165.8974609375,4157.6923828125,4169.7436523438,4148.7177734375
4160.2563476562,4116.0258789062,4159.3588867188,4150.384765625,4166.41015625,4158.205078125,4157.4360351562,4164.7436523438,4166.6665039062,4164.3588867188,4162.4360351562,4151.1538085938,4170.0,4144.8715820312
4161.794921875,4123.58984375,4160.5126953125,4152.0512695312,4163.4614257812,4157.1796875,4157.8203125,4163.0771484375,4166.9228515625,4163.9741210938,4162.4360351562,4146.9228515625,4172.8203125,4145.384765625
4159.615234375,4118.58984375,4155.5126953125,4152.8203125,4159.3588867188,4162.8203125,4162.6923828125,4164.1025390625,4164.8715820312,4163.58984375,4154.615234375,4142.6923828125,4167.5639648438,4141.9228515625
4146.1538085938,4104.2309570312,4136.2822265625,4142.3076171875,4157.4360351562,4161.2822265625,4155.6411132812,4162.4360351562,4165.0,4161.9228515625,4138.4614257812,4130.5126953125,4148.7177734375,4128.205078125
4141.6665039062,4102.6923828125,4127.5639648438,4139.1025390625,4163.58984375,4161.794921875,4158.4614257812,4165.2563476562,4167.4360351562,4165.0,4128.58984375,4115.6411132812,4134.3588867188,4120.1284179688
4146.9228515625,4111.794921875,4135.8974609375,4141.0258789062,4165.0,4164.3588867188,4163.7177734375,4164.2309570312,4165.0,4169.8715820312,4132.8203125,4115.6411132812,4136.9228515625,4123.9741210938
4148.0771484375,4120.1284179688,4146.0258789062,4142.5639648438,4163.205078125,4161.9228515625,4162.0512695312,4160.1284179688,4164.2309570312,4170.0,4143.8461914062,4129.7436523438,4150.0,4130.0
4146.0258789062,4127.1796875,4150.1284179688,4148.8461914062,4164.615234375,4160.8974609375,4164.3588867188,4166.0258789062,4167.1796875,4165.8974609375,4152.5639648438,4138.4614257812,4160.2563476562,4133.58984375
4149.7436523438,4133.58984375,4152.5639648438,4153.58984375,4157.5639648438,4160.2563476562,4161.0258789062,4168.8461914062,4165.1284179688,4165.0,4162.0512695312,4146.1538085938,4168.4614257812,4138.3334960938
