AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4187.5639648438,4186.6665039062,4185.384765625,4159.7436523438,4163.0771484375,4159.2309570312,4158.205078125,4160.6411132812,4165.384765625,4165.7690429688,4180.5126953125,4187.3076171875,4227.4360351562,4169.2309570312
4177.4360351562,4174.615234375,4181.0258789062,4152.8203125,4163.9741210938,4162.0512695312,4160.6411132812,4158.58984375,4165.8974609375,4166.5385742188,4168.0771484375,4179.7436523438,4218.7177734375,4159.615234375
4166.5385742188,4159.615234375,4172.8203125,4149.4873046875,4163.3334960938,4160.6411132812,4161.9228515625,4162.3076171875,4165.6411132812,4162.3076171875,4158.205078125,4170.384765625,4206.6665039062,4151.1538085938
4158.58984375,4149.4873046875,4165.384765625,4147.6923828125,4163.8461914062,4160.0,4165.5126953125,4168.7177734375,4165.7690429688,4165.384765625,4148.205078125,4158.205078125,4194.615234375,4146.0258789062
4160.384765625,4150.2563476562,4165.2563476562,4146.794921875,4161.9228515625,4160.1284179688,4159.615234375,4162.1796875,4164.4873046875,4171.2822265625,4150.1284179688,4158.7177734375,4202.9487304688,4152.8203125
4173.205078125,4157.9487304688,4174.2309570312,4151.6665039062,4163.9741210938,4166.0258789062,4158.205078125,4159.4873046875,4165.8974609375,4169.2309570312,4164.7436523438,4171.5385742188,4214.3588867188,4168.9741210938
4173.205078125,4157.9487304688,4174.2309570312,4151.6665039062,4163.9741210938,4166.0258789062,4158.205078125,4159.4873046875,4165.8974609375,4169.2309570312,4164.7436523438,4171.5385742188,4214.3588867188,4168.9741210938
4182.1796875,4165.2563476562,4181.1538085938,4153.9741210938,4162.5639648438,4165.8974609375,4163.3334960938,4165.5126953125,4166.6665039062,4162.0512695312,4174.8715820312,4182.4360351562,4215.5126953125,4178.7177734375
4179.1025390625,4166.794921875,4180.1284179688,4155.2563476562,4158.205078125,4159.2309570312,4162.6923828125,4164.1025390625,4164.615234375,4160.1284179688,4174.4873046875,4183.4614257812,4215.384765625,4174.7436523438
4176.41015625,4159.7436523438,4177.3076171875,4157.3076171875,4164.2309570312,4163.7177734375,4163.58984375,4161.9228515625,4165.0,4165.1284179688,4171.2822265625,4182.0512695312,4211.6665039062,4171.5385742188
4171.794921875,4147.8203125,4170.6411132812,4148.8461914062,4165.7690429688,4165.0,4161.5385742188,4160.2563476562,4165.5126953125,4170.7690429688,4163.4614257812,4176.1538085938,4200.7690429688,4162.4360351562
4160.384765625,4137.6923828125,4163.7177734375,4142.3076171875,4161.794921875,4161.41015625,4163.4614257812,4161.1538085938,4165.2563476562,4168.4614257812,4145.2563476562,4156.5385742188,4183.8461914062,4145.5126953125
4150.1284179688,4133.0771484375,4160.6411132812,4145.7690429688,4163.7177734375,4160.8974609375,4164.615234375,4162.4360351562,4167.4360351562,4164.8715820312,4134.7436523438,4142.1796875,4172.5639648438,4137.0512695312
4150.7690429688,4134.615234375,4161.9228515625,4148.205078125,4162.9487304688,4160.0,4155.6411132812,4158.58984375,4167.9487304688,4165.6411132812,4143.58984375,4152.9487304688,4174.7436523438,4140.2563476562
4161.1538085938,4140.7690429688,4169.1025390625,4153.7177734375,4160.1284179688,4160.2563476562,4156.2822265625,4160.384765625,4164.615234375,4167.8203125,4155.7690429688,4167.4360351562,4179.8715820312,4150.8974609375
