AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4198.205078125,4190.7690429688,4194.4873046875,4200.8974609375,4161.6665039062,4162.5639648438,4161.41015625,4164.8715820312,4166.794921875,4163.205078125,4197.8203125,4197.8203125,4193.4614257812,4190.1284179688
4181.2822265625,4177.1796875,4182.0512695312,4191.2822265625,4161.6665039062,4162.5639648438,4160.0,4162.9487304688,4162.8203125,4165.8974609375,4184.615234375,4182.6923828125,4175.1284179688,4173.58984375
4164.7436523438,4167.5639648438,4167.6923828125,4185.7690429688,4163.0771484375,4166.2822265625,4162.9487304688,4162.1796875,4164.4873046875,4167.0512695312,4169.8715820312,4168.7177734375,4156.9228515625,4153.8461914062
4164.8715820312,4164.4873046875,4168.4614257812,4182.1796875,4161.6665039062,4164.615234375,4163.58984375,4163.4614257812,4167.0512695312,4162.3076171875,4170.0,4166.6665039062,4159.2309570312,4146.9228515625
4174.1025390625,4168.8461914062,4179.3588867188,4182.5639648438,4162.9487304688,4163.0771484375,4165.384765625,4164.615234375,4165.0,4162.3076171875,4174.3588867188,4170.0,4164.7436523438,4156.9228515625
4181.6665039062,4177.8203125,4182.4360351562,4192.9487304688,4164.1025390625,4162.3076171875,4164.3588867188,4161.41015625,4163.58984375,4166.2822265625,4178.3334960938,4176.1538085938,4166.1538085938,4168.4614257812
4186.6665039062,4183.58984375,4181.6665039062,4197.9487304688,4161.794921875,4160.5126953125,4158.8461914062,4160.0,4164.8715820312,4166.5385742188,4186.1538085938,4182.5639648438,4174.1025390625,4167.9487304688
4193.0771484375,4186.41015625,4187.4360351562,4195.6411132812,4164.8715820312,4162.9487304688,4161.0258789062,4164.615234375,4165.8974609375,4162.6923828125,4194.3588867188,4185.7690429688,4181.9228515625,4167.3076171875
4193.3334960938,4185.1284179688,4187.9487304688,4201.0258789062,4164.7436523438,4163.9741210938,4162.4360351562,4164.3588867188,4163.8461914062,4161.9228515625,4191.1538085938,4184.4873046875,4181.794921875,4172.6923828125
4188.205078125,4187.0512695312,4187.9487304688,4206.9228515625,4161.5385742188,4162.0512695312,4165.2563476562,4163.3334960938,4162.3076171875,4164.1025390625,4183.58984375,4181.794921875,4177.4360351562,4171.9228515625
4184.615234375,4186.9228515625,4187.8203125,4196.1538085938,4162.0512695312,4162.3076171875,4167.1796875,4166.794921875,4164.3588867188,4165.8974609375,4177.4360351562,4171.2822265625,4168.58984375,4161.6665039062
4182.8203125,4176.41015625,4177.9487304688,4175.6411132812,4163.205078125,4162.9487304688,4161.794921875,4166.5385742188,4163.4614257812,4166.9228515625,4174.8715820312,4163.8461914062,4165.384765625,4159.4873046875
4181.1538085938,4168.4614257812,4176.1538085938,4169.2309570312,4164.615234375,4162.1796875,4162.1796875,4163.58984375,4160.7690429688,4167.1796875,4179.615234375,4174.3588867188,4171.9228515625,4165.8974609375
4177.8203125,4170.1284179688,4183.0771484375,4175.2563476562,4164.1025390625,4160.1284179688,4162.8203125,4163.8461914062,4163.0771484375,4164.615234375,4183.9741210938,4184.1025390625,4175.1284179688,4167.0512695312
4170.6411132812,4164.7436523438,4181.9228515625,4170.6411132812,4163.205078125,4162.6923828125,4161.6665039062,4166.5385742188,4164.8715820312,4162.9487304688,4181.794921875,4177.4360351562,4172.4360351562,4163.205078125
4164.7436523438,4153.8461914062,4174.2309570312,4160.384765625,4163.58984375,4166.1538085938,4164.2309570312,4167.8203125,4162.5639648438,4170.2563476562,4180.0,4169.4873046875,4169.1025390625,4160.8974609375
4171.1538085938,4156.6665039062,4173.9741210938,4161.5385742188,4161.794921875,4163.3334960938,4162.9487304688,4164.8715820312,4161.6665039062,4172.9487304688,4186.1538085938,4174.4873046875,4171.9228515625,4162.9487304688
4179.3588867188,4166.9228515625,4183.3334960938,4171.41015625,4161.0258789062,4161.9228515625,4162.6923828125,4163.58984375,4164.1025390625,4165.5126953125,4193.3334960938,4184.1025390625,4181.9228515625,4166.1538085938
4184.615234375,4173.7177734375,4190.7690429688,4180.0,4162.4360351562,4162.1796875,4164.1025390625,4162.8203125,4163.3334960938,4162.6923828125,4196.794921875,4194.3588867188,4192.1796875,4173.205078125
4190.1284179688,4176.5385742188,4190.8974609375,4178.0771484375,4163.3334960938,4161.794921875,4161.2822265625,4160.8974609375,4161.794921875,4166.0258789062,4201.0258789062,4201.6665039062,4197.3076171875,4180.0
4194.4873046875,4181.794921875,4192.6923828125,4178.0771484375,4163.58984375,4163.4614257812,4161.1538085938,4164.615234375,4164.615234375,4164.615234375,4207.3076171875,4203.8461914062,4202.4360351562,4184.7436523438
4199.7436523438,4188.7177734375,4201.794921875,4189.4873046875,4161.2822265625,4163.0771484375,4163.58984375,4166.6665039062,4165.5126953125,4162.0512695312,4214.4873046875,4209.7436523438,4208.8461914062,4188.205078125
4201.9228515625,4192.0512695312,4206.6665039062,4192.4360351562,4162.1796875,4164.615234375,4163.58984375,4163.205078125,4163.3334960938,4164.8715820312,4220.384765625,4216.1538085938,4210.6411132812,4186.41015625
