AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4184.3588867188,4179.8715820312,4186.1538085938,4175.384765625,4163.0771484375,4161.41015625,4160.7690429688,4162.1796875,4164.4873046875,4164.1025390625,4189.615234375,4176.41015625,4185.7690429688,4206.41015625
4177.0512695312,4176.1538085938,4180.8974609375,4171.9228515625,4165.5126953125,4161.9228515625,4161.9228515625,4161.9228515625,4161.5385742188,4167.3076171875,4182.6923828125,4172.4360351562,4177.1796875,4197.1796875
4173.7177734375,4174.4873046875,4178.58984375,4172.1796875,4164.3588867188,4161.41015625,4162.9487304688,4162.1796875,4163.4614257812,4170.8974609375,4179.3588867188,4165.2563476562,4169.615234375,4191.6665039062
4172.0512695312,4173.0771484375,4176.1538085938,4171.41015625,4159.2309570312,4162.9487304688,4160.8974609375,4160.1284179688,4167.1796875,4167.6923828125,4179.3588867188,4157.6923828125,4166.1538085938,4184.7436523438
4156.2822265625,4158.0771484375,4164.4873046875,4165.0,4162.5639648438,4166.0258789062,4162.4360351562,4163.7177734375,4165.0,4164.4873046875,4163.8461914062,4143.58984375,4150.2563476562,4167.5639648438
4139.8715820312,4144.2309570312,4154.3588867188,4156.6665039062,4159.7436523438,4159.3588867188,4159.7436523438,4165.1284179688,4163.4614257812,4167.5639648438,4153.205078125,4132.6923828125,4139.3588867188,4155.384765625
4148.9741210938,4149.8715820312,4160.7690429688,4161.9228515625,4161.2822265625,4158.0771484375,4163.8461914062,4165.0,4168.0771484375,4169.4873046875,4159.2309570312,4137.5639648438,4149.3588867188,4162.5639648438
4164.8715820312,4158.0771484375,4163.7177734375,4167.1796875,4166.0258789062,4161.41015625,4162.3076171875,4161.5385742188,4167.6923828125,4163.9741210938,4162.0512695312,4147.8203125,4156.5385742188,4171.5385742188
4168.0771484375,4162.6923828125,4165.384765625,4168.9741210938,4160.2563476562,4161.0258789062,4157.3076171875,4161.794921875,4162.0512695312,4162.8203125,4161.1538085938,4149.7436523438,4155.7690429688,4172.0512695312
4177.5639648438,4176.2822265625,4176.1538085938,4177.1796875,4160.5126953125,4162.4360351562,4164.8715820312,4168.7177734375,4163.0771484375,4165.0,4168.0771484375,4156.41015625,4161.5385742188,4180.6411132812
