Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4112.0512695312,4121.0258789062,4096.5385742188,4086.6667480469,4157.5639648438,4160.7690429688,4162.0512695312,4161.0258789062,4162.9487304688,4165.3847656250,4159.4873046875,4102.4360351562,4157.4360351562,4130.6411132812,,,
0.0078125000,0,4113.4614257812,4108.4614257812,4094.8718261719,4081.9230957031,4158.7177734375,4161.1538085938,4163.0771484375,4164.6152343750,4165.3847656250,4165.3847656250,4153.5898437500,4090.7692871094,4155.2563476562,4128.3334960938,,,
0.0156250000,0,4124.8715820312,4111.0258789062,4096.1538085938,4085.8974609375,4158.4614257812,4157.9487304688,4159.4873046875,4164.8715820312,4165.0000000000,4163.8461914062,4154.8715820312,4092.3076171875,4161.5385742188,4132.8203125000,,,
0.0234375000,0,4125.1284179688,4127.5639648438,4100.1284179688,4087.3076171875,4155.5126953125,4157.6923828125,4158.0771484375,4161.0258789062,4163.3334960938,4162.6923828125,4163.2050781250,4104.3588867188,4168.7177734375,4141.7949218750,,,
0.0312500000,1,4120.3847656250,4126.4101562500,4107.8203125000,4087.3076171875,4160.1284179688,4162.0512695312,4162.8203125000,4163.7177734375,4165.1284179688,4163.9741210938,4167.6923828125,4108.2050781250,4168.9741210938,4146.4101562500,,,
0.0390625000,1,4130.8974609375,4124.4873046875,4107.6923828125,4091.1538085938,4162.0512695312,4158.5898437500,4159.7436523438,4165.6411132812,4165.1284179688,4163.9741210938,4165.5126953125,4109.4873046875,4167.6923828125,4150.1284179688,,,
0.0468750000,1,4147.5639648438,4134.3588867188,4109.3588867188,4093.5898437500,4162.5639648438,4159.8715820312,4160.2563476562,4164.6152343750,4164.2309570312,4162.8203125000,4168.9741210938,4114.8715820312,4172.0512695312,4159.4873046875,,,
0.0546875000,1,4151.6665039062,4134.8715820312,4109.4873046875,4097.5639648438,4163.8461914062,4165.1284179688,4159.8715820312,4162.0512695312,4165.2563476562,4162.4360351562,4175.5126953125,4118.9741210938,4178.2050781250,4165.6411132812,,,
0.0625000000,2,4140.6411132812,4122.3076171875,4103.3334960938,4098.3334960938,4161.2822265625,4163.4614257812,4157.3076171875,4162.6923828125,4165.2563476562,4163.2050781250,4171.5385742188,4114.6152343750,4175.1284179688,4159.3588867188,,,
0.0703125000,2,4122.3076171875,4108.9741210938,4096.4101562500,4085.2563476562,4161.2822265625,4160.6411132812,4163.8461914062,4166.2822265625,4163.7177734375,4164.1025390625,4158.7177734375,4097.0512695312,4157.8203125000,4142.4360351562,,,
0.0781250000,2,4101.0258789062,4098.4614257812,4082.9487304688,4070.3845214844,4161.6665039062,4160.3847656250,4162.8203125000,4163.2050781250,4162.0512695312,4164.3588867188,4146.0258789062,4070.8974609375,4140.5126953125,4123.3334960938,,,
0.0859375000,2,4088.7180175781,4092.6923828125,4078.7180175781,4067.3076171875,4162.8203125000,4162.5639648438,4159.4873046875,4160.2563476562,4162.1796875000,4164.6152343750,4136.5385742188,4054.6154785156,4133.2050781250,4108.4614257812,,,
0.0937500000,3,4096.7949218750,4093.0769042969,4084.4870605469,4067.8205566406,4159.7436523438,4161.0258789062,4159.7436523438,4163.5898437500,4162.9487304688,4164.7436523438,4135.3847656250,4058.5898437500,4133.5898437500,4106.5385742188,,,
0.1015625000,3,4106.0258789062,4097.3076171875,4087.0512695312,4069.7436523438,4155.8974609375,4161.0258789062,4159.3588867188,4164.7436523438,4163.4614257812,4163.0771484375,4142.8203125000,4068.5898437500,4138.3334960938,4110.7690429688,,,
0.1093750000,3,4102.8203125000,4107.9487304688,4090.2563476562,4080.0000000000,4162.4360351562,4168.0771484375,4162.9487304688,4163.8461914062,4163.8461914062,4161.7949218750,4147.6923828125,4070.2563476562,4144.3588867188,4113.9741210938,,,
