Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4182.6923828125,4174.3588867188,4184.1025390625,4185.5126953125,4160.0000000000,4163.9741210938,4157.5639648438,4163.8461914062,4160.3847656250,4164.1025390625,4157.6923828125,4194.6152343750,4190.0000000000,4181.7949218750,,,
0.0078125000,0,4182.6923828125,4174.3588867188,4184.1025390625,4185.5126953125,4160.0000000000,4163.9741210938,4157.5639648438,4163.8461914062,4160.3847656250,4164.1025390625,4157.6923828125,4194.6152343750,4190.0000000000,4181.7949218750,,,
0.0156250000,0,4181.5385742188,4173.4614257812,4185.3847656250,4178.3334960938,4165.6411132812,4163.4614257812,4160.5126953125,4165.6411132812,4162.8203125000,4163.9741210938,4159.4873046875,4186.2822265625,4186.4101562500,4182.6923828125,,,
0.0234375000,0,4191.5385742188,4182.9487304688,4191.4101562500,4177.0512695312,4165.0000000000,4158.8461914062,4161.0258789062,4167.1796875000,4165.0000000000,4165.6411132812,4164.4873046875,4191.1538085938,4184.6152343750,4188.7177734375,,,
0.0312500000,1,4207.0512695312,4189.2309570312,4200.7690429688,4188.9741210938,4164.4873046875,4159.6152343750,4166.0258789062,4166.9228515625,4162.6923828125,4166.9228515625,4172.4360351562,4200.2563476562,4187.9487304688,4197.9487304688,,,
0.0390625000,1,4217.0512695312,4190.8974609375,4204.4873046875,4184.8715820312,4164.8715820312,4163.4614257812,4165.3847656250,4160.1284179688,4162.6923828125,4163.7177734375,4172.9487304688,4206.2822265625,4192.5639648438,4205.2563476562,,,
0.0468750000,1,4220.1284179688,4199.4873046875,4207.0512695312,4183.9741210938,4161.9228515625,4163.9741210938,4158.5898437500,4159.1025390625,4163.9741210938,4161.5385742188,4173.7177734375,4214.3588867188,4200.3847656250,4210.2563476562,,,
0.0546875000,1,4217.6923828125,4205.0000000000,4210.6411132812,4201.2822265625,4160.6411132812,4161.5385742188,4159.7436523438,4166.5385742188,4163.0771484375,4168.4614257812,4179.4873046875,4216.4101562500,4204.3588867188,4214.6152343750,,,
0.0625000000,2,4209.7436523438,4194.8715820312,4204.3588867188,4197.5639648438,4161.6665039062,4159.7436523438,4161.9228515625,4166.0258789062,4163.3334960938,4172.5639648438,4175.0000000000,4205.5126953125,4193.4614257812,4209.1025390625,,,
0.0703125000,2,4199.1025390625,4186.0258789062,4196.0258789062,4181.5385742188,4165.6411132812,4163.7177734375,4162.8203125000,4162.9487304688,4163.8461914062,4166.0258789062,4165.3847656250,4194.1025390625,4182.3076171875,4194.4873046875,,,
0.0781250000,2,4192.3076171875,4188.3334960938,4194.8715820312,4185.7690429688,4165.2563476562,4165.1284179688,4160.5126953125,4165.6411132812,4162.6923828125,4161.6665039062,4165.8974609375,4195.3847656250,4186.4101562500,4190.1284179688,,,
0.0859375000,2,4194.3588867188,4191.0258789062,4196.9228515625,4187.8203125000,4166.1538085938,4163.3334960938,4159.6152343750,4167.9487304688,4163.8461914062,4164.4873046875,4167.5639648438,4199.1025390625,4194.6152343750,4199.6152343750,,,
0.0937500000,3,4191.0258789062,4187.8203125000,4194.2309570312,4178.0771484375,4167.9487304688,4166.4101562500,4163.0771484375,4166.6665039062,4164.4873046875,4164.7436523438,4154.6152343750,4193.4614257812,4187.0512695312,4192.6923828125,,,
0.1015625000,3,4174.2309570312,4179.2309570312,4181.9228515625,4174.8715820312,4161.2822265625,4165.0000000000,4161.2822265625,4162.9487304688,4162.9487304688,4163.5898437500,4134.7436523438,4176.9228515625,4172.0512695312,4168.8461914062,,,
0.1093750000,3,4163.9741210938,4170.6411132812,4175.6411132812,4171.5385742188,4161.5385742188,4162.4360351562,4163.5898437500,4163.4614257812,4164.1025390625,4165.3847656250,4118.7177734375,4165.8974609375,4163.3334960938,4161.5385742188,,,
0.1171875000,3,4165.6411132812,4170.7690429688,4177.5639648438,4165.8974609375,4164.7436523438,4163.3334960938,4165.8974609375,4165.8974609375,4165.1284179688,4163.9741210938,4108.8461914062,4167.1796875000,4157.1796875000,4163.8461914062,,,
0.1250000000,4,4169.1025390625,4172.1796875000,4178.3334960938,4163.7177734375,4160.5126953125,4162.6923828125,4163.2050781250,4163.5898437500,4163.7177734375,4163.2050781250,4116.0258789062,4166.6665039062,4152.5639648438,4163.0771484375,,,
