Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4381.1538085938,4145.5126953125,4117.5639648438,4144.2309570312,4161.5385742188,4163.7177734375,4161.6665039062,4164.1025390625,4162.6923828125,4163.8461914062,4159.8715820312,4120.8974609375,4179.3588867188,4169.2309570312,,,
0.0078125000,0,4379.3588867188,4148.4614257812,4116.0258789062,4150.6411132812,4159.8715820312,4160.7690429688,4160.7690429688,4165.1284179688,4162.4360351562,4164.7436523438,4163.4614257812,4119.1025390625,4182.1796875000,4164.6152343750,,,
0.0156250000,0,4378.2050781250,4137.1796875000,4116.0258789062,4143.5898437500,4161.1538085938,4160.7690429688,4161.1538085938,4166.1538085938,4163.8461914062,4164.8715820312,4161.6665039062,4115.0000000000,4178.3334960938,4160.7690429688,,,
0.0234375000,0,4376.9228515625,4132.0512695312,4113.3334960938,4137.1796875000,4161.7949218750,4162.5639648438,4160.2563476562,4165.0000000000,4163.9741210938,4163.9741210938,4156.2822265625,4111.5385742188,4170.0000000000,4159.8715820312,,,
0.0312500000,1,4383.8461914062,4148.0771484375,4113.4614257812,4148.3334960938,4160.8974609375,4160.2563476562,4158.2050781250,4162.1796875000,4161.5385742188,4164.6152343750,4158.0771484375,4117.3076171875,4171.5385742188,4166.0258789062,,,
0.0390625000,1,4383.8461914062,4148.0771484375,4113.4614257812,4148.3334960938,4160.8974609375,4160.2563476562,4158.2050781250,4162.1796875000,4161.5385742188,4164.6152343750,4158.0771484375,4117.3076171875,4171.5385742188,4166.0258789062,,,
0.0468750000,1,4392.9487304688,4161.1538085938,4116.0258789062,4155.5126953125,4160.8974609375,4160.3847656250,4161.2822265625,4163.0771484375,4161.2822265625,4164.7436523438,4164.1025390625,4126.7949218750,4175.3847656250,4174.1025390625,,,
0.0546875000,1,4394.1025390625,4156.7949218750,4118.0771484375,4149.4873046875,4156.6665039062,4162.1796875000,4161.6665039062,4163.0771484375,4161.7949218750,4162.5639648438,4165.6411132812,4128.3334960938,4172.4360351562,4172.4360351562,,,
0.0625000000,2,4394.3588867188,4153.0771484375,4121.5385742188,4154.2309570312,4156.6665039062,4162.6923828125,4160.8974609375,4162.4360351562,4161.9228515625,4163.9741210938,4162.8203125000,4127.1796875000,4169.8715820312,4170.2563476562,,,
0.0703125000,2,4395.7690429688,4153.7177734375,4120.3847656250,4155.3847656250,4161.5385742188,4160.8974609375,4161.0258789062,4161.4101562500,4161.9228515625,4166.1538085938,4160.6411132812,4128.0771484375,4167.9487304688,4174.3588867188,,,
0.0781250000,2,4391.7949218750,4154.2309570312,4115.7690429688,4139.2309570312,4161.0258789062,4160.6411132812,4160.1284179688,4159.6152343750,4161.5385742188,4163.8461914062,4158.7177734375,4122.8203125000,4163.5898437500,4174.4873046875,,,
0.0859375000,2,4383.9741210938,4143.8461914062,4116.1538085938,4128.5898437500,4159.7436523438,4162.6923828125,4162.0512695312,4161.7949218750,4163.0771484375,4163.4614257812,4158.4614257812,4118.3334960938,4161.5385742188,4167.5639648438,,,
0.0937500000,3,4375.6411132812,4125.3847656250,4107.4360351562,4118.0771484375,4161.6665039062,4161.1538085938,4162.5639648438,4162.9487304688,4164.6152343750,4166.1538085938,4153.4614257812,4119.2309570312,4161.6665039062,4159.4873046875,,,
0.1015625000,3,4373.4614257812,4126.7949218750,4102.1796875000,4110.7690429688,4164.3588867188,4159.2309570312,4163.8461914062,4161.5385742188,4162.6923828125,4166.7949218750,4139.1025390625,4114.6152343750,4156.1538085938,4158.5898437500,,,
0.1093750000,3,4385.3847656250,4153.3334960938,4128.8461914062,4143.8461914062,4161.2822265625,4159.2309570312,4163.2050781250,4161.0258789062,4160.1284179688,4163.9741210938,4136.4101562500,4122.6923828125,4154.3588867188,4168.4614257812,,,
0.1171875000,3,4402.6923828125,4174.2309570312,4169.8715820312,4199.1025390625,4158.2050781250,4161.2822265625,4160.5126953125,4163.0771484375,4162.9487304688,4162.9487304688,4143.8461914062,4154.4873046875,4161.4101562500,4181.6665039062,,,
0.1250000000,4,4415.8974609375,4185.1284179688,4202.8203125000,4228.7177734375,4161.9228515625,4163.8461914062,4164.1025390625,4165.2563476562,4165.8974609375,4164.8715820312,4127.5639648438,4178.9741210938,4159.3588867188,4189.4873046875,,,
0.1328125000,4,4432.9487304688,4213.0771484375,4240.3847656250,4256.6665039062,4159.4873046875,4160.1284179688,4163.5898437500,4161.7949218750,4161.6665039062,4165.0000000000,4098.3334960938,4193.4614257812,4151.7949218750,4192.5639648438,,,
0.1406250000,4,4450.2563476562,4243.3334960938,4281.7949218750,4302.8203125000,4156.7949218750,4157.8203125000,4161.9228515625,4161.7949218750,4159.6152343750,4164.2309570312,4081.7949218750,4220.3847656250,4152.9487304688,4200.8974609375,,,
0.1484375000,4,4460.1284179688,4257.5639648438,4314.8715820312,4332.9487304688,4160.1284179688,4162.6923828125,4163.9741210938,4164.6152343750,4161.2822265625,4163.5898437500,4068.5898437500,4254.3588867188,4156.2822265625,4215.5126953125,,,
0.1562500000,5,4476.5385742188,4271.4101562500,4354.4873046875,4347.3076171875,4159.3588867188,4163.8461914062,4160.8974609375,4161.0258789062,4163.2050781250,4163.5898437500,4061.6667480469,4292.6923828125,4153.2050781250,4233.0771484375,,,
0.1640625000,5,4497.1796875000,4290.0000000000,4399.8715820312,4362.4360351562,4161.4101562500,4162.8203125000,4163.4614257812,4160.5126953125,4166.7949218750,4162.5639648438,4062.0512695312,4334.7436523438,4162.8203125000,4249.6152343750,,,
0.1718750000,5,4504.2309570312,4302.4360351562,4436.6665039062,4376.4101562500,4161.2822265625,4161.5385742188,4163.9741210938,4163.8461914062,4166.0258789062,4161.2822265625,4054.7436523438,4366.5385742188,4199.2309570312,4253.5898437500,,,
0.1796875000,5,4500.6411132812,4301.2822265625,4454.4873046875,4375.1284179688,4156.7949218750,4159.8715820312,4159.7436523438,4165.1284179688,4160.7690429688,4162.0512695312,4040.2563476562,4381.2822265625,4228.3334960938,4248.8461914062,,,
