Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4188.3334960938,4185.1284179688,7596.6665039062,4296.1538085938,4166.0258789062,4168.9741210938,4165.1284179688,4166.0258789062,4165.1284179688,4162.3076171875,4195.0000000000,4198.7177734375,4202.5639648438,4173.5898437500,,,
0.0078125000,0,4197.3076171875,4188.7177734375,7596.6665039062,4300.2563476562,4165.5126953125,4162.5639648438,4161.1538085938,4161.0258789062,4163.0771484375,4159.8715820312,4208.0771484375,4214.7436523438,4217.9487304688,4186.2822265625,,,
0.0156250000,0,4212.5639648438,4199.3588867188,7596.6665039062,4310.8974609375,4168.8461914062,4162.9487304688,4163.9741210938,4163.2050781250,4162.6923828125,4167.6923828125,4221.1538085938,4230.1284179688,4232.4360351562,4204.3588867188,,,
0.0234375000,0,4228.2050781250,4212.8203125000,7596.6665039062,4319.8715820312,4166.7949218750,4162.8203125000,4163.3334960938,4164.8715820312,4163.0771484375,4171.4101562500,4237.9487304688,4251.4101562500,4250.3847656250,4223.7177734375,,,
0.0312500000,1,4230.8974609375,4210.2563476562,7596.6665039062,4320.5126953125,4166.0258789062,4161.9228515625,4163.2050781250,4165.0000000000,4163.4614257812,4166.4101562500,4244.1025390625,4253.4614257812,4256.1538085938,4226.4101562500,,,
0.0390625000,1,4221.7949218750,4198.5898437500,7596.6665039062,4316.7949218750,4166.6665039062,4163.7177734375,4163.7177734375,4165.6411132812,4165.7690429688,4166.4101562500,4226.6665039062,4229.3588867188,4239.1025390625,4212.5639648438,,,
0.0468750000,1,4206.5385742188,4185.2563476562,7596.6665039062,4312.3076171875,4165.0000000000,4162.9487304688,4159.2309570312,4162.8203125000,4168.7177734375,4170.2563476562,4203.7177734375,4204.1025390625,4217.0512695312,4193.2050781250,,,
0.0546875000,1,4196.5385742188,4173.4614257812,7596.6665039062,4304.8715820312,4170.8974609375,4165.8974609375,4161.7949218750,4163.4614257812,4168.4614257812,4169.3588867188,4191.7949218750,4189.1025390625,4199.8715820312,4183.0771484375,,,
0.0625000000,2,4189.6152343750,4166.9228515625,7596.6665039062,4296.1538085938,4170.6411132812,4167.5639648438,4161.0258789062,4160.5126953125,4163.5898437500,4167.0512695312,4184.3588867188,4181.4101562500,4189.3588867188,4176.9228515625,,,
0.0703125000,2,4180.7690429688,4163.9741210938,7596.6665039062,4297.3076171875,4166.0258789062,4165.5126953125,4162.8203125000,4161.9228515625,4163.2050781250,4168.3334960938,4177.4360351562,4176.9228515625,4187.6923828125,4169.4873046875,,,
0.0781250000,2,4180.2563476562,4173.4614257812,7596.6665039062,4304.1025390625,4167.0512695312,4164.1025390625,4166.9228515625,4168.0771484375,4166.0258789062,4168.5898437500,4179.4873046875,4179.8715820312,4192.5639648438,4173.4614257812,,,
0.0859375000,2,4188.3334960938,4181.9228515625,7596.6665039062,4305.6411132812,4166.6665039062,4161.9228515625,4161.9228515625,4165.1284179688,4165.2563476562,4169.6152343750,4186.7949218750,4191.2822265625,4195.6411132812,4180.0000000000,,,
0.0937500000,3,4186.9228515625,4173.4614257812,7596.6665039062,4307.5639648438,4169.2309570312,4166.4101562500,4165.2563476562,4165.3847656250,4165.5126953125,4168.4614257812,4182.8203125000,4188.9741210938,4188.7177734375,4174.4873046875,,,
0.1015625000,3,4178.2050781250,4171.2822265625,7596.6665039062,4312.0512695312,4169.1025390625,4164.1025390625,4164.8715820312,4164.4873046875,4166.4101562500,4161.6665039062,4176.1538085938,4178.8461914062,4188.3334960938,4168.0771484375,,,
