Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4176.5385742188,4180.8974609375,4182.5639648438,4182.4360351562,4161.0258789062,4161.5385742188,4159.4873046875,4163.3334960938,4167.4360351562,4164.8715820312,4162.5639648438,4187.6923828125,4179.4873046875,4172.0512695312,,,
0.0078125000,0,4179.2309570312,4173.4614257812,4180.1284179688,4183.7177734375,4164.3588867188,4164.8715820312,4163.2050781250,4164.7436523438,4167.8203125000,4165.3847656250,4164.4873046875,4184.2309570312,4180.0000000000,4170.6411132812,,,
0.0156250000,0,4184.3588867188,4175.8974609375,4182.0512695312,4186.0258789062,4161.1538085938,4161.6665039062,4159.3588867188,4165.1284179688,4165.6411132812,4164.2309570312,4169.2309570312,4186.6665039062,4182.1796875000,4175.0000000000,,,
0.0234375000,0,4182.0512695312,4176.0258789062,4183.4614257812,4176.9228515625,4160.8974609375,4160.2563476562,4157.4360351562,4164.6152343750,4163.9741210938,4165.0000000000,4165.8974609375,4184.2309570312,4176.9228515625,4175.8974609375,,,
0.0312500000,1,4172.5639648438,4168.8461914062,4174.3588867188,4172.8203125000,4164.1025390625,4161.7949218750,4159.7436523438,4163.4614257812,4162.8203125000,4165.6411132812,4161.2822265625,4176.1538085938,4168.3334960938,4166.0258789062,,,
0.0390625000,1,4160.1284179688,4158.4614257812,4162.3076171875,4169.3588867188,4161.5385742188,4160.8974609375,4162.1796875000,4160.3847656250,4163.7177734375,4164.1025390625,4153.9741210938,4162.8203125000,4155.1284179688,4150.6411132812,,,
0.0468750000,1,4144.8715820312,4144.7436523438,4158.9741210938,4152.0512695312,4161.5385742188,4161.6665039062,4165.0000000000,4161.6665039062,4165.3847656250,4162.9487304688,4144.7436523438,4150.3847656250,4141.7949218750,4134.3588867188,,,
0.0546875000,1,4131.4101562500,4133.3334960938,4152.8203125000,4143.7177734375,4162.6923828125,4162.3076171875,4162.6923828125,4163.9741210938,4166.2822265625,4162.1796875000,4140.5126953125,4140.3847656250,4136.4101562500,4119.6152343750,,,
0.0625000000,2,4122.5639648438,4130.2563476562,4142.1796875000,4145.0000000000,4163.3334960938,4163.8461914062,4161.6665039062,4165.0000000000,4167.1796875000,4162.9487304688,4137.5639648438,4128.8461914062,4135.8974609375,4112.0512695312,,,
0.0703125000,2,4120.0000000000,4132.3076171875,4136.4101562500,4133.3334960938,4164.3588867188,4164.3588867188,4161.7949218750,4163.2050781250,4166.1538085938,4163.5898437500,4131.0258789062,4119.4873046875,4137.0512695312,4117.4360351562,,,
0.0781250000,2,4125.5126953125,4137.0512695312,4137.1796875000,4133.3334960938,4163.3334960938,4163.5898437500,4161.4101562500,4163.3334960938,4163.4614257812,4163.0771484375,4132.4360351562,4123.2050781250,4142.4360351562,4131.4101562500,,,
0.0859375000,2,4129.6152343750,4137.0512695312,4133.5898437500,4141.2822265625,4162.0512695312,4164.6152343750,4164.1025390625,4167.0512695312,4163.5898437500,4164.2309570312,4131.1538085938,4125.7690429688,4142.1796875000,4136.9228515625,,,
0.0937500000,3,4124.2309570312,4138.0771484375,4128.8461914062,4137.9487304688,4160.7690429688,4161.1538085938,4162.9487304688,4165.5126953125,4162.5639648438,4166.1538085938,4121.2822265625,4117.8203125000,4134.7436523438,4131.5385742188,,,
0.1015625000,3,4129.6152343750,4155.2563476562,4142.6923828125,4159.4873046875,4162.5639648438,4159.1025390625,4163.0771484375,4161.1538085938,4161.9228515625,4166.2822265625,4125.3847656250,4124.2309570312,4136.6665039062,4138.0771484375,,,
0.1093750000,3,4150.0000000000,4172.8203125000,4161.5385742188,4202.4360351562,4163.7177734375,4161.0258789062,4163.7177734375,4160.7690429688,4165.5126953125,4164.2309570312,4131.0258789062,4144.8715820312,4147.4360351562,4149.6152343750,,,
0.1171875000,3,4159.2309570312,4178.8461914062,4163.5898437500,4218.0771484375,4160.2563476562,4161.9228515625,4160.8974609375,4164.4873046875,4165.8974609375,4162.6923828125,4117.0512695312,4153.2050781250,4148.7177734375,4150.1284179688,,,
0.1250000000,4,4159.2309570312,4178.8461914062,4163.5898437500,4218.0771484375,4160.2563476562,4161.9228515625,4160.8974609375,4164.4873046875,4165.8974609375,4162.6923828125,4117.0512695312,4153.2050781250,4148.7177734375,4150.1284179688,,,
0.1328125000,4,4157.4360351562,4183.7177734375,4168.3334960938,4220.7690429688,4161.6665039062,4165.1284179688,4165.2563476562,4167.4360351562,4162.6923828125,4163.7177734375,4104.3588867188,4151.7949218750,4141.1538085938,4152.1796875000,,,
0.1406250000,4,4163.0771484375,4189.1025390625,4180.6411132812,4239.7436523438,4161.9228515625,4166.4101562500,4162.8203125000,4165.3847656250,4163.5898437500,4163.0771484375,4105.8974609375,4155.2563476562,4137.8203125000,4161.4101562500,,,
0.1484375000,4,4169.7436523438,4190.0000000000,4184.8715820312,4245.5126953125,4159.2309570312,4165.1284179688,4156.9228515625,4163.4614257812,4164.1025390625,4162.5639648438,4101.2822265625,4157.9487304688,4133.5898437500,4166.2822265625,,,
0.1562500000,5,4167.1796875000,4184.2309570312,4178.9741210938,4229.2309570312,4160.0000000000,4163.8461914062,4160.0000000000,4165.8974609375,4162.0512695312,4165.5126953125,4089.2307128906,4153.9741210938,4124.6152343750,4161.1538085938,,,
0.1640625000,5,4159.3588867188,4172.9487304688,4168.5898437500,4216.4101562500,4158.5898437500,4162.1796875000,4160.0000000000,4165.3847656250,4161.2822265625,4164.2309570312,4083.2050781250,4143.0771484375,4116.5385742188,4148.0771484375,,,
0.1718750000,5,4149.2309570312,4162.8203125000,4163.0771484375,4209.4873046875,4158.9741210938,4164.2309570312,4160.1284179688,4165.0000000000,4162.1796875000,4163.0771484375,4079.7436523438,4129.1025390625,4107.6923828125,4132.1796875000,,,
0.1796875000,5,4138.0771484375,4158.9741210938,4161.7949218750,4202.4360351562,4160.2563476562,4161.9228515625,4159.7436523438,4165.5126953125,4164.1025390625,4166.2822265625,4075.3845214844,4123.9741210938,4096.6665039062,4118.4614257812,,,
0.1875000000,6,4125.3847656250,4153.5898437500,4154.7436523438,4194.4873046875,4160.6411132812,4158.3334960938,4158.4614257812,4162.9487304688,4165.3847656250,4164.8715820312,4070.8974609375,4120.8974609375,4091.1538085938,4107.3076171875,,,
0.1953125000,6,4116.0258789062,4148.3334960938,4141.9228515625,4190.2563476562,4165.2563476562,4163.9741210938,4161.1538085938,4162.0512695312,4163.7177734375,4166.1538085938,4066.6667480469,4110.1284179688,4088.7180175781,4099.7436523438,,,
0.2031250000,6,4115.5126953125,4148.3334960938,4138.9741210938,4192.5639648438,4165.3847656250,4166.9228515625,4160.0000000000,4164.1025390625,4163.4614257812,4172.0512695312,4062.4357910156,4102.9487304688,4082.0512695312,4098.4614257812,,,
0.2109375000,6,4124.6152343750,4152.5639648438,4152.0512695312,4200.1284179688,4161.5385742188,4165.3847656250,4162.4360351562,4167.1796875000,4166.2822265625,4168.5898437500,4060.6411132812,4104.4873046875,4075.8974609375,4100.7690429688,,,
0.2187500000,7,4136.5385742188,4161.4101562500,4159.4873046875,4203.5898437500,4158.9741210938,4164.3588867188,4164.3588867188,4165.7690429688,4165.5126953125,4161.1538085938,4062.3076171875,4109.2309570312,4077.0512695312,4109.4873046875,,,
0.2265625000,7,4139.6152343750,4170.3847656250,4156.6665039062,4200.6411132812,4161.9228515625,4163.9741210938,4161.2822265625,4162.0512695312,4163.5898437500,4163.7177734375,4072.0512695312,4115.5126953125,4090.5129394531,4117.5639648438,,,
0.2343750000,7,4139.6152343750,4171.2822265625,4155.3847656250,4203.0771484375,4167.4360351562,4166.2822265625,4162.1796875000,4163.9741210938,4164.7436523438,4166.7949218750,4082.8205566406,4118.0771484375,4105.3847656250,4121.4101562500,,,
0.2421875000,7,4142.1796875000,4169.4873046875,4155.7690429688,4210.8974609375,4162.4360351562,4166.0258789062,4160.1284179688,4166.4101562500,4165.5126953125,4163.4614257812,4085.8974609375,4117.5639648438,4113.7177734375,4124.7436523438,,,
0.2500000000,8,4141.4101562500,4173.7177734375,4155.7690429688,4209.2309570312,4157.9487304688,4165.0000000000,4160.7690429688,4167.4360351562,4165.8974609375,4163.2050781250,4091.7949218750,4118.5898437500,4121.5385742188,4125.8974609375,,,
0.2578125000,8,4137.3076171875,4172.6923828125,4153.5898437500,4201.6665039062,4160.1284179688,4164.4873046875,4163.8461914062,4165.5126953125,4163.5898437500,4166.0258789062,4097.8203125000,4114.7436523438,4123.0771484375,4121.7949218750,,,
0.2656250000,8,4136.9228515625,4165.7690429688,4148.8461914062,4203.7177734375,4161.1538085938,4163.3334960938,4158.9741210938,4162.6923828125,4163.3334960938,4163.9741210938,4095.3845214844,4111.5385742188,4119.6152343750,4118.0771484375,,,
0.2734375000,8,4147.1796875000,4172.5639648438,4152.6923828125,4210.0000000000,4163.4614257812,4163.2050781250,4157.1796875000,4163.0771484375,4167.0512695312,4164.8715820312,4101.2822265625,4122.4360351562,4128.0771484375,4126.9228515625,,,
0.2812500000,9,4163.9741210938,4186.0258789062,4161.0258789062,4212.4360351562,4162.4360351562,4163.0771484375,4158.7177734375,4161.1538085938,4165.5126953125,4170.8974609375,4115.1284179688,4137.3076171875,4143.7177734375,4146.0258789062,,,
0.2890625000,9,4173.2050781250,4188.3334960938,4168.0771484375,4220.5126953125,4161.5385742188,4165.7690429688,4161.9228515625,4162.3076171875,4160.8974609375,4169.8715820312,4118.3334960938,4148.5898437500,4146.9228515625,4162.4360351562,,,
0.2968750000,9,4172.9487304688,4185.6411132812,4174.2309570312,4226.0258789062,4164.7436523438,4166.1538085938,4163.3334960938,4167.4360351562,4161.1538085938,4164.2309570312,4122.3076171875,4156.7949218750,4145.7690429688,4170.0000000000,,,
0.3046875000,9,4170.3847656250,4186.2822265625,4170.6411132812,4216.1538085938,4164.4873046875,4159.6152343750,4160.1284179688,4164.6152343750,4161.9228515625,4163.9741210938,4132.3076171875,4154.3588867188,4151.0258789062,4167.9487304688,,,
0.3125000000,10,4168.7177734375,4186.0258789062,4165.5126953125,4214.6152343750,4163.8461914062,4162.3076171875,4162.3076171875,4161.9228515625,4162.4360351562,4165.8974609375,4134.1025390625,4148.9741210938,4156.6665039062,4167.4360351562,,,
0.3203125000,10,4170.6411132812,4189.3588867188,4169.2309570312,4232.9487304688,4161.9228515625,4167.6923828125,4163.3334960938,4165.5126953125,4164.2309570312,4164.7436523438,4132.1796875000,4154.2309570312,4160.7690429688,4169.1025390625,,,
0.3281250000,10,4170.7690429688,4188.8461914062,4171.4101562500,4231.9228515625,4160.7690429688,4163.4614257812,4162.8203125000,4168.0771484375,4163.5898437500,4164.2309570312,4133.0771484375,4154.7436523438,4161.4101562500,4161.6665039062,,,
0.3359375000,10,4162.0512695312,4175.8974609375,4160.6411132812,4205.0000000000,4165.0000000000,4160.0000000000,4164.4873046875,4165.8974609375,4162.9487304688,4166.1538085938,4128.3334960938,4138.3334960938,4154.8715820312,4147.1796875000,,,
0.3437500000,11,4154.4873046875,4168.7177734375,4152.1796875000,4196.9228515625,4166.5385742188,4158.3334960938,4159.4873046875,4161.5385742188,4163.0771484375,4166.2822265625,4119.7436523438,4124.6152343750,4147.9487304688,4140.5126953125,,,
0.3515625000,11,4152.9487304688,4172.1796875000,4153.4614257812,4200.1284179688,4166.0258789062,4162.0512695312,4157.9487304688,4164.1025390625,4162.5639648438,4165.5126953125,4116.9228515625,4123.4614257812,4143.3334960938,4139.6152343750,,,
0.3593750000,11,4147.8203125000,4170.1284179688,4144.8715820312,4189.2309570312,4165.5126953125,4166.9228515625,4162.8203125000,4166.9228515625,4163.4614257812,4164.6152343750,4116.2822265625,4124.8715820312,4137.5639648438,4137.3076171875,,,
0.3671875000,11,4145.5126953125,4162.1796875000,4142.0512695312,4184.6152343750,4164.2309570312,4165.6411132812,4163.5898437500,4164.8715820312,4163.0771484375,4164.6152343750,4115.2563476562,4125.3847656250,4134.4873046875,4143.3334960938,,,
0.3750000000,12,4152.8203125000,4159.3588867188,4151.9228515625,4191.4101562500,4164.1025390625,4164.2309570312,4162.0512695312,4163.8461914062,4161.4101562500,4164.2309570312,4116.2822265625,4127.3076171875,4137.8203125000,4150.6411132812,,,
0.3828125000,12,4152.8203125000,4158.5898437500,4148.8461914062,4188.7177734375,4162.0512695312,4161.6665039062,4159.7436523438,4162.1796875000,4162.0512695312,4164.4873046875,4115.7690429688,4124.7436523438,4133.8461914062,4141.7949218750,,,
0.3906250000,12,4143.2050781250,4156.5385742188,4137.6923828125,4177.3076171875,4163.8461914062,4163.2050781250,4161.7949218750,4162.1796875000,4164.3588867188,4167.3076171875,4108.7177734375,4112.3076171875,4112.6923828125,4124.4873046875,,,
0.3984375000,12,4135.6411132812,4154.8715820312,4133.7177734375,4169.3588867188,4165.3847656250,4167.3076171875,4162.1796875000,4163.9741210938,4164.7436523438,4168.2050781250,4106.0258789062,4106.4101562500,4099.2309570312,4114.8715820312,,,
0.4062500000,13,4137.4360351562,4153.5898437500,4140.6411132812,4170.7690429688,4161.1538085938,4165.7690429688,4159.4873046875,4164.3588867188,4163.8461914062,4165.0000000000,4120.2563476562,4115.1284179688,4111.5385742188,4115.8974609375,,,
0.4140625000,13,4144.3588867188,4158.5898437500,4153.5898437500,4177.1796875000,4162.5639648438,4162.8203125000,4165.8974609375,4164.7436523438,4163.5898437500,4164.4873046875,4141.5385742188,4129.8715820312,4129.3588867188,4122.9487304688,,,
0.4218750000,13,4148.0771484375,4161.5385742188,4157.1796875000,4169.4873046875,4166.5385742188,4162.1796875000,4165.0000000000,4163.3334960938,4163.4614257812,4167.1796875000,4152.0512695312,4139.6152343750,4139.6152343750,4132.4360351562,,,
0.4296875000,13,4153.8461914062,4157.4360351562,4153.2050781250,4155.2563476562,4165.6411132812,4163.9741210938,4159.6152343750,4163.2050781250,4164.8715820312,4166.6665039062,4159.3588867188,4146.9228515625,4151.2822265625,4143.7177734375,,,
0.4375000000,14,4165.6411132812,4161.2822265625,4157.9487304688,4158.4614257812,4163.2050781250,4163.2050781250,4161.4101562500,4165.7690429688,4163.8461914062,4163.7177734375,4173.8461914062,4161.5385742188,4163.0771484375,4159.4873046875,,,
0.4453125000,14,4178.5898437500,4173.5898437500,4168.9741210938,4168.9741210938,4160.8974609375,4161.7949218750,4162.9487304688,4165.2563476562,4163.5898437500,4164.7436523438,4185.0000000000,4181.5385742188,4170.8974609375,4177.6923828125,,,
0.4531250000,14,4182.6923828125,4170.6411132812,4172.0512695312,4164.3588867188,4163.3334960938,4163.7177734375,4163.8461914062,4165.7690429688,4167.5639648438,4167.1796875000,4182.1796875000,4185.8974609375,4173.9741210938,4186.9228515625,,,
