Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4152.8203125000,4162.5639648438,4162.3076171875,4170.1284179688,4162.9487304688,4163.3334960938,4162.5639648438,4162.5639648438,4166.4101562500,4163.3334960938,4202.4360351562,4142.1796875000,4143.9741210938,4145.2563476562,,,
0.0078125000,0,4154.8715820312,4163.0771484375,4163.2050781250,4167.3076171875,4161.4101562500,4160.5126953125,4164.2309570312,4165.0000000000,4167.4360351562,4163.2050781250,4206.5385742188,4147.0512695312,4148.0771484375,4148.2050781250,,,
0.0156250000,0,4156.7949218750,4168.0771484375,4164.2309570312,4163.9741210938,4162.0512695312,4160.6411132812,4162.4360351562,4165.0000000000,4166.1538085938,4165.0000000000,4210.5126953125,4153.7177734375,4154.4873046875,4150.7690429688,,,
0.0234375000,0,4150.2563476562,4159.7436523438,4162.3076171875,4164.3588867188,4164.4873046875,4166.6665039062,4161.4101562500,4165.0000000000,4167.8203125000,4167.0512695312,4208.4614257812,4144.7436523438,4145.5126953125,4144.6152343750,,,
0.0312500000,1,4151.9228515625,4158.2050781250,4160.1284179688,4165.6411132812,4164.7436523438,4165.7690429688,4158.5898437500,4164.3588867188,4169.7436523438,4165.3847656250,4209.7436523438,4141.5385742188,4140.7690429688,4143.2050781250,,,
0.0390625000,1,4162.8203125000,4171.9228515625,4164.3588867188,4168.7177734375,4165.1284179688,4161.6665039062,4161.2822265625,4163.8461914062,4168.0771484375,4163.9741210938,4216.6665039062,4155.0000000000,4154.1025390625,4153.0771484375,,,
0.0468750000,1,4162.8203125000,4171.9228515625,4164.3588867188,4168.7177734375,4165.1284179688,4161.6665039062,4161.2822265625,4163.8461914062,4168.0771484375,4163.9741210938,4216.6665039062,4155.0000000000,4154.1025390625,4153.0771484375,,,
0.0546875000,1,4165.5126953125,4176.7949218750,4169.4873046875,4171.6665039062,4165.0000000000,4162.4360351562,4164.4873046875,4163.0771484375,4166.2822265625,4171.1538085938,4217.6923828125,4160.6411132812,4158.3334960938,4155.3847656250,,,
0.0625000000,2,4159.8715820312,4170.7690429688,4168.7177734375,4170.2563476562,4162.0512695312,4161.6665039062,4160.1284179688,4164.3588867188,4166.6665039062,4173.2050781250,4212.6923828125,4153.2050781250,4148.3334960938,4148.8461914062,,,
0.0703125000,2,4157.0512695312,4168.9741210938,4168.9741210938,4168.2050781250,4162.8203125000,4162.4360351562,4164.3588867188,4169.2309570312,4167.8203125000,4167.5639648438,4208.7177734375,4151.4101562500,4149.8715820312,4150.5126953125,,,
