Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4154.8715820312,4164.1025390625,4156.6665039062,4166.2822265625,4164.1025390625,4161.7949218750,4161.7949218750,4166.2822265625,4166.4101562500,4165.6411132812,4160.6411132812,4168.0771484375,4168.9741210938,4174.7436523438,,,
0.0078125000,0,4148.9741210938,4166.6665039062,4152.9487304688,4159.8715820312,4160.6411132812,4159.8715820312,4160.2563476562,4163.9741210938,4164.8715820312,4163.3334960938,4163.4614257812,4166.2822265625,4168.8461914062,4173.4614257812,,,
0.0156250000,0,4146.0258789062,4161.5385742188,4151.2822265625,4160.2563476562,4162.6923828125,4162.5639648438,4165.8974609375,4167.8203125000,4166.1538085938,4165.7690429688,4158.0771484375,4162.5639648438,4166.4101562500,4167.9487304688,,,
0.0234375000,0,4155.5126953125,4168.0771484375,4152.6923828125,4168.3334960938,4162.3076171875,4162.4360351562,4166.5385742188,4163.3334960938,4165.6411132812,4169.1025390625,4151.2822265625,4165.1284179688,4161.9228515625,4166.2822265625,,,
0.0312500000,1,4167.4360351562,4177.4360351562,4159.8715820312,4169.2309570312,4160.8974609375,4160.7690429688,4164.3588867188,4158.8461914062,4164.6152343750,4169.2309570312,4159.4873046875,4179.3588867188,4164.2309570312,4175.3847656250,,,
0.0390625000,1,4166.9228515625,4171.0258789062,4165.5126953125,4165.5126953125,4165.2563476562,4162.9487304688,4166.2822265625,4164.1025390625,4167.4360351562,4164.4873046875,4161.6665039062,4185.5126953125,4166.0258789062,4184.2309570312,,,
0.0468750000,1,4165.0000000000,4167.8203125000,4169.2309570312,4167.9487304688,4163.3334960938,4160.7690429688,4162.5639648438,4161.6665039062,4167.6923828125,4161.0258789062,4165.7690429688,4195.1284179688,4172.1796875000,4185.2563476562,,,
0.0546875000,1,4168.5898437500,4166.1538085938,4170.7690429688,4168.3334960938,4161.6665039062,4161.6665039062,4166.0258789062,4163.0771484375,4166.4101562500,4165.6411132812,4170.0000000000,4202.3076171875,4174.8715820312,4186.1538085938,,,
0.0625000000,2,4166.0258789062,4160.6411132812,4166.2822265625,4159.3588867188,4162.8203125000,4161.6665039062,4167.1796875000,4166.5385742188,4165.7690429688,4170.3847656250,4164.8715820312,4198.9741210938,4169.6152343750,4186.9228515625,,,
0.0703125000,2,4170.8974609375,4167.1796875000,4172.5639648438,4162.9487304688,4162.0512695312,4159.3588867188,4160.7690429688,4163.9741210938,4163.3334960938,4168.0771484375,4172.9487304688,4211.1538085938,4175.1284179688,4194.4873046875,,,
0.0781250000,2,4178.5898437500,4173.9741210938,4181.7949218750,4174.7436523438,4161.4101562500,4163.0771484375,4162.5639648438,4163.7177734375,4163.2050781250,4167.1796875000,4182.4360351562,4225.5126953125,4181.2822265625,4204.2309570312,,,
0.0859375000,2,4173.0771484375,4170.6411132812,4179.3588867188,4174.1025390625,4161.0258789062,4161.6665039062,4162.1796875000,4162.1796875000,4165.8974609375,4169.3588867188,4186.4101562500,4225.3847656250,4183.3334960938,4202.5639648438,,,
0.0937500000,3,4172.6923828125,4172.8203125000,4179.8715820312,4173.8461914062,4166.2822265625,4160.8974609375,4162.8203125000,4165.2563476562,4165.7690429688,4168.2050781250,4198.3334960938,4222.4360351562,4189.8715820312,4200.2563476562,,,
0.1015625000,3,4172.6923828125,4173.0771484375,4174.6152343750,4172.4360351562,4166.5385742188,4162.1796875000,4164.3588867188,4167.1796875000,4165.3847656250,4166.0258789062,4200.5126953125,4214.7436523438,4188.8461914062,4192.5639648438,,,
