Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4173.7177734375,4182.9487304688,4157.5639648438,4187.5639648438,4163.2050781250,4159.6152343750,4161.0258789062,4162.8203125000,4162.8203125000,4162.3076171875,4188.0771484375,4177.1796875000,4166.7949218750,4180.6411132812,,,
0.0078125000,0,4173.3334960938,4176.7949218750,4158.4614257812,4191.9228515625,4160.0000000000,4163.0771484375,4158.2050781250,4163.8461914062,4164.1025390625,4165.8974609375,4182.4360351562,4177.4360351562,4167.9487304688,4179.3588867188,,,
0.0156250000,0,4173.2050781250,4176.6665039062,4155.8974609375,4185.8974609375,4162.3076171875,4161.9228515625,4159.2309570312,4165.6411132812,4162.5639648438,4164.8715820312,4186.4101562500,4177.1796875000,4165.7690429688,4175.8974609375,,,
0.0234375000,0,4179.7436523438,4183.4614257812,4156.1538085938,4185.5126953125,4162.4360351562,4157.9487304688,4162.3076171875,4164.3588867188,4160.6411132812,4162.0512695312,4195.1284179688,4182.4360351562,4168.4614257812,4176.2822265625,,,
0.0312500000,1,4181.4101562500,4180.8974609375,4158.9741210938,4191.2822265625,4162.8203125000,4162.0512695312,4163.5898437500,4163.0771484375,4162.4360351562,4161.4101562500,4193.9741210938,4187.8203125000,4175.8974609375,4181.6665039062,,,
0.0390625000,1,4173.5898437500,4173.4614257812,4153.4614257812,4186.2822265625,4161.4101562500,4162.4360351562,4159.6152343750,4162.1796875000,4162.8203125000,4165.2563476562,4194.4873046875,4187.3076171875,4177.8203125000,4180.0000000000,,,
0.0468750000,1,4170.1284179688,4174.1025390625,4153.5898437500,4179.3588867188,4160.0000000000,4160.1284179688,4161.1538085938,4162.0512695312,4163.5898437500,4166.7949218750,4201.9228515625,4183.5898437500,4176.1538085938,4172.4360351562,,,
0.0546875000,1,4168.8461914062,4173.3334960938,4153.2050781250,4178.3334960938,4161.9228515625,4161.2822265625,4163.9741210938,4161.5385742188,4166.0258789062,4162.5639648438,4199.6152343750,4179.6152343750,4175.0000000000,4167.4360351562,,,
0.0625000000,2,4158.0771484375,4163.2050781250,4145.3847656250,4176.5385742188,4162.0512695312,4160.2563476562,4160.8974609375,4162.1796875000,4164.6152343750,4163.3334960938,4191.5385742188,4175.5126953125,4169.8715820312,4162.0512695312,,,
0.0703125000,2,4151.5385742188,4159.2309570312,4149.6152343750,4176.9228515625,4162.0512695312,4160.8974609375,4163.0771484375,4163.3334960938,4162.9487304688,4167.3076171875,4187.0512695312,4171.0258789062,4163.5898437500,4160.1284179688,,,
0.0781250000,2,4153.0771484375,4158.3334960938,4148.4614257812,4171.1538085938,4160.5126953125,4161.0258789062,4161.4101562500,4161.5385742188,4162.8203125000,4166.1538085938,4176.0258789062,4159.4873046875,4154.6152343750,4158.3334960938,,,
0.0859375000,2,4151.4101562500,4155.3847656250,4137.9487304688,4153.9741210938,4161.1538085938,4161.4101562500,4160.5126953125,4163.8461914062,4163.4614257812,4163.7177734375,4164.7436523438,4148.5898437500,4148.5898437500,4150.8974609375,,,
0.0937500000,3,4151.7949218750,4162.8203125000,4137.6923828125,4155.3847656250,4164.8715820312,4161.0258789062,4164.7436523438,4165.2563476562,4163.4614257812,4163.0771484375,4182.1796875000,4156.7949218750,4159.2309570312,4150.0000000000,,,
0.1015625000,3,4152.0512695312,4166.0258789062,4142.1796875000,4169.6152343750,4163.2050781250,4159.2309570312,4161.4101562500,4159.8715820312,4160.3847656250,4161.5385742188,4208.9741210938,4175.8974609375,4177.4360351562,4158.5898437500,,,
0.1093750000,3,4152.6923828125,4159.7436523438,4147.8203125000,4161.1538085938,4161.7949218750,4161.7949218750,4162.9487304688,4161.0258789062,4161.9228515625,4163.2050781250,4218.7177734375,4191.6665039062,4187.1796875000,4174.1025390625,,,
0.1171875000,3,4158.5898437500,4165.1284179688,4151.9228515625,4142.5639648438,4160.2563476562,4161.2822265625,4166.7949218750,4164.2309570312,4164.6152343750,4166.5385742188,4226.6665039062,4208.0771484375,4196.1538085938,4189.2309570312,,,
0.1250000000,4,4158.4614257812,4164.1025390625,4151.1538085938,4132.6923828125,4161.4101562500,4159.3588867188,4164.6152343750,4163.2050781250,4163.0771484375,4165.1284179688,4233.8461914062,4213.9741210938,4200.0000000000,4190.7690429688,,,
0.1328125000,4,4149.3588867188,4145.3847656250,4145.3847656250,4124.3588867188,4163.4614257812,4162.1796875000,4162.0512695312,4165.8974609375,4163.5898437500,4164.3588867188,4231.4101562500,4205.0000000000,4191.4101562500,4189.8715820312,,,
0.1406250000,4,4149.7436523438,4141.4101562500,4142.1796875000,4120.0000000000,4158.4614257812,4159.8715820312,4160.0000000000,4164.2309570312,4166.2822265625,4163.0771484375,4230.5126953125,4207.0512695312,4189.2309570312,4203.4614257812,,,
0.1484375000,4,4162.5639648438,4147.4360351562,4149.4873046875,4116.6665039062,4159.8715820312,4159.2309570312,4162.3076171875,4160.1284179688,4165.2563476562,4164.4873046875,4237.4360351562,4219.2309570312,4195.3847656250,4219.8715820312,,,
0.1562500000,5,4169.6152343750,4143.2050781250,4150.6411132812,4110.0000000000,4164.6152343750,4161.0258789062,4162.0512695312,4163.4614257812,4163.9741210938,4171.2822265625,4240.6411132812,4224.7436523438,4198.7177734375,4226.9228515625,,,
0.1640625000,5,4169.7436523438,4143.9741210938,4152.1796875000,4114.7436523438,4161.6665039062,4160.7690429688,4159.8715820312,4165.6411132812,4165.2563476562,4172.3076171875,4243.4614257812,4228.2050781250,4203.9741210938,4236.6665039062,,,
