Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4184.1025390625,4172.9487304688,4173.4614257812,4171.1538085938,4164.2309570312,4162.4360351562,4163.8461914062,4163.8461914062,4166.4101562500,4171.0258789062,4174.3588867188,4155.5126953125,4177.0512695312,4173.3334960938,,,
0.0078125000,0,4181.6665039062,4171.2822265625,4172.4360351562,4169.6152343750,4162.8203125000,4165.1284179688,4162.3076171875,4160.2563476562,4166.7949218750,4171.5385742188,4170.6411132812,4154.4873046875,4169.7436523438,4171.6665039062,,,
0.0156250000,0,4173.8461914062,4164.2309570312,4170.2563476562,4165.8974609375,4162.8203125000,4165.0000000000,4159.4873046875,4164.2309570312,4168.7177734375,4170.6411132812,4171.2822265625,4154.1025390625,4166.4101562500,4166.7949218750,,,
0.0234375000,0,4173.8461914062,4164.4873046875,4170.7690429688,4166.4101562500,4163.5898437500,4163.2050781250,4161.4101562500,4167.5639648438,4170.0000000000,4172.1796875000,4176.4101562500,4155.0000000000,4177.6923828125,4172.0512695312,,,
0.0312500000,1,4180.1284179688,4171.9228515625,4170.7690429688,4166.1538085938,4162.5639648438,4162.9487304688,4159.6152343750,4159.8715820312,4165.7690429688,4171.0258789062,4179.7436523438,4156.5385742188,4179.7436523438,4180.8974609375,,,
0.0390625000,1,4183.9741210938,4176.7949218750,4177.1796875000,4168.8461914062,4164.2309570312,4164.3588867188,4162.9487304688,4158.9741210938,4163.8461914062,4167.6923828125,4180.3847656250,4158.8461914062,4174.1025390625,4180.7690429688,,,
0.0468750000,1,4179.8715820312,4180.6411132812,4179.1025390625,4171.2822265625,4164.1025390625,4161.7949218750,4165.6411132812,4164.2309570312,4167.3076171875,4167.9487304688,4182.6923828125,4159.4873046875,4179.4873046875,4173.0771484375,,,
0.0546875000,1,4171.9228515625,4178.3334960938,4168.9741210938,4169.1025390625,4161.7949218750,4161.1538085938,4162.4360351562,4165.8974609375,4167.6923828125,4168.3334960938,4180.5126953125,4150.3847656250,4177.4360351562,4168.9741210938,,,
0.0625000000,2,4168.2050781250,4171.4101562500,4161.5385742188,4164.1025390625,4162.5639648438,4164.7436523438,4162.3076171875,4164.7436523438,4165.6411132812,4166.4101562500,4172.1796875000,4141.1538085938,4165.7690429688,4166.4101562500,,,
0.0703125000,2,4166.6665039062,4165.6411132812,4164.2309570312,4160.0000000000,4163.8461914062,4163.5898437500,4162.6923828125,4163.2050781250,4166.1538085938,4165.7690429688,4163.4614257812,4140.0000000000,4158.4614257812,4157.6923828125,,,
0.0781250000,2,4164.6152343750,4160.6411132812,4166.6665039062,4163.3334960938,4164.3588867188,4161.2822265625,4163.0771484375,4165.5126953125,4167.8203125000,4170.2563476562,4158.3334960938,4138.4614257812,4154.4873046875,4152.4360351562,,,
0.0859375000,2,4161.4101562500,4156.4101562500,4159.3588867188,4162.4360351562,4163.4614257812,4162.0512695312,4160.8974609375,4165.1284179688,4166.4101562500,4173.5898437500,4159.6152343750,4137.1796875000,4155.7690429688,4152.5639648438,,,
0.0937500000,3,4153.5898437500,4154.8715820312,4155.3847656250,4154.7436523438,4164.2309570312,4164.1025390625,4160.6411132812,4162.8203125000,4166.9228515625,4170.8974609375,4158.9741210938,4135.1284179688,4159.7436523438,4148.9741210938,,,
0.1015625000,3,4152.0512695312,4153.4614257812,4159.8715820312,4155.1284179688,4163.3334960938,4166.4101562500,4163.4614257812,4164.8715820312,4168.0771484375,4167.4360351562,4155.3847656250,4131.1538085938,4156.0258789062,4146.4101562500,,,
0.1093750000,3,4157.4360351562,4149.1025390625,4158.4614257812,4158.8461914062,4158.2050781250,4164.3588867188,4162.8203125000,4162.9487304688,4163.7177734375,4167.8203125000,4156.9228515625,4130.8974609375,4155.1284179688,4150.1284179688,,,
0.1171875000,3,4164.3588867188,4153.8461914062,4156.1538085938,4160.3847656250,4159.2309570312,4162.3076171875,4161.2822265625,4160.6411132812,4164.2309570312,4171.4101562500,4166.6665039062,4136.6665039062,4168.8461914062,4158.9741210938,,,
0.1250000000,4,4171.1538085938,4167.9487304688,4159.7436523438,4164.4873046875,4161.4101562500,4161.9228515625,4160.5126953125,4163.0771484375,4168.3334960938,4172.4360351562,4174.7436523438,4145.1284179688,4172.8203125000,4163.8461914062,,,
0.1328125000,4,4170.7690429688,4172.6923828125,4166.0258789062,4166.6665039062,4159.8715820312,4161.6665039062,4161.9228515625,4166.1538085938,4167.1796875000,4171.2822265625,4176.4101562500,4150.0000000000,4168.2050781250,4159.1025390625,,,
0.1406250000,4,4168.8461914062,4163.0771484375,4167.3076171875,4162.6923828125,4162.1796875000,4162.9487304688,4164.6152343750,4167.0512695312,4165.5126953125,4171.6665039062,4172.8203125000,4147.5639648438,4170.2563476562,4159.1025390625,,,
0.1484375000,4,4170.0000000000,4159.3588867188,4160.2563476562,4159.6152343750,4163.4614257812,4161.9228515625,4161.0258789062,4163.7177734375,4166.2822265625,4169.4873046875,4167.9487304688,4145.8974609375,4171.7949218750,4164.3588867188,,,
0.1562500000,5,4169.3588867188,4166.0258789062,4160.6411132812,4165.6411132812,4165.2563476562,4162.0512695312,4162.0512695312,4165.6411132812,4167.4360351562,4166.9228515625,4169.4873046875,4146.5385742188,4168.4614257812,4163.3334960938,,,
0.1640625000,5,4171.0258789062,4173.5898437500,4167.9487304688,4169.7436523438,4167.6923828125,4161.2822265625,4166.7949218750,4167.0512695312,4167.6923828125,4168.2050781250,4175.1284179688,4149.4873046875,4168.7177734375,4161.9228515625,,,
0.1718750000,5,4176.6665039062,4180.6411132812,4171.0258789062,4169.8715820312,4165.1284179688,4159.2309570312,4162.8203125000,4163.5898437500,4166.4101562500,4168.7177734375,4176.2822265625,4153.0771484375,4175.2563476562,4163.2050781250,,,
0.1796875000,5,4173.0771484375,4176.2822265625,4168.0771484375,4171.2822265625,4163.4614257812,4162.8203125000,4160.5126953125,4165.3847656250,4166.0258789062,4171.2822265625,4170.0000000000,4148.5898437500,4170.7690429688,4159.8715820312,,,
