Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4147.5639648438,4152.9487304688,4142.8203125000,4133.8461914062,4162.0512695312,4162.3076171875,4163.3334960938,4161.0258789062,4165.3847656250,4164.2309570312,4164.4873046875,4147.4360351562,4156.1538085938,4136.6665039062,,,
0.0078125000,0,4157.5639648438,4158.5898437500,4152.5639648438,4142.4360351562,4160.7690429688,4161.0258789062,4159.2309570312,4161.5385742188,4164.7436523438,4162.9487304688,4175.1284179688,4153.9741210938,4170.8974609375,4146.4101562500,,,
0.0156250000,0,4167.5639648438,4163.4614257812,4158.5898437500,4145.8974609375,4161.4101562500,4163.0771484375,4160.1284179688,4162.3076171875,4166.2822265625,4164.3588867188,4181.5385742188,4162.3076171875,4171.5385742188,4152.4360351562,,,
0.0234375000,0,4171.4101562500,4167.6923828125,4159.2309570312,4151.2822265625,4161.2822265625,4163.2050781250,4160.2563476562,4162.6923828125,4163.5898437500,4163.2050781250,4183.9741210938,4169.1025390625,4172.6923828125,4155.1284179688,,,
0.0312500000,1,4171.6665039062,4171.0258789062,4163.7177734375,4155.7690429688,4164.8715820312,4163.8461914062,4165.5126953125,4165.6411132812,4161.4101562500,4163.2050781250,4188.4614257812,4178.3334960938,4183.4614257812,4158.4614257812,,,
0.0390625000,1,4172.9487304688,4171.6665039062,4167.9487304688,4155.5126953125,4163.9741210938,4161.1538085938,4165.1284179688,4163.7177734375,4164.2309570312,4165.2563476562,4187.9487304688,4184.6152343750,4186.0258789062,4158.7177734375,,,
0.0468750000,1,4168.5898437500,4165.3847656250,4166.6665039062,4153.7177734375,4160.0000000000,4158.9741210938,4161.4101562500,4161.7949218750,4164.2309570312,4165.7690429688,4184.3588867188,4180.2563476562,4181.0258789062,4157.9487304688,,,
0.0546875000,1,4155.3847656250,4157.6923828125,4159.7436523438,4146.9228515625,4161.0258789062,4161.5385742188,4161.1538085938,4164.1025390625,4161.7949218750,4164.4873046875,4182.6923828125,4171.4101562500,4174.7436523438,4154.8715820312,,,
0.0625000000,2,4143.9741210938,4154.6152343750,4153.2050781250,4137.6923828125,4162.0512695312,4162.5639648438,4159.3588867188,4163.7177734375,4162.3076171875,4162.5639648438,4179.1025390625,4163.8461914062,4168.5898437500,4147.0512695312,,,
0.0703125000,2,4142.8203125000,4149.8715820312,4150.0000000000,4134.2309570312,4162.9487304688,4162.8203125000,4161.5385742188,4163.4614257812,4165.1284179688,4162.6923828125,4173.9741210938,4157.0512695312,4169.2309570312,4142.0512695312,,,
0.0781250000,2,4144.1025390625,4141.4101562500,4145.1284179688,4134.8715820312,4161.7949218750,4162.3076171875,4161.7949218750,4164.1025390625,4162.8203125000,4163.8461914062,4170.2563476562,4152.4360351562,4172.3076171875,4143.7177734375,,,
0.0859375000,2,4141.4101562500,4138.4614257812,4142.3076171875,4131.7949218750,4160.8974609375,4161.9228515625,4162.1796875000,4163.7177734375,4159.4873046875,4162.5639648438,4164.8715820312,4148.7177734375,4162.1796875000,4138.5898437500,,,
0.0937500000,3,4144.2309570312,4144.3588867188,4145.1284179688,4129.7436523438,4162.0512695312,4164.2309570312,4162.9487304688,4164.1025390625,4163.2050781250,4162.9487304688,4161.2822265625,4147.1796875000,4155.5126953125,4133.4614257812,,,
0.1015625000,3,4155.1284179688,4152.6923828125,4151.2822265625,4138.8461914062,4161.5385742188,4162.4360351562,4158.3334960938,4162.8203125000,4164.7436523438,4165.5126953125,4168.3334960938,4155.1284179688,4165.5126953125,4146.6665039062,,,
0.1093750000,3,4157.1796875000,4156.5385742188,4156.6665039062,4145.2563476562,4163.5898437500,4159.7436523438,4161.2822265625,4163.2050781250,4162.1796875000,4165.7690429688,4174.7436523438,4159.3588867188,4166.9228515625,4154.6152343750,,,
0.1171875000,3,4151.1538085938,4154.6152343750,4152.4360351562,4139.7436523438,4163.3334960938,4159.6152343750,4163.3334960938,4163.4614257812,4162.9487304688,4163.5898437500,4168.3334960938,4152.1796875000,4160.2563476562,4143.3334960938,,,
0.1250000000,4,4150.7690429688,4153.7177734375,4149.6152343750,4136.5385742188,4160.7690429688,4161.6665039062,4160.5126953125,4162.1796875000,4165.8974609375,4163.8461914062,4164.2309570312,4150.6411132812,4162.3076171875,4141.5385742188,,,
0.1328125000,4,4153.7177734375,4153.2050781250,4154.6152343750,4139.7436523438,4161.6665039062,4163.7177734375,4165.0000000000,4163.2050781250,4167.0512695312,4162.9487304688,4168.5898437500,4154.4873046875,4165.7690429688,4147.1796875000,,,
0.1406250000,4,4155.0000000000,4151.7949218750,4154.8715820312,4141.6665039062,4160.5126953125,4159.2309570312,4164.4873046875,4162.4360351562,4164.3588867188,4159.7436523438,4166.1538085938,4153.9741210938,4166.0258789062,4144.6152343750,,,
0.1484375000,4,4155.0000000000,4152.8203125000,4152.6923828125,4142.3076171875,4162.1796875000,4161.2822265625,4161.7949218750,4162.9487304688,4163.4614257812,4161.5385742188,4161.1538085938,4151.0258789062,4166.2822265625,4144.8715820312,,,
0.1562500000,5,4150.2563476562,4153.4614257812,4151.5385742188,4138.8461914062,4164.6152343750,4168.4614257812,4164.2309570312,4165.7690429688,4164.3588867188,4165.7690429688,4160.7690429688,4149.6152343750,4157.5639648438,4145.7690429688,,,
0.1640625000,5,4146.1538085938,4151.6665039062,4152.0512695312,4136.0258789062,4160.0000000000,4164.4873046875,4161.9228515625,4162.6923828125,4163.2050781250,4165.2563476562,4160.6411132812,4151.5385742188,4152.3076171875,4139.3588867188,,,
0.1718750000,5,4143.2050781250,4147.4360351562,4154.6152343750,4138.9741210938,4158.2050781250,4161.6665039062,4158.3334960938,4161.2822265625,4162.9487304688,4162.8203125000,4160.0000000000,4151.1538085938,4157.5639648438,4135.5126953125,,,
0.1796875000,5,4135.5126953125,4141.5385742188,4150.2563476562,4139.1025390625,4160.1284179688,4164.4873046875,4155.8974609375,4163.4614257812,4164.6152343750,4163.3334960938,4156.5385742188,4145.3847656250,4152.8203125000,4134.8715820312,,,
0.1875000000,6,4130.6411132812,4138.2050781250,4143.2050781250,4132.5639648438,4162.8203125000,4164.3588867188,4160.8974609375,4164.1025390625,4164.8715820312,4164.7436523438,4153.7177734375,4139.8715820312,4150.6411132812,4130.5126953125,,,
0.1953125000,6,4128.4614257812,4138.5898437500,4137.9487304688,4130.0000000000,4162.0512695312,4161.7949218750,4166.1538085938,4162.0512695312,4163.0771484375,4165.2563476562,4155.2563476562,4136.1538085938,4155.8974609375,4124.1025390625,,,
0.2031250000,6,4126.5385742188,4139.3588867188,4137.4360351562,4133.2050781250,4157.8203125000,4162.6923828125,4161.4101562500,4162.1796875000,4164.3588867188,4165.3847656250,4152.4360351562,4133.2050781250,4149.3588867188,4118.9741210938,,,
0.2109375000,6,4131.9228515625,4143.2050781250,4146.4101562500,4138.7177734375,4163.3334960938,4167.5639648438,4162.5639648438,4165.0000000000,4166.2822265625,4165.0000000000,4148.0771484375,4134.4873046875,4142.3076171875,4120.2563476562,,,
0.2187500000,7,4139.3588867188,4151.0258789062,4149.1025390625,4142.0512695312,4166.5385742188,4164.8715820312,4164.3588867188,4162.5639648438,4165.1284179688,4162.5639648438,4149.8715820312,4138.2050781250,4148.5898437500,4125.7690429688,,,
0.2265625000,7,4143.8461914062,4154.7436523438,4145.7690429688,4138.2050781250,4162.0512695312,4160.8974609375,4161.0258789062,4161.1538085938,4163.4614257812,4161.0258789062,4152.5639648438,4139.6152343750,4155.0000000000,4130.1284179688,,,
0.2343750000,7,4152.3076171875,4154.3588867188,4150.2563476562,4139.8715820312,4162.0512695312,4163.2050781250,4161.7949218750,4163.8461914062,4162.3076171875,4163.2050781250,4156.5385742188,4144.8715820312,4155.0000000000,4134.6152343750,,,
0.2421875000,7,4158.4614257812,4156.1538085938,4154.6152343750,4151.2822265625,4160.6411132812,4162.9487304688,4161.5385742188,4163.4614257812,4165.1284179688,4164.2309570312,4161.2822265625,4150.5126953125,4150.2563476562,4138.0771484375,,,
0.2500000000,8,4153.9741210938,4157.5639648438,4155.3847656250,4152.1796875000,4160.0000000000,4163.0771484375,4163.2050781250,4165.5126953125,4168.3334960938,4164.7436523438,4156.4101562500,4147.4360351562,4143.3334960938,4135.5126953125,,,
0.2578125000,8,4149.4873046875,4153.0771484375,4151.6665039062,4139.2309570312,4160.5126953125,4162.3076171875,4164.1025390625,4165.6411132812,4165.6411132812,4165.0000000000,4146.0258789062,4138.3334960938,4140.2563476562,4129.1025390625,,,
0.2656250000,8,4146.7949218750,4149.8715820312,4147.6923828125,4133.4614257812,4159.3588867188,4161.7949218750,4162.0512695312,4161.7949218750,4162.1796875000,4165.3847656250,4145.2563476562,4134.7436523438,4141.1538085938,4127.1796875000,,,
0.2734375000,8,4150.7690429688,4156.6665039062,4152.8203125000,4144.8715820312,4161.7949218750,4163.9741210938,4162.3076171875,4162.6923828125,4161.6665039062,4164.4873046875,4156.0258789062,4144.1025390625,4148.9741210938,4135.5126953125,,,
0.2812500000,9,4166.4101562500,4169.6152343750,4162.5639648438,4162.5639648438,4160.7690429688,4161.6665039062,4161.4101562500,4164.8715820312,4163.4614257812,4162.6923828125,4164.1025390625,4160.3847656250,4162.4360351562,4149.1025390625,,,
0.2890625000,9,4176.4101562500,4176.4101562500,4169.8715820312,4170.7690429688,4158.2050781250,4158.7177734375,4165.2563476562,4163.4614257812,4166.5385742188,4163.5898437500,4166.9228515625,4168.0771484375,4165.2563476562,4155.8974609375,,,
0.2968750000,9,4170.2563476562,4174.3588867188,4168.9741210938,4168.8461914062,4159.4873046875,4160.1284179688,4164.1025390625,4160.2563476562,4168.0771484375,4166.1538085938,4168.5898437500,4162.9487304688,4158.9741210938,4151.5385742188,,,
0.3046875000,9,4164.6152343750,4173.5898437500,4165.1284179688,4165.6411132812,4161.6665039062,4161.9228515625,4156.5385742188,4160.3847656250,4165.6411132812,4166.0258789062,4169.2309570312,4158.0771484375,4158.7177734375,4148.0771484375,,,
0.3125000000,10,4164.1025390625,4174.2309570312,4163.9741210938,4163.0771484375,4163.0771484375,4163.2050781250,4159.8715820312,4164.4873046875,4164.7436523438,4163.2050781250,4166.7949218750,4157.4360351562,4158.4614257812,4145.6411132812,,,
0.3203125000,10,4157.8203125000,4165.2563476562,4155.7690429688,4154.8715820312,4159.2309570312,4161.1538085938,4159.3588867188,4162.8203125000,4165.7690429688,4163.8461914062,4161.1538085938,4152.8203125000,4152.8203125000,4138.0771484375,,,
0.3281250000,10,4151.7949218750,4159.7436523438,4153.4614257812,4154.1025390625,4159.4873046875,4160.8974609375,4158.2050781250,4160.1284179688,4164.4873046875,4165.5126953125,4162.0512695312,4150.7690429688,4153.0771484375,4132.9487304688,,,
0.3359375000,10,4150.6411132812,4162.9487304688,4160.7690429688,4159.7436523438,4161.6665039062,4163.0771484375,4162.4360351562,4163.2050781250,4163.7177734375,4164.2309570312,4164.6152343750,4154.1025390625,4158.2050781250,4133.5898437500,,,
0.3437500000,11,4142.9487304688,4147.0512695312,4147.6923828125,4139.6152343750,4158.8461914062,4161.6665039062,4159.8715820312,4163.2050781250,4163.4614257812,4162.8203125000,4148.4614257812,4141.9228515625,4147.3076171875,4125.0000000000,,,
0.3515625000,11,4134.1025390625,4136.1538085938,4132.4360351562,4127.4360351562,4162.3076171875,4162.3076171875,4160.3847656250,4163.0771484375,4163.3334960938,4165.3847656250,4129.2309570312,4122.1796875000,4131.5385742188,4116.7949218750,,,
0.3593750000,11,4141.7949218750,4166.1538085938,4149.1025390625,4176.4101562500,4165.6411132812,4162.0512695312,4161.1538085938,4163.4614257812,4164.4873046875,4167.3076171875,4130.6411132812,4125.6411132812,4134.8715820312,4122.8203125000,,,
