Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4156.7949218750,4156.9228515625,4149.7436523438,4149.3588867188,4162.0512695312,4163.0771484375,4166.1538085938,4165.1284179688,4163.8461914062,4168.0771484375,4159.2309570312,4168.7177734375,4222.5639648438,4148.5898437500,,,
0.0078125000,0,4160.3847656250,4156.5385742188,4151.9228515625,4145.7690429688,4159.7436523438,4162.3076171875,4162.3076171875,4163.8461914062,4164.1025390625,4169.8715820312,4162.4360351562,4172.1796875000,4229.3588867188,4153.7177734375,,,
0.0156250000,0,4162.0512695312,4156.4101562500,4152.4360351562,4145.7690429688,4160.3847656250,4162.8203125000,4161.6665039062,4165.6411132812,4167.0512695312,4167.6923828125,4161.6665039062,4171.5385742188,4226.2822265625,4153.8461914062,,,
0.0234375000,0,4163.9741210938,4163.7177734375,4150.3847656250,4145.7690429688,4160.8974609375,4161.4101562500,4159.3588867188,4160.1284179688,4165.5126953125,4164.6152343750,4163.9741210938,4177.5639648438,4227.0512695312,4153.0771484375,,,
0.0312500000,1,4163.3334960938,4166.0258789062,4150.6411132812,4146.0258789062,4159.4873046875,4162.3076171875,4159.3588867188,4160.1284179688,4164.6152343750,4166.2822265625,4165.7690429688,4180.3847656250,4231.1538085938,4150.8974609375,,,
0.0390625000,1,4168.7177734375,4172.8203125000,4160.7690429688,4152.9487304688,4160.3847656250,4165.6411132812,4163.5898437500,4168.2050781250,4166.6665039062,4167.8203125000,4172.1796875000,4182.8203125000,4235.7690429688,4153.0771484375,,,
0.0468750000,1,4177.5639648438,4182.1796875000,4167.3076171875,4157.0512695312,4161.1538085938,4163.7177734375,4161.1538085938,4166.0258789062,4163.9741210938,4165.2563476562,4177.4360351562,4189.8715820312,4238.2050781250,4155.3847656250,,,
0.0546875000,1,4167.4360351562,4167.0512695312,4161.4101562500,4151.1538085938,4161.7949218750,4162.3076171875,4163.3334960938,4167.8203125000,4163.9741210938,4166.6665039062,4163.4614257812,4178.2050781250,4224.1025390625,4148.2050781250,,,
0.0625000000,2,4151.6665039062,4152.0512695312,4146.5385742188,4140.1284179688,4158.5898437500,4161.7949218750,4161.2822265625,4166.7949218750,4167.4360351562,4168.5898437500,4148.7177734375,4157.3076171875,4207.8203125000,4137.8203125000,,,
0.0703125000,2,4155.6411132812,4159.4873046875,4145.6411132812,4140.8974609375,4160.7690429688,4161.1538085938,4158.9741210938,4161.4101562500,4168.3334960938,4167.4360351562,4155.1284179688,4160.0000000000,4209.1025390625,4140.0000000000,,,
0.0781250000,2,4165.3847656250,4166.6665039062,4153.7177734375,4150.3847656250,4164.6152343750,4161.7949218750,4163.4614257812,4164.6152343750,4166.9228515625,4168.8461914062,4164.6152343750,4170.7690429688,4214.2309570312,4146.4101562500,,,
0.0859375000,2,4163.4614257812,4163.7177734375,4150.0000000000,4150.5126953125,4158.2050781250,4159.6152343750,4160.3847656250,4163.3334960938,4164.6152343750,4168.0771484375,4162.1796875000,4168.7177734375,4213.8461914062,4145.6411132812,,,
0.0937500000,3,4160.3847656250,4163.0771484375,4151.7949218750,4145.2563476562,4157.1796875000,4161.7949218750,4162.0512695312,4162.3076171875,4163.4614257812,4167.3076171875,4157.4360351562,4165.5126953125,4211.0258789062,4147.6923828125,,,
0.1015625000,3,4165.2563476562,4164.3588867188,4154.3588867188,4144.3588867188,4162.1796875000,4164.2309570312,4164.1025390625,4162.1796875000,4164.8715820312,4168.0771484375,4156.2822265625,4168.5898437500,4209.1025390625,4151.9228515625,,,
0.1093750000,3,4169.4873046875,4167.4360351562,4153.3334960938,4150.6411132812,4162.8203125000,4162.6923828125,4160.0000000000,4161.0258789062,4168.0771484375,4166.0258789062,4162.8203125000,4174.1025390625,4214.6152343750,4151.5385742188,,,
0.1171875000,3,4167.0512695312,4171.2822265625,4155.1284179688,4155.2563476562,4162.0512695312,4163.5898437500,4162.9487304688,4163.8461914062,4167.1796875000,4165.3847656250,4169.1025390625,4175.0000000000,4221.0258789062,4152.5639648438,,,
0.1250000000,4,4163.8461914062,4170.1284179688,4151.4101562500,4148.9741210938,4157.0512695312,4160.5126953125,4162.0512695312,4162.0512695312,4163.7177734375,4166.2822265625,4164.6152343750,4170.5126953125,4219.7436523438,4154.6152343750,,,
0.1328125000,4,4165.6411132812,4164.6152343750,4154.6152343750,4149.1025390625,4157.6923828125,4160.7690429688,4163.2050781250,4163.9741210938,4164.8715820312,4166.1538085938,4159.6152343750,4169.2309570312,4215.7690429688,4153.7177734375,,,
0.1406250000,4,4166.6665039062,4162.0512695312,4155.7690429688,4147.3076171875,4159.7436523438,4164.2309570312,4163.4614257812,4166.0258789062,4166.9228515625,4167.9487304688,4158.8461914062,4171.5385742188,4212.5639648438,4151.6665039062,,,
0.1484375000,4,4163.4614257812,4162.5639648438,4147.8203125000,4140.3847656250,4156.7949218750,4161.5385742188,4157.6923828125,4160.5126953125,4166.7949218750,4166.6665039062,4160.3847656250,4170.6411132812,4215.8974609375,4151.1538085938,,,
0.1562500000,5,4164.1025390625,4163.5898437500,4148.7177734375,4148.0771484375,4160.3847656250,4162.9487304688,4161.9228515625,4162.8203125000,4165.7690429688,4164.4873046875,4162.8203125000,4168.5898437500,4219.8715820312,4152.5639648438,,,
0.1640625000,5,4172.0512695312,4172.1796875000,4152.1796875000,4156.0258789062,4161.1538085938,4162.8203125000,4163.4614257812,4162.5639648438,4164.1025390625,4166.6665039062,4165.8974609375,4177.8203125000,4218.3334960938,4153.5898437500,,,
0.1718750000,5,4174.8715820312,4172.9487304688,4157.4360351562,4153.9741210938,4158.3334960938,4160.7690429688,4163.8461914062,4163.3334960938,4163.8461914062,4166.5385742188,4167.1796875000,4182.0512695312,4216.6665039062,4159.2309570312,,,
0.1796875000,5,4173.3334960938,4163.3334960938,4161.7949218750,4149.6152343750,4158.8461914062,4162.1796875000,4163.9741210938,4168.9741210938,4165.5126953125,4162.8203125000,4165.1284179688,4176.6665039062,4219.2309570312,4167.6923828125,,,
0.1875000000,6,4177.5639648438,4171.4101562500,4157.6923828125,4149.7436523438,4158.3334960938,4161.5385742188,4157.5639648438,4164.7436523438,4165.7690429688,4166.2822265625,4171.6665039062,4186.7949218750,4228.0771484375,4170.5126953125,,,
0.1953125000,6,4184.8715820312,4184.3588867188,4159.2309570312,4155.3847656250,4161.5385742188,4163.0771484375,4160.1284179688,4163.5898437500,4166.1538085938,4169.7436523438,4182.5639648438,4199.3588867188,4236.7949218750,4174.3588867188,,,
0.2031250000,6,4185.3847656250,4178.8461914062,4159.2309570312,4153.7177734375,4161.7949218750,4161.6665039062,4160.7690429688,4163.0771484375,4167.8203125000,4165.8974609375,4179.3588867188,4194.2309570312,4235.1284179688,4171.7949218750,,,
0.2109375000,6,4183.5898437500,4176.1538085938,4163.8461914062,4151.6665039062,4159.4873046875,4160.7690429688,4161.2822265625,4161.4101562500,4167.5639648438,4166.7949218750,4172.5639648438,4189.4873046875,4228.2050781250,4164.6152343750,,,
0.2187500000,7,4187.4360351562,4186.7949218750,4172.4360351562,4153.9741210938,4161.0258789062,4163.4614257812,4165.8974609375,4165.8974609375,4167.1796875000,4170.0000000000,4176.4101562500,4193.8461914062,4227.6923828125,4166.6665039062,,,
0.2265625000,7,4187.4360351562,4186.7949218750,4172.4360351562,4153.9741210938,4161.0258789062,4163.4614257812,4165.8974609375,4165.8974609375,4167.1796875000,4170.0000000000,4176.4101562500,4193.8461914062,4227.6923828125,4166.6665039062,,,
0.2343750000,7,4190.5126953125,4190.3847656250,4165.3847656250,4151.1538085938,4159.2309570312,4161.6665039062,4159.8715820312,4165.8974609375,4167.0512695312,4166.7949218750,4179.1025390625,4195.2563476562,4228.9741210938,4169.8715820312,,,
0.2421875000,7,4186.2822265625,4184.2309570312,4160.0000000000,4151.5385742188,4159.2309570312,4162.6923828125,4159.2309570312,4166.5385742188,4166.2822265625,4166.4101562500,4174.3588867188,4191.5385742188,4225.6411132812,4166.5385742188,,,
0.2500000000,8,4176.1538085938,4179.6152343750,4157.9487304688,4150.1284179688,4160.1284179688,4161.2822265625,4161.0258789062,4161.5385742188,4163.7177734375,4168.2050781250,4166.9228515625,4180.1284179688,4218.9741210938,4157.3076171875,,,
0.2578125000,8,4167.9487304688,4175.5126953125,4152.3076171875,4145.8974609375,4158.5898437500,4159.6152343750,4159.3588867188,4158.8461914062,4163.9741210938,4164.1025390625,4161.4101562500,4168.8461914062,4209.4873046875,4151.0258789062,,,
0.2656250000,8,4168.5898437500,4169.7436523438,4153.8461914062,4148.8461914062,4160.6411132812,4164.4873046875,4164.8715820312,4168.4614257812,4166.5385742188,4162.0512695312,4159.8715820312,4170.1284179688,4201.6665039062,4153.3334960938,,,
0.2734375000,8,4170.6411132812,4166.7949218750,4155.7690429688,4148.7177734375,4160.2563476562,4162.9487304688,4162.0512695312,4166.4101562500,4162.6923828125,4167.1796875000,4158.8461914062,4169.8715820312,4201.4101562500,4152.0512695312,,,
0.2812500000,9,4169.7436523438,4171.0258789062,4157.3076171875,4148.8461914062,4160.7690429688,4162.1796875000,4162.9487304688,4164.4873046875,4162.8203125000,4169.8715820312,4161.9228515625,4166.7949218750,4202.0512695312,4150.7690429688,,,
0.2890625000,9,4162.5639648438,4170.2563476562,4151.4101562500,4146.0258789062,4161.2822265625,4164.1025390625,4166.2822265625,4168.0771484375,4169.4873046875,4166.9228515625,4161.9228515625,4169.4873046875,4197.1796875000,4151.5385742188,,,
0.2968750000,9,4157.3076171875,4162.3076171875,4146.4101562500,4140.8974609375,4158.4614257812,4162.6923828125,4160.0000000000,4163.4614257812,4168.4614257812,4162.6923828125,4157.6923828125,4166.7949218750,4193.2050781250,4144.8715820312,,,
0.3046875000,9,4156.7949218750,4157.1796875000,4152.3076171875,4141.4101562500,4161.0258789062,4164.7436523438,4163.0771484375,4164.1025390625,4164.6152343750,4163.7177734375,4157.3076171875,4158.0771484375,4193.0771484375,4140.6411132812,,,
0.3125000000,10,4158.4614257812,4158.2050781250,4153.3334960938,4139.3588867188,4160.6411132812,4163.8461914062,4163.8461914062,4163.9741210938,4166.7949218750,4167.9487304688,4156.2822265625,4157.9487304688,4195.1284179688,4145.5126953125,,,
0.3203125000,10,4165.2563476562,4165.7690429688,4155.0000000000,4143.9741210938,4158.9741210938,4162.9487304688,4159.4873046875,4163.7177734375,4168.5898437500,4169.6152343750,4160.5126953125,4168.3334960938,4201.1538085938,4152.4360351562,,,
0.3281250000,10,4169.3588867188,4170.0000000000,4155.6411132812,4151.1538085938,4161.1538085938,4164.6152343750,4161.1538085938,4162.5639648438,4165.0000000000,4167.6923828125,4167.9487304688,4174.6152343750,4206.5385742188,4152.4360351562,,,
0.3359375000,10,4163.5898437500,4167.1796875000,4150.6411132812,4149.2309570312,4162.6923828125,4162.0512695312,4161.0258789062,4159.3588867188,4163.4614257812,4166.4101562500,4164.6152343750,4171.0258789062,4205.2563476562,4148.3334960938,,,
0.3437500000,11,4163.8461914062,4168.2050781250,4158.4614257812,4154.7436523438,4163.3334960938,4162.5639648438,4162.1796875000,4166.1538085938,4167.4360351562,4169.6152343750,4162.6923828125,4168.9741210938,4203.2050781250,4154.4873046875,,,
0.3515625000,11,4173.2050781250,4178.4614257812,4164.7436523438,4159.1025390625,4157.8203125000,4163.2050781250,4159.8715820312,4166.6665039062,4168.5898437500,4169.4873046875,4169.7436523438,4176.9228515625,4208.8461914062,4160.3847656250,,,
0.3593750000,11,4170.8974609375,4179.3588867188,4163.8461914062,4153.7177734375,4156.6665039062,4163.0771484375,4161.0258789062,4164.4873046875,4166.1538085938,4164.7436523438,4169.3588867188,4178.5898437500,4210.2563476562,4157.0512695312,,,
0.3671875000,11,4167.0512695312,4174.6152343750,4161.5385742188,4152.0512695312,4162.8203125000,4163.4614257812,4163.4614257812,4167.4360351562,4164.2309570312,4164.8715820312,4163.9741210938,4174.3588867188,4205.1284179688,4158.3334960938,,,
0.3750000000,12,4173.4614257812,4181.4101562500,4157.9487304688,4155.1284179688,4163.2050781250,4158.9741210938,4157.6923828125,4160.5126953125,4164.1025390625,4169.1025390625,4168.2050781250,4181.9228515625,4207.0512695312,4164.3588867188,,,
