Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4171.4101562500,4174.7436523438,4164.8715820312,4171.0258789062,4165.7690429688,4162.3076171875,4156.7949218750,4159.4873046875,4164.2309570312,4165.7690429688,4166.6665039062,4148.4614257812,4170.7690429688,4153.4614257812,,,
0.0078125000,0,4172.9487304688,4174.2309570312,4168.3334960938,4169.7436523438,4165.0000000000,4164.6152343750,4160.3847656250,4160.5126953125,4163.4614257812,4167.6923828125,4168.5898437500,4160.2563476562,4175.8974609375,4157.3076171875,,,
0.0156250000,0,4164.3588867188,4167.3076171875,4165.7690429688,4160.6411132812,4160.3847656250,4163.4614257812,4165.8974609375,4165.8974609375,4162.4360351562,4163.8461914062,4159.6152343750,4150.1284179688,4166.0258789062,4151.4101562500,,,
0.0234375000,0,4164.2309570312,4165.7690429688,4157.0512695312,4160.6411132812,4159.3588867188,4160.1284179688,4160.7690429688,4162.3076171875,4161.5385742188,4163.0771484375,4150.8974609375,4137.6923828125,4160.5126953125,4143.2050781250,,,
0.0312500000,1,4171.2822265625,4163.2050781250,4155.6411132812,4162.4360351562,4168.0771484375,4162.8203125000,4162.3076171875,4162.4360351562,4163.2050781250,4167.9487304688,4149.4873046875,4136.1538085938,4160.1284179688,4146.7949218750,,,
0.0390625000,1,4171.6665039062,4163.0771484375,4158.3334960938,4159.2309570312,4166.9228515625,4162.8203125000,4165.1284179688,4166.0258789062,4165.7690429688,4170.2563476562,4157.5639648438,4138.9741210938,4161.1538085938,4146.0258789062,,,
0.0468750000,1,4172.9487304688,4172.5639648438,4164.1025390625,4167.3076171875,4161.2822265625,4163.9741210938,4163.4614257812,4164.6152343750,4165.6411132812,4168.8461914062,4163.2050781250,4141.7949218750,4164.3588867188,4145.5126953125,,,
0.0546875000,1,4176.0258789062,4180.1284179688,4170.6411132812,4173.5898437500,4163.7177734375,4165.0000000000,4159.4873046875,4160.7690429688,4163.7177734375,4165.2563476562,4162.1796875000,4148.2050781250,4169.3588867188,4157.5639648438,,,
0.0625000000,2,4175.6411132812,4176.0258789062,4171.2822265625,4167.9487304688,4164.7436523438,4161.5385742188,4159.6152343750,4163.2050781250,4165.5126953125,4166.4101562500,4169.8715820312,4156.2822265625,4174.4873046875,4166.1538085938,,,
0.0703125000,2,4170.8974609375,4164.4873046875,4164.8715820312,4165.5126953125,4166.5385742188,4163.2050781250,4165.7690429688,4166.9228515625,4168.3334960938,4165.5126953125,4171.1538085938,4148.3334960938,4167.5639648438,4161.7949218750,,,
0.0781250000,2,4159.4873046875,4158.2050781250,4153.3334960938,4159.7436523438,4166.4101562500,4162.6923828125,4160.0000000000,4159.4873046875,4167.8203125000,4161.0258789062,4156.0258789062,4133.3334960938,4155.7690429688,4150.0000000000,,,
0.0859375000,2,4154.4873046875,4163.7177734375,4151.6665039062,4154.2309570312,4163.3334960938,4160.8974609375,4159.1025390625,4156.9228515625,4167.9487304688,4162.5639648438,4147.1796875000,4129.3588867188,4153.8461914062,4145.1284179688,,,
0.0937500000,3,4166.1538085938,4177.0512695312,4162.1796875000,4159.8715820312,4161.4101562500,4164.7436523438,4167.1796875000,4163.5898437500,4167.9487304688,4164.1025390625,4152.6923828125,4134.6152343750,4157.5639648438,4154.2309570312,,,
0.1015625000,3,4175.6411132812,4180.3847656250,4168.2050781250,4167.4360351562,4162.0512695312,4165.1284179688,4162.6923828125,4162.0512695312,4165.2563476562,4164.1025390625,4161.1538085938,4142.1796875000,4165.8974609375,4162.1796875000,,,
0.1093750000,3,4165.1284179688,4164.2309570312,4158.7177734375,4163.3334960938,4165.1284179688,4164.3588867188,4163.0771484375,4162.6923828125,4164.3588867188,4166.1538085938,4152.8203125000,4130.5126953125,4162.1796875000,4154.3588867188,,,
0.1171875000,3,4151.9228515625,4151.9228515625,4146.7949218750,4153.7177734375,4161.5385742188,4163.3334960938,4163.9741210938,4167.0512695312,4166.4101562500,4164.3588867188,4137.1796875000,4110.7690429688,4146.6665039062,4138.3334960938,,,
0.1250000000,4,4156.6665039062,4157.3076171875,4152.3076171875,4158.0771484375,4158.7177734375,4161.5385742188,4162.3076171875,4165.8974609375,4167.6923828125,4164.1025390625,4138.0771484375,4116.2822265625,4146.6665039062,4137.4360351562,,,
0.1328125000,4,4160.5126953125,4158.5898437500,4152.8203125000,4161.5385742188,4164.7436523438,4162.5639648438,4165.3847656250,4162.9487304688,4166.6665039062,4166.1538085938,4139.2309570312,4123.9741210938,4152.1796875000,4143.7177734375,,,
0.1406250000,4,4150.3847656250,4150.5126953125,4141.0258789062,4149.2309570312,4163.8461914062,4163.4614257812,4162.4360351562,4161.5385742188,4166.7949218750,4164.8715820312,4129.6152343750,4111.0258789062,4143.3334960938,4133.2050781250,,,
0.1484375000,4,4148.5898437500,4153.8461914062,4142.8203125000,4147.0512695312,4161.1538085938,4164.6152343750,4163.2050781250,4166.5385742188,4168.5898437500,4163.0771484375,4125.6411132812,4101.6665039062,4136.7949218750,4128.7177734375,,,
0.1562500000,5,4156.4101562500,4163.2050781250,4147.0512695312,4154.7436523438,4161.4101562500,4162.9487304688,4163.2050781250,4165.2563476562,4167.0512695312,4164.8715820312,4135.0000000000,4112.0512695312,4147.8203125000,4140.5126953125,,,
0.1640625000,5,4158.9741210938,4163.0771484375,4142.9487304688,4153.7177734375,4160.2563476562,4162.0512695312,4158.9741210938,4159.7436523438,4164.3588867188,4162.8203125000,4146.5385742188,4125.6411132812,4158.8461914062,4145.5126953125,,,
