Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4173.9741210938,4177.0512695312,4166.5385742188,4160.8974609375,4159.6152343750,4160.2563476562,4159.8715820312,4161.9228515625,4168.3334960938,4166.7949218750,4152.0512695312,4162.1796875000,4161.4101562500,4164.2309570312,,,
0.0078125000,0,4175.1284179688,4182.3076171875,4161.6665039062,4165.6411132812,4162.5639648438,4159.4873046875,4156.0258789062,4160.8974609375,4168.2050781250,4166.2822265625,4160.6411132812,4167.4360351562,4169.4873046875,4165.5126953125,,,
0.0156250000,0,4171.7949218750,4175.6411132812,4161.7949218750,4165.2563476562,4163.3334960938,4161.9228515625,4163.2050781250,4167.8203125000,4163.9741210938,4164.3588867188,4162.4360351562,4165.7690429688,4166.7949218750,4158.0771484375,,,
0.0234375000,0,4171.5385742188,4173.5898437500,4163.5898437500,4161.2822265625,4158.9741210938,4160.0000000000,4160.0000000000,4166.7949218750,4165.2563476562,4164.1025390625,4159.6152343750,4163.5898437500,4165.8974609375,4155.8974609375,,,
0.0312500000,1,4175.8974609375,4178.3334960938,4171.4101562500,4165.6411132812,4162.6923828125,4162.4360351562,4160.0000000000,4165.7690429688,4167.9487304688,4167.4360351562,4165.1284179688,4169.7436523438,4172.1796875000,4165.1284179688,,,
0.0390625000,1,4168.4614257812,4174.4873046875,4163.7177734375,4164.3588867188,4163.8461914062,4162.4360351562,4159.6152343750,4161.0258789062,4163.7177734375,4169.1025390625,4163.8461914062,4164.7436523438,4167.1796875000,4158.8461914062,,,
0.0468750000,1,4163.2050781250,4173.4614257812,4162.9487304688,4162.9487304688,4159.7436523438,4160.3847656250,4158.7177734375,4161.7949218750,4162.9487304688,4166.0258789062,4161.5385742188,4161.6665039062,4159.3588867188,4147.3076171875,,,
0.0546875000,1,4166.7949218750,4177.9487304688,4172.3076171875,4167.0512695312,4161.4101562500,4163.8461914062,4163.3334960938,4168.8461914062,4167.8203125000,4163.9741210938,4164.7436523438,4168.2050781250,4161.2822265625,4150.6411132812,,,
0.0625000000,2,4161.7949218750,4171.7949218750,4157.6923828125,4159.8715820312,4161.4101562500,4163.5898437500,4158.7177734375,4158.0771484375,4167.5639648438,4165.7690429688,4162.0512695312,4164.6152343750,4161.2822265625,4150.7690429688,,,
0.0703125000,2,4156.5385742188,4164.1025390625,4152.9487304688,4160.7690429688,4161.7949218750,4162.1796875000,4159.3588867188,4156.2822265625,4164.3588867188,4169.7436523438,4162.4360351562,4160.6411132812,4160.2563476562,4148.7177734375,,,
0.0781250000,2,4158.4614257812,4164.3588867188,4161.5385742188,4166.9228515625,4162.4360351562,4160.5126953125,4162.0512695312,4165.0000000000,4164.1025390625,4168.2050781250,4162.9487304688,4162.4360351562,4159.1025390625,4146.2822265625,,,
0.0859375000,2,4156.7949218750,4163.7177734375,4158.8461914062,4161.6665039062,4161.7949218750,4160.2563476562,4160.0000000000,4160.8974609375,4165.8974609375,4163.2050781250,4151.7949218750,4154.2309570312,4148.4614257812,4137.8203125000,,,
0.0937500000,3,4158.4614257812,4168.9741210938,4161.9228515625,4162.4360351562,4163.2050781250,4164.8715820312,4161.5385742188,4161.0258789062,4167.4360351562,4162.5639648438,4150.0000000000,4152.9487304688,4146.2822265625,4143.2050781250,,,
0.1015625000,3,4164.8715820312,4178.2050781250,4167.8203125000,4168.4614257812,4161.0258789062,4162.4360351562,4159.7436523438,4166.2822265625,4165.7690429688,4166.9228515625,4162.5639648438,4165.8974609375,4159.6152343750,4152.5639648438,,,
0.1093750000,3,4165.6411132812,4178.0771484375,4170.1284179688,4169.8715820312,4159.2309570312,4160.7690429688,4161.2822265625,4169.2309570312,4164.1025390625,4169.3588867188,4166.6665039062,4170.3847656250,4165.0000000000,4150.7690429688,,,
0.1171875000,3,4171.2822265625,4178.0771484375,4171.7949218750,4168.9741210938,4160.7690429688,4163.2050781250,4162.3076171875,4164.7436523438,4164.6152343750,4167.0512695312,4165.7690429688,4170.5126953125,4162.4360351562,4155.8974609375,,,
0.1250000000,4,4178.4614257812,4182.3076171875,4171.1538085938,4170.2563476562,4161.1538085938,4162.6923828125,4159.2309570312,4161.1538085938,4165.5126953125,4167.8203125000,4166.5385742188,4173.4614257812,4163.3334960938,4163.3334960938,,,
0.1328125000,4,4169.2309570312,4174.1025390625,4168.7177734375,4167.9487304688,4161.7949218750,4162.6923828125,4163.7177734375,4167.0512695312,4166.4101562500,4170.0000000000,4160.0000000000,4167.1796875000,4159.4873046875,4157.6923828125,,,
0.1406250000,4,4160.8974609375,4163.9741210938,4164.4873046875,4160.5126953125,4160.5126953125,4162.1796875000,4162.0512695312,4163.5898437500,4165.0000000000,4166.2822265625,4156.7949218750,4162.4360351562,4155.5126953125,4152.8203125000,,,
0.1484375000,4,4165.8974609375,4167.4360351562,4163.5898437500,4161.5385742188,4162.4360351562,4163.9741210938,4160.5126953125,4161.0258789062,4165.0000000000,4162.8203125000,4168.3334960938,4170.1284179688,4162.5639648438,4160.5126953125,,,
0.1562500000,5,4162.9487304688,4160.0000000000,4162.4360351562,4158.5898437500,4163.9741210938,4164.1025390625,4163.7177734375,4164.1025390625,4167.1796875000,4164.6152343750,4174.2309570312,4170.3847656250,4162.8203125000,4162.6923828125,,,
0.1640625000,5,4156.9228515625,4145.8974609375,4160.8974609375,4145.7690429688,4160.7690429688,4161.5385742188,4160.3847656250,4160.7690429688,4165.7690429688,4168.4614257812,4168.7177734375,4163.7177734375,4158.7177734375,4156.6665039062,,,
0.1718750000,5,4165.0000000000,4152.5639648438,4165.2563476562,4146.9228515625,4163.0771484375,4163.8461914062,4164.1025390625,4163.3334960938,4165.8974609375,4171.1538085938,4172.0512695312,4170.1284179688,4167.3076171875,4163.0771484375,,,
0.1796875000,5,4166.6665039062,4158.0771484375,4159.8715820312,4151.5385742188,4162.3076171875,4162.5639648438,4163.4614257812,4166.1538085938,4167.1796875000,4168.3334960938,4177.9487304688,4175.8974609375,4171.5385742188,4168.0771484375,,,
0.1875000000,6,4159.7436523438,4146.4101562500,4157.4360351562,4145.6411132812,4160.2563476562,4161.9228515625,4160.1284179688,4167.5639648438,4166.1538085938,4165.3847656250,4176.1538085938,4169.2309570312,4167.3076171875,4163.9741210938,,,
0.1953125000,6,4164.8715820312,4145.6411132812,4164.3588867188,4143.2050781250,4163.9741210938,4164.4873046875,4165.5126953125,4170.7690429688,4166.0258789062,4167.5639648438,4172.5639648438,4168.9741210938,4169.6152343750,4170.7690429688,,,
0.2031250000,6,4173.3334960938,4159.4873046875,4161.7949218750,4148.7177734375,4160.6411132812,4158.7177734375,4162.1796875000,4163.2050781250,4166.4101562500,4165.8974609375,4173.4614257812,4179.3588867188,4177.3076171875,4181.5385742188,,,
