Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4188.9741210938,4185.3847656250,4175.1284179688,4188.8461914062,4163.4614257812,4164.2309570312,4157.8203125000,4162.6923828125,4165.6411132812,4166.6665039062,4183.7177734375,4138.5898437500,4188.2050781250,4175.1284179688,,,
0.0078125000,0,4181.4101562500,4178.7177734375,4171.7949218750,4185.0000000000,4160.2563476562,4162.3076171875,4160.3847656250,4161.5385742188,4165.7690429688,4167.8203125000,4180.1284179688,4131.2822265625,4174.8715820312,4162.3076171875,,,
0.0156250000,0,4173.4614257812,4178.9741210938,4173.9741210938,4180.8974609375,4162.4360351562,4162.0512695312,4160.3847656250,4162.1796875000,4164.4873046875,4169.1025390625,4175.0000000000,4130.5126953125,4168.9741210938,4154.2309570312,,,
0.0234375000,0,4176.5385742188,4180.6411132812,4182.0512695312,4184.1025390625,4166.6665039062,4167.1796875000,4165.5126953125,4168.4614257812,4166.1538085938,4166.9228515625,4178.2050781250,4135.0000000000,4173.0771484375,4161.7949218750,,,
0.0312500000,1,4184.7436523438,4183.8461914062,4187.1796875000,4186.1538085938,4161.1538085938,4161.5385742188,4161.5385742188,4165.7690429688,4163.9741210938,4169.3588867188,4193.0771484375,4145.8974609375,4183.8461914062,4173.4614257812,,,
0.0390625000,1,4189.2309570312,4184.3588867188,4188.0771484375,4186.0258789062,4163.8461914062,4158.4614257812,4162.4360351562,4161.6665039062,4157.4360351562,4168.7177734375,4199.1025390625,4153.4614257812,4188.7177734375,4176.5385742188,,,
0.0468750000,1,4186.0258789062,4180.6411132812,4181.0258789062,4184.6152343750,4166.5385742188,4160.0000000000,4163.2050781250,4161.5385742188,4158.7177734375,4162.0512695312,4193.2050781250,4152.3076171875,4188.3334960938,4172.4360351562,,,
0.0546875000,1,4179.2309570312,4177.5639648438,4173.2050781250,4183.4614257812,4160.0000000000,4159.2309570312,4157.6923828125,4161.4101562500,4165.2563476562,4163.9741210938,4191.1538085938,4151.7949218750,4190.3847656250,4171.1538085938,,,
0.0625000000,2,4180.8974609375,4176.9228515625,4175.7690429688,4183.7177734375,4163.0771484375,4163.9741210938,4163.7177734375,4163.4614257812,4167.3076171875,4166.0258789062,4195.1284179688,4156.2822265625,4194.7436523438,4176.1538085938,,,
0.0703125000,2,4184.6152343750,4181.1538085938,4177.8203125000,4180.1284179688,4162.0512695312,4165.1284179688,4164.1025390625,4160.6411132812,4165.6411132812,4161.0258789062,4199.2309570312,4160.2563476562,4199.2309570312,4173.9741210938,,,
0.0781250000,2,4182.3076171875,4186.0258789062,4180.7690429688,4181.9228515625,4158.9741210938,4165.0000000000,4162.4360351562,4161.6665039062,4167.4360351562,4163.3334960938,4197.0512695312,4161.7949218750,4196.5385742188,4166.0258789062,,,
0.0859375000,2,4177.6923828125,4180.7690429688,4181.0258789062,4184.7436523438,4163.3334960938,4164.8715820312,4161.9228515625,4167.0512695312,4167.8203125000,4165.2563476562,4191.9228515625,4157.3076171875,4186.0258789062,4160.6411132812,,,
0.0937500000,3,4177.0512695312,4180.5126953125,4177.9487304688,4183.4614257812,4163.5898437500,4159.8715820312,4157.8203125000,4165.3847656250,4163.8461914062,4163.7177734375,4193.4614257812,4153.0771484375,4184.4873046875,4161.1538085938,,,
0.1015625000,3,4178.8461914062,4190.3847656250,4180.8974609375,4188.5898437500,4164.3588867188,4162.6923828125,4163.5898437500,4164.1025390625,4162.5639648438,4163.7177734375,4197.6923828125,4155.2563476562,4193.3334960938,4168.3334960938,,,
0.1093750000,3,4175.1284179688,4188.2050781250,4180.2563476562,4188.3334960938,4162.4360351562,4163.7177734375,4161.4101562500,4158.9741210938,4163.8461914062,4163.4614257812,4197.3076171875,4157.0512695312,4194.4873046875,4165.8974609375,,,
0.1171875000,3,4173.9741210938,4182.9487304688,4183.3334960938,4187.6923828125,4162.9487304688,4161.9228515625,4158.4614257812,4160.1284179688,4166.7949218750,4163.0771484375,4196.4101562500,4156.7949218750,4189.8715820312,4162.0512695312,,,
0.1250000000,4,4182.6923828125,4192.9487304688,4192.4360351562,4196.1538085938,4165.8974609375,4163.3334960938,4166.0258789062,4168.8461914062,4167.4360351562,4163.9741210938,4203.8461914062,4162.3076171875,4196.7949218750,4175.3847656250,,,
0.1328125000,4,4187.5639648438,4199.1025390625,4192.0512695312,4200.2563476562,4161.9228515625,4163.3334960938,4163.7177734375,4165.2563476562,4162.0512695312,4163.7177734375,4215.6411132812,4173.4614257812,4213.4614257812,4185.8974609375,,,
0.1406250000,4,4182.3076171875,4189.6152343750,4185.8974609375,4195.2563476562,4164.2309570312,4165.5126953125,4164.4873046875,4164.6152343750,4161.1538085938,4164.7436523438,4214.4873046875,4170.7690429688,4216.4101562500,4179.1025390625,,,
0.1484375000,4,4176.5385742188,4185.5126953125,4178.2050781250,4188.2050781250,4165.0000000000,4160.7690429688,4162.0512695312,4165.3847656250,4166.1538085938,4168.2050781250,4204.3588867188,4158.0771484375,4205.6411132812,4169.7436523438,,,
0.1562500000,5,4180.0000000000,4192.5639648438,4175.6411132812,4190.7690429688,4160.5126953125,4157.0512695312,4158.7177734375,4161.2822265625,4166.6665039062,4165.3847656250,4201.1538085938,4152.1796875000,4201.1538085938,4167.8203125000,,,
0.1640625000,5,4183.5898437500,4191.5385742188,4177.4360351562,4193.2050781250,4161.6665039062,4162.4360351562,4164.3588867188,4162.9487304688,4164.4873046875,4165.2563476562,4197.8203125000,4146.5385742188,4197.0512695312,4166.2822265625,,,
0.1718750000,5,4178.2050781250,4182.6923828125,4175.8974609375,4187.9487304688,4161.4101562500,4160.3847656250,4160.7690429688,4163.8461914062,4163.9741210938,4168.9741210938,4193.2050781250,4137.5639648438,4186.4101562500,4162.4360351562,,,
0.1796875000,5,4170.8974609375,4175.6411132812,4172.5639648438,4188.8461914062,4160.1284179688,4160.2563476562,4162.5639648438,4166.1538085938,4164.7436523438,4167.9487304688,4190.7690429688,4127.1796875000,4176.7949218750,4159.2309570312,,,
0.1875000000,6,4165.8974609375,4169.2309570312,4163.9741210938,4185.6411132812,4157.3076171875,4162.4360351562,4164.4873046875,4163.8461914062,4165.0000000000,4165.7690429688,4181.2822265625,4118.9741210938,4168.5898437500,4153.2050781250,,,
0.1953125000,6,4161.7949218750,4163.2050781250,4157.6923828125,4177.9487304688,4158.4614257812,4159.6152343750,4159.3588867188,4160.8974609375,4162.0512695312,4166.7949218750,4171.6665039062,4113.4614257812,4160.5126953125,4145.7690429688,,,
0.2031250000,6,4161.5385742188,4163.0771484375,4158.2050781250,4180.1284179688,4168.0771484375,4160.5126953125,4160.3847656250,4163.7177734375,4160.5126953125,4165.7690429688,4172.1796875000,4110.3847656250,4157.0512695312,4146.6665039062,,,
0.2109375000,6,4166.1538085938,4168.7177734375,4158.4614257812,4181.1538085938,4167.8203125000,4160.3847656250,4156.0258789062,4161.0258789062,4162.5639648438,4162.0512695312,4176.9228515625,4113.0771484375,4161.9228515625,4150.7690429688,,,
0.2187500000,7,4166.9228515625,4169.1025390625,4163.0771484375,4176.6665039062,4163.8461914062,4163.2050781250,4159.8715820312,4163.2050781250,4165.6411132812,4164.2309570312,4173.3334960938,4111.7949218750,4162.8203125000,4147.6923828125,,,
0.2265625000,7,4162.4360351562,4163.9741210938,4162.5639648438,4174.7436523438,4162.6923828125,4165.6411132812,4165.3847656250,4167.0512695312,4164.1025390625,4168.5898437500,4166.1538085938,4102.5639648438,4154.6152343750,4140.7690429688,,,
0.2343750000,7,4164.6152343750,4166.9228515625,4159.8715820312,4175.0000000000,4161.5385742188,4160.1284179688,4158.8461914062,4163.0771484375,4162.0512695312,4167.3076171875,4167.9487304688,4100.3847656250,4153.9741210938,4140.5126953125,,,
0.2421875000,7,4172.8203125000,4172.9487304688,4168.0771484375,4178.0771484375,4164.2309570312,4158.5898437500,4159.3588867188,4164.1025390625,4163.7177734375,4165.3847656250,4172.6923828125,4110.1284179688,4162.9487304688,4146.7949218750,,,
0.2500000000,8,4170.2563476562,4170.6411132812,4168.2050781250,4178.3334960938,4162.0512695312,4158.7177734375,4158.8461914062,4164.2309570312,4163.0771484375,4166.0258789062,4173.0771484375,4116.0258789062,4164.7436523438,4145.6411132812,,,
0.2578125000,8,4162.6923828125,4163.4614257812,4159.2309570312,4174.8715820312,4163.0771484375,4161.1538085938,4162.0512695312,4160.5126953125,4163.3334960938,4166.9228515625,4169.2309570312,4108.7177734375,4154.4873046875,4139.4873046875,,,
0.2656250000,8,4160.7690429688,4160.8974609375,4155.3847656250,4170.6411132812,4167.8203125000,4163.4614257812,4168.0771484375,4161.0258789062,4165.8974609375,4166.5385742188,4162.8203125000,4101.0258789062,4142.1796875000,4135.3847656250,,,
0.2734375000,8,4154.3588867188,4155.7690429688,4152.6923828125,4165.8974609375,4162.9487304688,4159.3588867188,4160.1284179688,4162.1796875000,4162.6923828125,4164.3588867188,4157.9487304688,4100.8974609375,4140.3847656250,4128.5898437500,,,
