Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4178.0771484375,4178.9741210938,4182.0512695312,4160.2563476562,4160.8974609375,4161.4101562500,4161.6665039062,4163.5898437500,4162.4360351562,4162.3076171875,4193.7177734375,4194.2309570312,4199.2309570312,4190.3847656250,,,
0.0078125000,0,4173.3334960938,4172.5639648438,4178.7177734375,4154.8715820312,4163.0771484375,4161.7949218750,4162.5639648438,4160.6411132812,4164.6152343750,4166.9228515625,4194.2309570312,4186.4101562500,4198.0771484375,4187.6923828125,,,
0.0156250000,0,4175.5126953125,4173.9741210938,4176.6665039062,4159.2309570312,4163.8461914062,4159.1025390625,4161.6665039062,4161.6665039062,4164.8715820312,4166.2822265625,4198.0771484375,4184.6152343750,4199.8715820312,4184.6152343750,,,
0.0234375000,0,4185.2563476562,4184.4873046875,4183.9741210938,4167.9487304688,4161.9228515625,4160.0000000000,4159.7436523438,4164.2309570312,4163.0771484375,4163.0771484375,4204.1025390625,4195.1284179688,4209.1025390625,4190.1284179688,,,
0.0312500000,1,4196.6665039062,4188.8461914062,4194.4873046875,4173.3334960938,4162.6923828125,4165.1284179688,4162.3076171875,4165.2563476562,4163.7177734375,4166.7949218750,4210.3847656250,4209.1025390625,4224.4873046875,4200.8974609375,,,
0.0390625000,1,4206.0258789062,4193.0771484375,4199.8715820312,4177.8203125000,4161.6665039062,4163.7177734375,4160.7690429688,4163.7177734375,4163.8461914062,4171.2822265625,4218.7177734375,4223.0771484375,4233.2050781250,4212.0512695312,,,
0.0468750000,1,4215.7690429688,4205.3847656250,4207.3076171875,4187.9487304688,4162.4360351562,4160.7690429688,4161.4101562500,4164.7436523438,4164.1025390625,4166.9228515625,4230.2563476562,4236.4101562500,4238.3334960938,4227.4360351562,,,
0.0546875000,1,4225.0000000000,4211.5385742188,4214.3588867188,4193.7177734375,4162.5639648438,4161.1538085938,4161.1538085938,4163.9741210938,4164.2309570312,4161.9228515625,4234.1025390625,4240.0000000000,4246.0258789062,4232.8203125000,,,
0.0625000000,2,4222.6923828125,4209.8715820312,4213.3334960938,4191.7949218750,4160.6411132812,4162.9487304688,4160.0000000000,4163.2050781250,4162.6923828125,4162.9487304688,4227.6923828125,4231.9228515625,4240.8974609375,4221.9228515625,,,
0.0703125000,2,4206.5385742188,4201.0258789062,4203.8461914062,4188.0771484375,4163.5898437500,4162.8203125000,4163.7177734375,4164.3588867188,4164.7436523438,4163.8461914062,4217.9487304688,4216.4101562500,4222.5639648438,4205.5126953125,,,
0.0781250000,2,4189.7436523438,4188.0771484375,4192.4360351562,4180.1284179688,4163.8461914062,4159.7436523438,4160.8974609375,4162.6923828125,4167.1796875000,4163.9741210938,4209.3588867188,4203.7177734375,4210.7690429688,4189.2309570312,,,
0.0859375000,2,4184.8715820312,4185.3847656250,4187.5639648438,4172.6923828125,4163.8461914062,4162.4360351562,4160.0000000000,4162.3076171875,4164.4873046875,4165.1284179688,4205.0000000000,4203.0771484375,4208.7177734375,4182.9487304688,,,
0.0937500000,3,4180.5126953125,4184.6152343750,4185.6411132812,4174.2309570312,4165.8974609375,4164.8715820312,4164.2309570312,4163.5898437500,4162.0512695312,4165.0000000000,4206.4101562500,4203.7177734375,4205.5126953125,4184.4873046875,,,
0.1015625000,3,4169.4873046875,4172.4360351562,4177.6923828125,4168.5898437500,4163.8461914062,4160.0000000000,4161.5385742188,4162.0512695312,4163.9741210938,4165.2563476562,4204.8715820312,4193.9741210938,4201.5385742188,4175.2563476562,,,
0.1093750000,3,4161.6665039062,4163.7177734375,4170.2563476562,4151.1538085938,4161.5385742188,4159.3588867188,4158.3334960938,4162.6923828125,4163.8461914062,4165.5126953125,4197.5639648438,4182.9487304688,4200.2563476562,4163.7177734375,,,
0.1171875000,3,4158.2050781250,4165.1284179688,4167.1796875000,4147.4360351562,4161.0258789062,4162.9487304688,4160.6411132812,4164.1025390625,4162.5639648438,4164.4873046875,4193.2050781250,4179.6152343750,4197.6923828125,4162.1796875000,,,
0.1250000000,4,4155.5126953125,4166.5385742188,4167.3076171875,4159.2309570312,4163.0771484375,4165.1284179688,4162.0512695312,4166.1538085938,4165.6411132812,4163.5898437500,4195.2563476562,4182.5639648438,4198.4614257812,4162.3076171875,,,
0.1328125000,4,4157.0512695312,4165.5126953125,4170.7690429688,4156.9228515625,4164.3588867188,4165.8974609375,4159.7436523438,4166.2822265625,4166.9228515625,4164.3588867188,4202.1796875000,4190.7690429688,4206.4101562500,4166.4101562500,,,
0.1406250000,4,4164.8715820312,4169.6152343750,4175.7690429688,4149.7436523438,4163.2050781250,4164.3588867188,4161.6665039062,4162.0512695312,4163.2050781250,4167.0512695312,4208.2050781250,4198.5898437500,4213.8461914062,4175.7690429688,,,
0.1484375000,4,4178.8461914062,4179.1025390625,4183.7177734375,4166.4101562500,4162.5639648438,4163.9741210938,4167.9487304688,4162.5639648438,4162.1796875000,4165.3847656250,4211.2822265625,4203.3334960938,4215.8974609375,4183.4614257812,,,
0.1562500000,5,4194.6152343750,4190.0000000000,4189.7436523438,4183.3334960938,4162.3076171875,4162.6923828125,4163.8461914062,4163.7177734375,4163.4614257812,4161.4101562500,4213.7177734375,4210.8974609375,4217.6923828125,4193.2050781250,,,
0.1640625000,5,4204.1025390625,4193.4614257812,4195.1284179688,4176.5385742188,4165.3847656250,4163.8461914062,4160.2563476562,4161.5385742188,4162.6923828125,4164.2309570312,4219.2309570312,4220.5126953125,4221.9228515625,4206.4101562500,,,
0.1718750000,5,4206.5385742188,4190.1284179688,4198.9741210938,4176.0258789062,4163.9741210938,4165.1284179688,4163.0771484375,4161.4101562500,4163.2050781250,4165.5126953125,4223.4614257812,4222.0512695312,4220.7690429688,4211.9228515625,,,
0.1796875000,5,4200.2563476562,4188.7177734375,4195.0000000000,4183.7177734375,4158.4614257812,4162.0512695312,4160.2563476562,4162.9487304688,4164.8715820312,4161.0258789062,4217.5639648438,4212.9487304688,4211.1538085938,4200.2563476562,,,
0.1875000000,6,4187.5639648438,4184.6152343750,4186.4101562500,4171.0258789062,4163.0771484375,4164.3588867188,4163.9741210938,4164.3588867188,4163.7177734375,4162.9487304688,4210.2563476562,4202.3076171875,4204.4873046875,4182.3076171875,,,
0.1953125000,6,4174.4873046875,4175.5126953125,4177.5639648438,4155.7690429688,4164.4873046875,4164.2309570312,4166.9228515625,4163.7177734375,4163.3334960938,4165.7690429688,4204.4873046875,4191.2822265625,4198.5898437500,4170.8974609375,,,
0.2031250000,6,4169.7436523438,4167.0512695312,4176.9228515625,4161.7949218750,4158.5898437500,4161.0258789062,4161.5385742188,4162.6923828125,4163.9741210938,4163.5898437500,4197.3076171875,4184.3588867188,4188.0771484375,4168.0771484375,,,
0.2109375000,6,4176.1538085938,4166.9228515625,4179.8715820312,4167.1796875000,4159.8715820312,4165.0000000000,4161.7949218750,4164.2309570312,4162.6923828125,4167.1796875000,4194.8715820312,4187.6923828125,4183.3334960938,4168.9741210938,,,
0.2187500000,7,4181.7949218750,4174.6152343750,4180.6411132812,4163.8461914062,4162.6923828125,4165.2563476562,4162.8203125000,4165.3847656250,4162.4360351562,4167.4360351562,4200.6411132812,4197.4360351562,4194.7436523438,4177.3076171875,,,
0.2265625000,7,4194.1025390625,4184.8715820312,4192.0512695312,4173.4614257812,4162.4360351562,4160.8974609375,4164.1025390625,4165.1284179688,4164.1025390625,4163.4614257812,4214.1025390625,4210.7690429688,4213.2050781250,4197.5639648438,,,
0.2343750000,7,4213.5898437500,4195.2563476562,4201.7949218750,4184.1025390625,4161.4101562500,4161.4101562500,4163.5898437500,4163.7177734375,4164.1025390625,4167.5639648438,4222.4360351562,4220.7690429688,4219.3588867188,4211.6665039062,,,
0.2421875000,7,4219.6152343750,4200.5126953125,4197.1796875000,4184.6152343750,4161.6665039062,4162.3076171875,4160.7690429688,4163.3334960938,4163.2050781250,4168.2050781250,4215.0000000000,4217.8203125000,4214.4873046875,4212.4360351562,,,
0.2500000000,8,4213.8461914062,4204.3588867188,4198.4614257812,4191.7949218750,4162.6923828125,4161.1538085938,4161.9228515625,4165.2563476562,4163.3334960938,4165.6411132812,4207.4360351562,4215.1284179688,4214.6152343750,4211.4101562500,,,
0.2578125000,8,4214.3588867188,4208.8461914062,4206.6665039062,4201.4101562500,4159.7436523438,4159.8715820312,4160.6411132812,4166.2822265625,4163.0771484375,4166.0258789062,4213.9741210938,4225.2563476562,4217.3076171875,4210.0000000000,,,
0.2656250000,8,4211.9228515625,4206.6665039062,4207.6923828125,4200.1284179688,4160.7690429688,4161.1538085938,4162.1796875000,4166.2822265625,4163.4614257812,4165.2563476562,4215.1284179688,4227.4360351562,4206.5385742188,4204.3588867188,,,
0.2734375000,8,4203.3334960938,4203.5898437500,4204.8715820312,4204.7436523438,4164.1025390625,4161.5385742188,4163.7177734375,4163.9741210938,4164.6152343750,4167.3076171875,4204.4873046875,4217.3076171875,4196.9228515625,4196.1538085938,,,
0.2812500000,9,4207.5639648438,4207.3076171875,4208.3334960938,4211.6665039062,4161.7949218750,4160.0000000000,4160.2563476562,4160.6411132812,4163.2050781250,4171.5385742188,4206.9228515625,4220.2563476562,4205.1284179688,4193.5898437500,,,
0.2890625000,9,4218.4614257812,4211.0258789062,4214.2309570312,4202.3076171875,4161.7949218750,4162.9487304688,4162.1796875000,4163.5898437500,4162.3076171875,4168.0771484375,4215.8974609375,4232.4360351562,4211.7949218750,4199.2309570312,,,
0.2968750000,9,4215.6411132812,4202.1796875000,4207.6923828125,4198.8461914062,4163.5898437500,4164.2309570312,4163.9741210938,4166.1538085938,4163.2050781250,4163.2050781250,4210.1284179688,4233.3334960938,4206.9228515625,4205.0000000000,,,
0.3046875000,9,4202.9487304688,4187.8203125000,4194.7436523438,4195.1284179688,4163.8461914062,4163.9741210938,4162.5639648438,4165.0000000000,4164.8715820312,4166.5385742188,4197.9487304688,4216.9228515625,4196.5385742188,4196.1538085938,,,
0.3125000000,10,4195.0000000000,4181.9228515625,4188.5898437500,4174.7436523438,4163.4614257812,4162.9487304688,4162.9487304688,4164.2309570312,4164.3588867188,4165.6411132812,4192.6923828125,4202.5639648438,4192.3076171875,4186.1538085938,,,
0.3203125000,10,4192.4360351562,4178.9741210938,4188.7177734375,4168.2050781250,4162.0512695312,4161.0258789062,4162.1796875000,4165.0000000000,4161.2822265625,4162.5639648438,4192.5639648438,4199.1025390625,4194.6152343750,4184.6152343750,,,
0.3281250000,10,4186.6665039062,4171.6665039062,4186.5385742188,4174.3588867188,4163.4614257812,4161.7949218750,4161.6665039062,4165.5126953125,4161.9228515625,4165.0000000000,4187.6923828125,4192.4360351562,4190.7690429688,4181.4101562500,,,
0.3359375000,10,4184.4873046875,4171.5385742188,4181.2822265625,4165.3847656250,4162.0512695312,4159.7436523438,4160.0000000000,4161.2822265625,4164.4873046875,4165.0000000000,4182.3076171875,4187.6923828125,4183.0771484375,4180.0000000000,,,
0.3437500000,11,4194.4873046875,4181.0258789062,4187.6923828125,4164.3588867188,4160.5126953125,4159.3588867188,4160.8974609375,4159.2309570312,4163.2050781250,4163.8461914062,4188.0771484375,4198.9741210938,4187.6923828125,4186.0258789062,,,
0.3515625000,11,4198.5898437500,4185.2563476562,4195.7690429688,4181.5385742188,4164.7436523438,4165.2563476562,4162.8203125000,4164.3588867188,4161.5385742188,4164.6152343750,4195.6411132812,4205.3847656250,4197.4360351562,4185.5126953125,,,
0.3593750000,11,4188.7177734375,4181.2822265625,4192.1796875000,4177.9487304688,4164.4873046875,4167.3076171875,4161.5385742188,4166.7949218750,4163.4614257812,4166.4101562500,4193.5898437500,4199.1025390625,4195.3847656250,4177.3076171875,,,
0.3671875000,11,4188.8461914062,4184.8715820312,4193.7177734375,4175.8974609375,4163.3334960938,4163.7177734375,4162.8203125000,4167.4360351562,4164.7436523438,4165.5126953125,4193.2050781250,4204.1025390625,4196.6665039062,4179.1025390625,,,
0.3750000000,12,4199.8715820312,4196.4101562500,4198.7177734375,4197.9487304688,4163.2050781250,4160.5126953125,4160.6411132812,4166.5385742188,4162.5639648438,4164.1025390625,4197.1796875000,4210.6411132812,4201.7949218750,4183.9741210938,,,
0.3828125000,12,4202.6923828125,4196.1538085938,4198.5898437500,4196.1538085938,4161.7949218750,4162.4360351562,4159.3588867188,4163.2050781250,4161.9228515625,4164.4873046875,4194.8715820312,4202.5639648438,4192.1796875000,4179.7436523438,,,
0.3906250000,12,4196.6665039062,4190.2563476562,4197.6923828125,4179.4873046875,4163.2050781250,4164.7436523438,4166.2822265625,4162.5639648438,4163.9741210938,4165.3847656250,4191.7949218750,4198.0771484375,4182.4360351562,4174.2309570312,,,
0.3984375000,12,4192.1796875000,4192.6923828125,4197.0512695312,4192.3076171875,4162.1796875000,4163.8461914062,4165.8974609375,4162.5639648438,4164.8715820312,4165.1284179688,4196.1538085938,4203.4614257812,4188.7177734375,4174.2309570312,,,
0.4062500000,13,4184.3588867188,4189.6152343750,4194.4873046875,4196.6665039062,4162.9487304688,4165.1284179688,4163.0771484375,4163.3334960938,4164.7436523438,4165.3847656250,4197.3076171875,4199.4873046875,4191.6665039062,4170.6411132812,,,
0.4140625000,13,4174.2309570312,4178.4614257812,4185.5126953125,4169.6152343750,4164.1025390625,4162.6923828125,4162.0512695312,4163.5898437500,4164.7436523438,4168.4614257812,4186.7949218750,4184.1025390625,4182.3076171875,4158.3334960938,,,
0.4218750000,13,4167.9487304688,4173.0771484375,4176.0258789062,4162.4360351562,4160.5126953125,4158.7177734375,4160.8974609375,4162.4360351562,4164.6152343750,4169.8715820312,4176.2822265625,4175.0000000000,4176.1538085938,4154.7436523438,,,
0.4296875000,13,4166.5385742188,4172.3076171875,4172.9487304688,4172.3076171875,4161.7949218750,4165.0000000000,4164.8715820312,4163.0771484375,4164.1025390625,4166.2822265625,4175.2563476562,4174.1025390625,4177.3076171875,4159.4873046875,,,
0.4375000000,14,4172.3076171875,4175.1284179688,4176.4101562500,4172.6923828125,4163.2050781250,4167.3076171875,4164.3588867188,4162.9487304688,4163.3334960938,4161.2822265625,4182.0512695312,4183.7177734375,4182.8203125000,4163.0771484375,,,
0.4453125000,14,4184.4873046875,4185.1284179688,4189.1025390625,4178.4614257812,4162.1796875000,4163.7177734375,4163.8461914062,4163.2050781250,4162.8203125000,4162.6923828125,4193.3334960938,4198.7177734375,4189.3588867188,4172.9487304688,,,
0.4531250000,14,4192.1796875000,4191.4101562500,4200.6411132812,4188.2050781250,4160.7690429688,4164.3588867188,4166.5385742188,4163.7177734375,4162.1796875000,4165.7690429688,4198.2050781250,4205.2563476562,4193.4614257812,4183.8461914062,,,
0.4609375000,14,4194.7436523438,4193.5898437500,4200.3847656250,4186.5385742188,4161.2822265625,4162.9487304688,4164.3588867188,4162.8203125000,4161.9228515625,4162.9487304688,4195.0000000000,4208.0771484375,4194.3588867188,4184.3588867188,,,
0.4687500000,15,4206.6665039062,4200.6411132812,4202.4360351562,4184.1025390625,4163.4614257812,4163.5898437500,4167.0512695312,4164.6152343750,4163.2050781250,4164.8715820312,4197.4360351562,4215.3847656250,4195.2563476562,4189.6152343750,,,
0.4765625000,15,4220.1284179688,4207.0512695312,4208.3334960938,4193.7177734375,4161.4101562500,4165.1284179688,4166.0258789062,4163.5898437500,4163.8461914062,4169.8715820312,4204.7436523438,4220.7690429688,4199.8715820312,4203.3334960938,,,
