Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4194.6152343750,4164.4873046875,4175.1284179688,4170.5126953125,4161.5385742188,4156.4101562500,4160.3847656250,4162.8203125000,4161.7949218750,4160.2563476562,4161.5385742188,4160.5126953125,4177.6923828125,4154.4873046875,,,
0.0078125000,0,4204.4873046875,4163.7177734375,4177.6923828125,4171.4101562500,4162.1796875000,4161.1538085938,4161.4101562500,4164.7436523438,4164.4873046875,4163.4614257812,4160.7690429688,4165.0000000000,4181.6665039062,4152.1796875000,,,
0.0156250000,0,4207.8203125000,4162.0512695312,4178.5898437500,4168.7177734375,4159.4873046875,4162.8203125000,4160.2563476562,4164.8715820312,4165.6411132812,4165.3847656250,4154.4873046875,4163.3334960938,4177.1796875000,4149.2309570312,,,
0.0234375000,0,4212.1796875000,4170.2563476562,4180.6411132812,4172.4360351562,4162.4360351562,4157.0512695312,4159.2309570312,4163.7177734375,4163.5898437500,4164.4873046875,4153.8461914062,4161.0258789062,4178.8461914062,4153.4614257812,,,
0.0312500000,1,4222.9487304688,4181.6665039062,4184.6152343750,4177.5639648438,4166.6665039062,4160.6411132812,4160.7690429688,4163.3334960938,4163.7177734375,4165.2563476562,4160.1284179688,4165.5126953125,4185.3847656250,4160.5126953125,,,
0.0390625000,1,4228.8461914062,4191.5385742188,4186.4101562500,4175.3847656250,4160.8974609375,4167.3076171875,4156.4101562500,4159.7436523438,4163.5898437500,4165.8974609375,4171.4101562500,4178.8461914062,4196.1538085938,4167.3076171875,,,
0.0468750000,1,4224.7436523438,4193.4614257812,4187.9487304688,4178.0771484375,4163.3334960938,4168.0771484375,4163.2050781250,4163.3334960938,4161.4101562500,4167.3076171875,4179.4873046875,4183.9741210938,4205.3847656250,4171.9228515625,,,
0.0546875000,1,4216.1538085938,4185.2563476562,4185.8974609375,4177.3076171875,4166.6665039062,4160.7690429688,4165.5126953125,4164.6152343750,4161.5385742188,4168.5898437500,4177.5639648438,4174.7436523438,4201.9228515625,4164.3588867188,,,
0.0625000000,2,4213.0771484375,4178.2050781250,4182.1796875000,4172.6923828125,4163.2050781250,4159.7436523438,4160.6411132812,4162.4360351562,4164.4873046875,4165.1284179688,4167.4360351562,4163.9741210938,4190.7690429688,4156.1538085938,,,
0.0703125000,2,4216.0258789062,4176.1538085938,4176.9228515625,4173.2050781250,4163.4614257812,4165.0000000000,4161.4101562500,4165.5126953125,4165.2563476562,4165.8974609375,4161.2822265625,4160.2563476562,4186.2822265625,4163.5898437500,,,
0.0781250000,2,4218.2050781250,4179.6152343750,4175.0000000000,4173.3334960938,4162.5639648438,4158.4614257812,4158.9741210938,4163.3334960938,4164.4873046875,4169.2309570312,4167.4360351562,4165.6411132812,4191.0258789062,4168.8461914062,,,
0.0859375000,2,4222.0512695312,4186.6665039062,4185.3847656250,4175.3847656250,4163.4614257812,4157.3076171875,4162.3076171875,4163.5898437500,4164.8715820312,4168.4614257812,4172.8203125000,4172.1796875000,4198.0771484375,4168.5898437500,,,
0.0937500000,3,4226.0258789062,4187.3076171875,4187.0512695312,4174.6152343750,4162.3076171875,4162.6923828125,4160.0000000000,4163.5898437500,4163.7177734375,4167.8203125000,4173.2050781250,4175.5126953125,4199.2309570312,4171.2822265625,,,
0.1015625000,3,4228.9741210938,4182.6923828125,4184.6152343750,4173.4614257812,4160.2563476562,4162.9487304688,4155.0000000000,4159.3588867188,4163.7177734375,4168.2050781250,4176.1538085938,4182.6923828125,4197.6923828125,4174.3588867188,,,
0.1093750000,3,4237.0512695312,4192.8203125000,4196.9228515625,4181.2822265625,4165.1284179688,4163.8461914062,4164.3588867188,4162.9487304688,4166.5385742188,4168.0771484375,4181.9228515625,4192.5639648438,4205.5126953125,4182.1796875000,,,
0.1171875000,3,4242.0512695312,4209.6152343750,4201.1538085938,4186.1538085938,4163.9741210938,4160.7690429688,4160.2563476562,4163.0771484375,4163.4614257812,4169.1025390625,4187.5639648438,4197.8203125000,4219.4873046875,4189.6152343750,,,
0.1250000000,4,4237.1796875000,4206.5385742188,4195.8974609375,4183.2050781250,4163.7177734375,4162.8203125000,4157.3076171875,4161.0258789062,4159.6152343750,4169.7436523438,4187.3076171875,4195.2563476562,4219.3588867188,4188.9741210938,,,
0.1328125000,4,4227.3076171875,4191.4101562500,4189.7436523438,4177.0512695312,4165.7690429688,4164.2309570312,4162.0512695312,4163.3334960938,4163.7177734375,4164.4873046875,4177.4360351562,4183.2050781250,4201.1538085938,4179.1025390625,,,
0.1406250000,4,4218.3334960938,4184.1025390625,4178.7177734375,4172.8203125000,4162.5639648438,4157.1796875000,4156.5385742188,4162.5639648438,4167.3076171875,4162.9487304688,4167.4360351562,4168.0771484375,4186.4101562500,4164.2309570312,,,
0.1484375000,4,4210.2563476562,4179.3588867188,4169.6152343750,4169.7436523438,4161.0258789062,4159.3588867188,4160.8974609375,4163.9741210938,4166.2822265625,4165.1284179688,4162.5639648438,4153.8461914062,4180.3847656250,4153.8461914062,,,
0.1562500000,5,4200.6411132812,4176.1538085938,4165.7690429688,4164.2309570312,4158.5898437500,4162.4360351562,4163.9741210938,4163.8461914062,4163.7177734375,4162.5639648438,4161.4101562500,4145.2563476562,4177.4360351562,4147.0512695312,,,
0.1640625000,5,4199.3588867188,4175.5126953125,4169.1025390625,4166.9228515625,4162.9487304688,4162.0512695312,4161.7949218750,4165.1284179688,4163.7177734375,4161.9228515625,4160.1284179688,4142.5639648438,4174.7436523438,4142.4360351562,,,
0.1718750000,5,4206.5385742188,4175.0000000000,4168.2050781250,4169.6152343750,4168.5898437500,4163.0771484375,4161.7949218750,4165.3847656250,4167.4360351562,4167.3076171875,4149.2309570312,4134.8715820312,4165.0000000000,4136.4101562500,,,
0.1796875000,5,4212.0512695312,4176.7949218750,4164.1025390625,4163.3334960938,4163.4614257812,4161.2822265625,4158.5898437500,4160.3847656250,4165.2563476562,4171.1538085938,4139.1025390625,4124.7436523438,4152.3076171875,4126.6665039062,,,
0.1875000000,6,4215.1284179688,4178.5898437500,4166.5385742188,4164.1025390625,4163.9741210938,4161.6665039062,4163.0771484375,4163.7177734375,4160.5126953125,4166.4101562500,4137.4360351562,4122.0512695312,4144.1025390625,4122.8203125000,,,
0.1953125000,6,4215.1284179688,4178.9741210938,4163.3334960938,4165.0000000000,4166.0258789062,4161.6665039062,4160.8974609375,4163.4614257812,4159.7436523438,4163.0771484375,4138.4614257812,4126.5385742188,4143.3334960938,4124.7436523438,,,
0.2031250000,6,4213.7177734375,4181.5385742188,4162.1796875000,4162.6923828125,4164.3588867188,4162.9487304688,4159.7436523438,4160.3847656250,4160.3847656250,4166.0258789062,4143.5898437500,4132.3076171875,4147.1796875000,4125.6411132812,,,
0.2109375000,6,4218.4614257812,4185.3847656250,4169.2309570312,4165.3847656250,4166.4101562500,4164.4873046875,4165.0000000000,4162.3076171875,4160.3847656250,4165.2563476562,4151.4101562500,4137.9487304688,4154.3588867188,4133.4614257812,,,
0.2187500000,7,4231.6665039062,4191.9228515625,4173.7177734375,4165.8974609375,4163.4614257812,4158.8461914062,4157.8203125000,4160.7690429688,4163.8461914062,4159.4873046875,4160.5126953125,4152.3076171875,4164.6152343750,4150.2563476562,,,
0.2265625000,7,4237.4360351562,4194.2309570312,4177.6923828125,4167.4360351562,4162.1796875000,4159.8715820312,4160.5126953125,4163.2050781250,4167.5639648438,4162.1796875000,4162.0512695312,4160.2563476562,4167.6923828125,4158.7177734375,,,
0.2343750000,7,4227.5639648438,4185.7690429688,4175.0000000000,4169.4873046875,4163.7177734375,4164.2309570312,4162.9487304688,4165.0000000000,4165.3847656250,4171.0258789062,4157.9487304688,4155.5126953125,4165.7690429688,4153.3334960938,,,
0.2421875000,7,4223.4614257812,4182.9487304688,4173.8461914062,4169.2309570312,4163.3334960938,4164.7436523438,4157.4360351562,4163.8461914062,4163.9741210938,4168.9741210938,4161.1538085938,4154.6152343750,4171.4101562500,4152.0512695312,,,
0.2500000000,8,4235.2563476562,4192.0512695312,4184.7436523438,4173.8461914062,4164.2309570312,4166.9228515625,4162.9487304688,4166.6665039062,4166.7949218750,4164.4873046875,4167.4360351562,4160.5126953125,4179.1025390625,4165.1284179688,,,
0.2578125000,8,4239.7436523438,4197.0512695312,4185.8974609375,4175.5126953125,4160.6411132812,4162.4360351562,4158.3334960938,4162.8203125000,4166.9228515625,4168.5898437500,4168.5898437500,4165.6411132812,4181.5385742188,4171.9228515625,,,
0.2656250000,8,4242.3076171875,4201.4101562500,4186.6665039062,4179.2309570312,4163.4614257812,4161.6665039062,4157.1796875000,4162.6923828125,4165.6411132812,4169.8715820312,4169.6152343750,4173.5898437500,4185.3847656250,4174.3588867188,,,
0.2734375000,8,4248.0771484375,4211.1538085938,4197.0512695312,4185.1284179688,4166.1538085938,4162.6923828125,4162.1796875000,4166.1538085938,4162.9487304688,4164.1025390625,4175.8974609375,4182.5639648438,4187.8203125000,4180.8974609375,,,
0.2812500000,9,4235.8974609375,4207.8203125000,4194.8715820312,4183.5898437500,4162.3076171875,4160.1284179688,4158.2050781250,4163.3334960938,4161.7949218750,4162.9487304688,4173.7177734375,4177.8203125000,4177.6923828125,4173.7177734375,,,
0.2890625000,9,4220.6411132812,4193.4614257812,4184.1025390625,4178.5898437500,4166.0258789062,4163.0771484375,4159.8715820312,4165.0000000000,4164.4873046875,4167.4360351562,4162.5639648438,4165.5126953125,4163.7177734375,4161.2822265625,,,
0.2968750000,9,4215.7690429688,4187.4360351562,4179.6152343750,4174.2309570312,4163.3334960938,4158.3334960938,4159.1025390625,4162.6923828125,4164.4873046875,4168.5898437500,4159.4873046875,4161.7949218750,4163.4614257812,4156.9228515625,,,
0.3046875000,9,4213.9741210938,4188.0771484375,4183.0771484375,4177.5639648438,4161.6665039062,4157.5639648438,4162.1796875000,4161.2822265625,4165.5126953125,4167.6923828125,4166.0258789062,4162.9487304688,4173.3334960938,4157.1796875000,,,
0.3125000000,10,4213.0771484375,4190.2563476562,4181.2822265625,4178.4614257812,4166.1538085938,4166.4101562500,4164.3588867188,4163.3334960938,4168.0771484375,4165.0000000000,4174.2309570312,4167.8203125000,4181.2822265625,4168.7177734375,,,
0.3203125000,10,4209.4873046875,4189.3588867188,4177.9487304688,4172.0512695312,4162.4360351562,4165.3847656250,4156.4101562500,4160.1284179688,4165.3847656250,4165.1284179688,4179.6152343750,4173.8461914062,4185.6411132812,4178.2050781250,,,
0.3281250000,10,4208.5898437500,4185.8974609375,4183.8461914062,4176.6665039062,4163.3334960938,4164.4873046875,4163.3334960938,4163.9741210938,4162.9487304688,4166.2822265625,4181.9228515625,4173.2050781250,4186.9228515625,4174.7436523438,,,
0.3359375000,10,4211.7949218750,4190.8974609375,4183.0771484375,4181.0258789062,4163.5898437500,4163.4614257812,4165.0000000000,4163.2050781250,4163.9741210938,4163.3334960938,4185.0000000000,4171.7949218750,4186.5385742188,4172.8203125000,,,
0.3437500000,11,4215.1284179688,4202.4360351562,4185.7690429688,4180.0000000000,4163.2050781250,4163.8461914062,4161.1538085938,4160.6411132812,4165.0000000000,4163.0771484375,4188.3334960938,4173.3334960938,4186.0258789062,4178.0771484375,,,
0.3515625000,11,4216.1538085938,4208.3334960938,4193.5898437500,4185.2563476562,4164.7436523438,4166.1538085938,4165.7690429688,4164.3588867188,4165.2563476562,4164.7436523438,4186.4101562500,4171.9228515625,4186.2822265625,4176.9228515625,,,
0.3593750000,11,4218.3334960938,4209.7436523438,4187.3076171875,4188.0771484375,4160.2563476562,4161.2822265625,4160.6411132812,4161.5385742188,4165.1284179688,4165.0000000000,4186.0258789062,4176.5385742188,4189.8715820312,4176.0258789062,,,
0.3671875000,11,4221.9228515625,4209.2309570312,4186.1538085938,4185.2563476562,4163.4614257812,4163.0771484375,4162.1796875000,4162.4360351562,4166.6665039062,4164.4873046875,4188.2050781250,4186.0258789062,4190.7690429688,4184.6152343750,,,
0.3750000000,12,4218.3334960938,4204.1025390625,4188.3334960938,4178.4614257812,4167.5639648438,4164.4873046875,4165.0000000000,4165.8974609375,4166.5385742188,4163.9741210938,4182.3076171875,4184.6152343750,4186.0258789062,4183.0771484375,,,
0.3828125000,12,4209.1025390625,4192.9487304688,4177.6923828125,4170.5126953125,4164.6152343750,4162.4360351562,4162.3076171875,4164.6152343750,4164.3588867188,4163.5898437500,4170.0000000000,4171.6665039062,4173.8461914062,4171.2822265625,,,
