Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4175.5126953125,4168.3334960938,4167.1796875000,4171.9228515625,4165.0000000000,4162.9487304688,4159.4873046875,4159.4873046875,4167.1796875000,4166.4101562500,4180.8974609375,4191.5385742188,4181.6665039062,4169.1025390625,,,
0.0078125000,0,4169.4873046875,4163.7177734375,4165.8974609375,4166.5385742188,4164.8715820312,4165.5126953125,4161.0258789062,4162.6923828125,4166.2822265625,4169.3588867188,4171.7949218750,4180.2563476562,4168.9741210938,4160.7690429688,,,
0.0156250000,0,4161.6665039062,4158.0771484375,4157.3076171875,4167.5639648438,4164.7436523438,4163.7177734375,4161.7949218750,4164.4873046875,4165.5126953125,4169.3588867188,4160.3847656250,4166.2822265625,4159.2309570312,4150.6411132812,,,
0.0234375000,0,4160.1284179688,4155.3847656250,4151.6665039062,4167.9487304688,4163.0771484375,4160.6411132812,4161.6665039062,4159.1025390625,4165.7690429688,4164.2309570312,4158.5898437500,4162.9487304688,4160.0000000000,4147.5639648438,,,
0.0312500000,1,4167.8203125000,4161.9228515625,4163.3334960938,4167.9487304688,4163.8461914062,4165.1284179688,4168.3334960938,4164.4873046875,4166.5385742188,4165.7690429688,4165.6411132812,4170.2563476562,4162.0512695312,4158.7177734375,,,
0.0390625000,1,4181.4101562500,4176.6665039062,4170.8974609375,4172.8203125000,4162.0512695312,4163.7177734375,4164.3588867188,4167.8203125000,4165.8974609375,4168.4614257812,4171.6665039062,4180.6411132812,4169.7436523438,4166.2822265625,,,
0.0468750000,1,4185.6411132812,4179.2309570312,4171.0258789062,4176.7949218750,4163.9741210938,4161.5385742188,4160.1284179688,4165.1284179688,4165.5126953125,4166.5385742188,4174.4873046875,4182.3076171875,4173.0771484375,4165.5126953125,,,
0.0546875000,1,4180.1284179688,4174.1025390625,4169.3588867188,4172.3076171875,4167.5639648438,4161.5385742188,4163.5898437500,4161.9228515625,4166.7949218750,4165.2563476562,4175.2563476562,4179.6152343750,4166.9228515625,4166.4101562500,,,
0.0625000000,2,4181.2822265625,4179.2309570312,4169.6152343750,4173.4614257812,4163.7177734375,4159.8715820312,4165.0000000000,4163.5898437500,4167.1796875000,4167.4360351562,4172.1796875000,4180.3847656250,4163.7177734375,4167.0512695312,,,
0.0703125000,2,4176.2822265625,4170.5126953125,4165.5126953125,4175.5126953125,4164.2309570312,4160.6411132812,4167.5639648438,4171.4101562500,4166.9228515625,4168.5898437500,4157.1796875000,4166.6665039062,4154.7436523438,4156.7949218750,,,
