Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4172.5639648438,4136.1538085938,4165.7690429688,4280.3847656250,4169.7436523438,4163.0771484375,4167.9487304688,4162.5639648438,4163.7177734375,4168.2050781250,4025.8974609375,4165.8974609375,3958.5898437500,4220.1284179688,,,
0.0078125000,0,4174.8715820312,4132.6923828125,4169.3588867188,4267.5639648438,4171.4101562500,4161.1538085938,4165.6411132812,4164.7436523438,4163.4614257812,4171.4101562500,4031.2819824219,4165.6411132812,3958.4614257812,4219.2309570312,,,
0.0156250000,0,4178.9741210938,4137.4360351562,4168.3334960938,4276.9228515625,4169.3588867188,4162.3076171875,4165.3847656250,4167.9487304688,4163.5898437500,4167.8203125000,4031.5385742188,4164.7436523438,3961.0256347656,4220.8974609375,,,
0.0234375000,0,4184.3588867188,4140.0000000000,4168.7177734375,4288.5898437500,4169.2309570312,4160.8974609375,4165.6411132812,4165.1284179688,4162.8203125000,4163.8461914062,4036.0256347656,4170.2563476562,3973.8461914062,4224.6152343750,,,
0.0312500000,1,4183.0771484375,4135.8974609375,4168.7177734375,4362.6923828125,4168.5898437500,4166.5385742188,4158.4614257812,4161.6665039062,4165.8974609375,4164.7436523438,4058.5898437500,4175.8974609375,3976.2819824219,4207.3076171875,,,
0.0390625000,1,4176.2822265625,4130.8974609375,4166.6665039062,4360.1284179688,4167.0512695312,4163.2050781250,4164.8715820312,4162.6923828125,4165.1284179688,4164.8715820312,4061.0256347656,4170.2563476562,3972.8205566406,4195.5126953125,,,
0.0468750000,1,4180.1284179688,4131.9228515625,4176.7949218750,4362.8203125000,4167.0512695312,4163.3334960938,4160.5126953125,4168.3334960938,4164.4873046875,4165.3847656250,4060.5129394531,4175.7690429688,3976.6667480469,4196.5385742188,,,
0.0546875000,1,4184.7436523438,4132.6923828125,4176.5385742188,4369.2309570312,4167.5639648438,4163.3334960938,4159.3588867188,4170.0000000000,4164.2309570312,4165.1284179688,4044.4870605469,4177.9487304688,3976.2819824219,4196.5385742188,,,
0.0625000000,2,4187.1796875000,4131.4101562500,4174.1025390625,4368.2050781250,4167.6923828125,4161.9228515625,4165.2563476562,4165.7690429688,4164.7436523438,4163.5898437500,4028.3332519531,4179.2309570312,3981.2819824219,4193.2050781250,,,
0.0703125000,2,4193.3334960938,4136.5385742188,4181.9228515625,4365.3847656250,4166.1538085938,4160.5126953125,4161.5385742188,4161.5385742188,4164.1025390625,4163.0771484375,4023.5898437500,4186.0258789062,3990.8974609375,4195.3847656250,,,
0.0781250000,2,4198.5898437500,4139.8715820312,4187.0512695312,4376.0258789062,4167.3076171875,4164.2309570312,4160.8974609375,4163.0771484375,4163.4614257812,4164.2309570312,4022.4357910156,4189.3588867188,3994.1025390625,4197.6923828125,,,
0.0859375000,2,4199.6152343750,4135.2563476562,4185.0000000000,4379.6152343750,4165.5126953125,4165.0000000000,4164.6152343750,4162.6923828125,4164.7436523438,4165.6411132812,4020.6411132812,4191.5385742188,3993.3332519531,4194.1025390625,,,
0.0937500000,3,4208.5898437500,4138.4614257812,4191.5385742188,4373.3334960938,4165.2563476562,4163.9741210938,4165.6411132812,4160.8974609375,4165.3847656250,4165.7690429688,4021.1538085938,4200.0000000000,3996.6667480469,4193.8461914062,,,
0.1015625000,3,4220.1284179688,4147.9487304688,4200.7690429688,4383.7177734375,4166.2822265625,4163.4614257812,4166.2822265625,4162.3076171875,4163.0771484375,4164.4873046875,4028.3332519531,4206.7949218750,4003.0769042969,4199.3588867188,,,
0.1093750000,3,4218.8461914062,4147.9487304688,4197.3076171875,4390.8974609375,4166.1538085938,4162.1796875000,4163.8461914062,4164.4873046875,4160.5126953125,4162.4360351562,4032.8205566406,4205.2563476562,4004.7436523438,4200.3847656250,,,
0.1171875000,3,4213.0771484375,4141.6665039062,4191.2822265625,4382.1796875000,4170.2563476562,4162.8203125000,4163.2050781250,4164.6152343750,4161.2822265625,4165.6411132812,4025.2563476562,4201.6665039062,3999.8718261719,4192.9487304688,,,
0.1250000000,4,4210.7690429688,4141.6665039062,4190.8974609375,4386.9228515625,4168.5898437500,4162.5639648438,4163.2050781250,4163.7177734375,4162.0512695312,4172.3076171875,4022.4357910156,4202.0512695312,3999.3588867188,4185.0000000000,,,
0.1328125000,4,4208.3334960938,4140.3847656250,4193.5898437500,4386.9228515625,4168.2050781250,4163.9741210938,4165.1284179688,4164.8715820312,4162.9487304688,4170.0000000000,4029.6154785156,4199.7436523438,4001.1538085938,4180.5126953125,,,
0.1406250000,4,4202.0512695312,4127.6923828125,4190.5126953125,4366.5385742188,4172.6923828125,4166.4101562500,4168.3334960938,4166.0258789062,4164.3588867188,4163.5898437500,4025.8974609375,4192.6923828125,3994.2307128906,4173.9741210938,,,
0.1484375000,4,4191.5385742188,4121.1538085938,4175.1284179688,4365.8974609375,4170.3847656250,4163.8461914062,4164.4873046875,4162.1796875000,4163.4614257812,4164.3588867188,4019.2307128906,4183.5898437500,3989.7436523438,4162.8203125000,,,
0.1562500000,5,4181.6665039062,4123.0771484375,4166.6665039062,4370.1284179688,4170.6411132812,4163.7177734375,4163.8461914062,4161.6665039062,4163.0771484375,4166.9228515625,4026.0256347656,4173.9741210938,3989.3588867188,4151.6665039062,,,
