Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4187.6923828125,4187.0512695312,4189.6152343750,4160.8974609375,4162.9487304688,4161.5385742188,4162.8203125000,4161.4101562500,4164.1025390625,4165.1284179688,4155.6411132812,4189.4873046875,4174.7436523438,4175.0000000000,,,
0.0078125000,0,4180.1284179688,4179.8715820312,4184.8715820312,4154.6152343750,4162.4360351562,4160.6411132812,4158.7177734375,4160.3847656250,4164.2309570312,4163.7177734375,4153.2050781250,4181.4101562500,4174.1025390625,4170.7690429688,,,
0.0156250000,0,4164.8715820312,4171.9228515625,4182.3076171875,4146.0258789062,4162.6923828125,4163.3334960938,4163.4614257812,4162.8203125000,4164.4873046875,4167.6923828125,4151.2822265625,4169.6152343750,4163.0771484375,4163.2050781250,,,
0.0234375000,0,4152.5639648438,4162.4360351562,4173.5898437500,4139.3588867188,4158.8461914062,4161.6665039062,4161.1538085938,4161.2822265625,4162.9487304688,4171.6665039062,4142.1796875000,4162.1796875000,4148.3334960938,4151.1538085938,,,
0.0312500000,1,4151.6665039062,4156.4101562500,4175.5126953125,4138.5898437500,4162.1796875000,4164.1025390625,4160.3847656250,4162.8203125000,4163.0771484375,4167.6923828125,4134.8715820312,4156.5385742188,4149.4873046875,4149.4873046875,,,
0.0390625000,1,4154.6152343750,4161.7949218750,4176.4101562500,4144.8715820312,4160.6411132812,4164.7436523438,4163.2050781250,4164.2309570312,4163.8461914062,4164.2309570312,4144.6152343750,4158.8461914062,4159.3588867188,4154.4873046875,,,
0.0468750000,1,4153.5898437500,4164.7436523438,4171.2822265625,4146.4101562500,4154.7436523438,4161.2822265625,4163.2050781250,4164.2309570312,4163.5898437500,4165.6411132812,4156.2822265625,4167.3076171875,4163.7177734375,4152.8203125000,,,
0.0546875000,1,4153.4614257812,4160.5126953125,4176.1538085938,4141.9228515625,4160.7690429688,4163.0771484375,4162.1796875000,4165.5126953125,4163.4614257812,4165.3847656250,4151.2822265625,4168.5898437500,4163.5898437500,4152.4360351562,,,
0.0625000000,2,4155.3847656250,4161.6665039062,4180.0000000000,4140.8974609375,4163.0771484375,4162.6923828125,4160.2563476562,4162.5639648438,4163.4614257812,4164.4873046875,4147.1796875000,4167.9487304688,4167.1796875000,4156.4101562500,,,
0.0703125000,2,4155.7690429688,4163.7177734375,4177.3076171875,4141.4101562500,4159.7436523438,4161.7949218750,4165.3847656250,4160.6411132812,4165.0000000000,4166.0258789062,4149.8715820312,4169.4873046875,4170.2563476562,4155.3847656250,,,
0.0781250000,2,4160.3847656250,4162.6923828125,4174.8715820312,4141.5385742188,4160.3847656250,4161.6665039062,4166.6665039062,4163.8461914062,4163.9741210938,4165.7690429688,4149.7436523438,4171.2822265625,4169.2309570312,4154.8715820312,,,
0.0859375000,2,4168.3334960938,4171.0258789062,4179.1025390625,4146.4101562500,4160.2563476562,4161.9228515625,4162.3076171875,4165.8974609375,4161.2822265625,4165.3847656250,4157.6923828125,4177.9487304688,4175.0000000000,4164.2309570312,,,
0.0937500000,3,4172.4360351562,4180.6411132812,4183.9741210938,4150.3847656250,4162.0512695312,4163.9741210938,4163.3334960938,4166.1538085938,4163.0771484375,4164.8715820312,4166.6665039062,4180.5126953125,4178.4614257812,4170.0000000000,,,
0.1015625000,3,4171.5385742188,4177.6923828125,4176.9228515625,4147.8203125000,4162.9487304688,4162.8203125000,4161.2822265625,4163.0771484375,4165.0000000000,4165.0000000000,4158.7177734375,4170.8974609375,4171.6665039062,4163.0771484375,,,
0.1093750000,3,4161.6665039062,4165.6411132812,4172.3076171875,4140.0000000000,4161.1538085938,4161.4101562500,4162.3076171875,4162.4360351562,4164.1025390625,4167.3076171875,4145.3847656250,4158.3334960938,4163.3334960938,4150.2563476562,,,
