Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4114.6152343750,4137.9487304688,4155.8974609375,4140.0000000000,4162.5639648438,4161.6665039062,4162.4360351562,4162.8203125000,4163.8461914062,4159.2309570312,4146.5385742188,4170.1284179688,4148.7177734375,4128.7177734375,,,
0.0078125000,0,4109.3588867188,4138.8461914062,4158.2050781250,4144.7436523438,4164.8715820312,4160.6411132812,4162.8203125000,4160.6411132812,4167.5639648438,4163.9741210938,4151.2822265625,4175.2563476562,4153.0771484375,4126.7949218750,,,
0.0156250000,0,4117.3076171875,4154.7436523438,4162.8203125000,4148.4614257812,4166.6665039062,4159.3588867188,4161.1538085938,4159.6152343750,4167.1796875000,4170.1284179688,4157.0512695312,4184.4873046875,4160.3847656250,4132.4360351562,,,
0.0234375000,0,4129.6152343750,4171.0258789062,4174.2309570312,4154.8715820312,4162.6923828125,4159.4873046875,4159.3588867188,4162.0512695312,4162.5639648438,4168.3334960938,4174.6152343750,4204.2309570312,4174.7436523438,4146.6665039062,,,
0.0312500000,1,4132.4360351562,4170.7690429688,4182.0512695312,4158.9741210938,4161.2822265625,4163.0771484375,4164.8715820312,4165.8974609375,4165.2563476562,4166.0258789062,4188.3334960938,4213.7177734375,4186.1538085938,4158.5898437500,,,
0.0390625000,1,4128.5898437500,4168.2050781250,4176.7949218750,4155.3847656250,4160.6411132812,4161.9228515625,4161.4101562500,4161.0258789062,4167.8203125000,4167.3076171875,4185.0000000000,4208.7177734375,4186.5385742188,4158.2050781250,,,
0.0468750000,1,4128.0771484375,4167.8203125000,4170.0000000000,4152.8203125000,4162.0512695312,4162.4360351562,4160.8974609375,4162.1796875000,4164.2309570312,4167.0512695312,4175.8974609375,4203.0771484375,4176.9228515625,4152.8203125000,,,
0.0546875000,1,4124.2309570312,4157.8203125000,4163.2050781250,4146.6665039062,4162.3076171875,4163.2050781250,4164.2309570312,4166.2822265625,4162.8203125000,4167.0512695312,4169.8715820312,4197.5639648438,4167.5639648438,4149.7436523438,,,
0.0625000000,2,4121.1538085938,4150.0000000000,4161.0258789062,4144.3588867188,4161.4101562500,4161.7949218750,4162.3076171875,4163.7177734375,4165.5126953125,4167.9487304688,4167.8203125000,4194.8715820312,4169.1025390625,4147.4360351562,,,
0.0703125000,2,4128.3334960938,4160.0000000000,4169.3588867188,4156.0258789062,4166.0258789062,4164.1025390625,4163.7177734375,4164.6152343750,4166.9228515625,4168.8461914062,4169.6152343750,4197.5639648438,4176.2822265625,4151.9228515625,,,
0.0781250000,2,4129.2309570312,4167.5639648438,4169.1025390625,4154.7436523438,4165.0000000000,4162.5639648438,4160.0000000000,4162.1796875000,4164.3588867188,4168.8461914062,4169.3588867188,4195.7690429688,4177.5639648438,4152.5639648438,,,
0.0859375000,2,4121.4101562500,4159.7436523438,4163.3334960938,4143.2050781250,4161.0258789062,4161.7949218750,4161.0258789062,4160.2563476562,4163.7177734375,4167.4360351562,4165.7690429688,4188.9741210938,4169.7436523438,4144.1025390625,,,
0.0937500000,3,4122.8203125000,4160.3847656250,4166.1538085938,4148.2050781250,4161.9228515625,4164.4873046875,4166.9228515625,4162.3076171875,4165.8974609375,4166.7949218750,4166.6665039062,4188.4614257812,4167.3076171875,4145.0000000000,,,
0.1015625000,3,4132.4360351562,4170.6411132812,4169.2309570312,4156.6665039062,4163.7177734375,4163.5898437500,4162.5639648438,4159.4873046875,4167.9487304688,4170.1284179688,4173.2050781250,4196.2822265625,4179.4873046875,4154.7436523438,,,
0.1093750000,3,4132.4360351562,4165.8974609375,4167.8203125000,4153.0771484375,4167.3076171875,4165.1284179688,4162.6923828125,4161.1538085938,4166.7949218750,4167.5639648438,4172.3076171875,4193.2050781250,4182.1796875000,4153.4614257812,,,
0.1171875000,3,4122.1796875000,4147.4360351562,4162.8203125000,4146.5385742188,4167.3076171875,4165.3847656250,4162.9487304688,4165.8974609375,4163.4614257812,4161.2822265625,4163.5898437500,4180.8974609375,4166.2822265625,4137.3076171875,,,
0.1250000000,4,4117.0512695312,4133.9741210938,4159.6152343750,4143.0771484375,4164.2309570312,4163.4614257812,4162.6923828125,4165.7690429688,4164.6152343750,4164.2309570312,4155.6411132812,4172.0512695312,4155.0000000000,4129.4873046875,,,
0.1328125000,4,4118.2050781250,4132.6923828125,4155.6411132812,4139.3588867188,4162.0512695312,4163.4614257812,4166.1538085938,4162.9487304688,4167.3076171875,4172.0512695312,4150.7690429688,4163.8461914062,4154.4873046875,4136.0258789062,,,
0.1406250000,4,4112.9487304688,4133.8461914062,4147.3076171875,4135.0000000000,4160.8974609375,4163.8461914062,4160.8974609375,4159.4873046875,4164.7436523438,4170.8974609375,4147.6923828125,4155.1284179688,4152.3076171875,4135.3847656250,,,
0.1484375000,4,4106.5385742188,4132.0512695312,4144.7436523438,4136.0258789062,4163.3334960938,4165.5126953125,4163.4614257812,4162.4360351562,4163.4614257812,4166.0258789062,4141.5385742188,4147.1796875000,4143.4614257812,4129.6152343750,,,
0.1562500000,5,4111.6665039062,4131.4101562500,4148.8461914062,4137.1796875000,4161.6665039062,4162.3076171875,4165.6411132812,4163.8461914062,4166.1538085938,4167.9487304688,4140.7690429688,4146.6665039062,4141.4101562500,4130.0000000000,,,
0.1640625000,5,4122.5639648438,4133.0771484375,4153.7177734375,4138.7177734375,4161.5385742188,4159.2309570312,4160.1284179688,4160.7690429688,4164.4873046875,4170.5126953125,4149.7436523438,4155.7690429688,4150.6411132812,4136.9228515625,,,
0.1718750000,5,4126.7949218750,4134.4873046875,4156.1538085938,4141.6665039062,4167.5639648438,4163.4614257812,4161.9228515625,4162.1796875000,4162.8203125000,4165.5126953125,4152.5639648438,4159.7436523438,4154.6152343750,4145.1284179688,,,
0.1796875000,5,4119.4873046875,4128.8461914062,4153.8461914062,4139.3588867188,4164.2309570312,4163.2050781250,4163.5898437500,4165.2563476562,4165.6411132812,4161.2822265625,4144.8715820312,4151.9228515625,4149.2309570312,4140.5126953125,,,
0.1875000000,6,4111.6665039062,4116.6665039062,4150.8974609375,4137.0512695312,4160.3847656250,4164.1025390625,4165.8974609375,4167.1796875000,4168.2050781250,4165.5126953125,4137.6923828125,4142.8203125000,4139.3588867188,4126.9228515625,,,
0.1953125000,6,4109.4873046875,4113.0771484375,4145.7690429688,4135.1284179688,4161.7949218750,4166.7949218750,4163.3334960938,4162.1796875000,4166.4101562500,4169.6152343750,4135.1284179688,4142.4360351562,4130.7690429688,4120.7690429688,,,
0.2031250000,6,4111.2822265625,4118.2050781250,4145.2563476562,4135.0000000000,4163.2050781250,4164.1025390625,4160.7690429688,4160.2563476562,4164.2309570312,4166.4101562500,4137.9487304688,4144.6152343750,4133.5898437500,4123.9741210938,,,
0.2109375000,6,4113.4614257812,4115.5126953125,4148.5898437500,4136.6665039062,4165.6411132812,4162.1796875000,4165.7690429688,4167.0512695312,4167.1796875000,4165.2563476562,4137.4360351562,4141.7949218750,4138.9741210938,4127.8203125000,,,
0.2187500000,7,4110.2563476562,4109.3588867188,4142.3076171875,4133.3334960938,4161.1538085938,4158.7177734375,4162.5639648438,4165.3847656250,4168.9741210938,4168.4614257812,4132.5639648438,4136.1538085938,4139.4873046875,4122.4360351562,,,
0.2265625000,7,4119.3588867188,4121.6665039062,4146.1538085938,4142.4360351562,4162.9487304688,4161.9228515625,4160.2563476562,4161.6665039062,4166.2822265625,4169.2309570312,4143.4614257812,4147.4360351562,4157.0512695312,4129.4873046875,,,
0.2343750000,7,4142.4360351562,4137.3076171875,4162.4360351562,4156.5385742188,4167.8203125000,4167.4360351562,4160.2563476562,4160.6411132812,4163.8461914062,4164.8715820312,4160.6411132812,4169.2309570312,4179.6152343750,4150.2563476562,,,
