Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4117.9487304688,4126.7949218750,4183.5898437500,4149.1025390625,4160.6411132812,4162.6923828125,4160.3847656250,4162.5639648438,4163.9741210938,4164.2309570312,4132.0512695312,4111.4101562500,4125.5126953125,4121.1538085938,,,
0.0078125000,0,4120.7690429688,4129.3588867188,4190.0000000000,4155.5126953125,4164.1025390625,4165.5126953125,4162.9487304688,4167.3076171875,4162.5639648438,4164.3588867188,4130.7690429688,4115.6411132812,4123.4614257812,4124.2309570312,,,
0.0156250000,0,4130.1284179688,4136.1538085938,4191.5385742188,4149.3588867188,4163.3334960938,4163.8461914062,4161.5385742188,4163.2050781250,4161.2822265625,4163.5898437500,4138.3334960938,4119.2309570312,4125.0000000000,4130.2563476562,,,
0.0234375000,0,4137.5639648438,4141.9228515625,4194.1025390625,4153.5898437500,4164.1025390625,4161.2822265625,4162.4360351562,4161.1538085938,4162.9487304688,4164.2309570312,4143.3334960938,4121.0258789062,4127.9487304688,4134.6152343750,,,
0.0312500000,1,4143.3334960938,4152.9487304688,4201.4101562500,4174.3588867188,4162.8203125000,4162.9487304688,4160.3847656250,4164.7436523438,4164.4873046875,4163.0771484375,4147.5639648438,4133.0771484375,4136.2822265625,4144.3588867188,,,
0.0390625000,1,4149.6152343750,4160.6411132812,4205.6411132812,4178.0771484375,4160.2563476562,4165.2563476562,4160.0000000000,4162.6923828125,4164.1025390625,4163.3334960938,4151.5385742188,4140.7690429688,4144.7436523438,4151.9228515625,,,
0.0468750000,1,4148.5898437500,4153.2050781250,4201.4101562500,4164.1025390625,4161.2822265625,4164.3588867188,4164.4873046875,4160.6411132812,4163.0771484375,4165.5126953125,4152.0512695312,4131.4101562500,4141.2822265625,4140.6411132812,,,
0.0546875000,1,4138.9741210938,4146.6665039062,4195.0000000000,4164.3588867188,4161.5385742188,4161.2822265625,4162.4360351562,4163.4614257812,4163.8461914062,4162.9487304688,4144.8715820312,4118.3334960938,4126.9228515625,4128.2050781250,,,
0.0625000000,2,4135.8974609375,4151.7949218750,4196.9228515625,4172.5639648438,4163.3334960938,4165.2563476562,4161.0258789062,4164.8715820312,4165.8974609375,4161.9228515625,4146.0258789062,4123.2050781250,4125.6411132812,4136.5385742188,,,
0.0703125000,2,4141.4101562500,4154.2309570312,4199.3588867188,4168.3334960938,4164.7436523438,4169.6152343750,4163.0771484375,4162.3076171875,4165.7690429688,4165.0000000000,4157.4360351562,4134.7436523438,4138.9741210938,4146.1538085938,,,
