Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4165.3847656250,4152.1796875000,4156.2822265625,4165.1284179688,4162.8203125000,4159.7436523438,4160.5126953125,4167.0512695312,4166.7949218750,4167.1796875000,4160.8974609375,4146.6665039062,4166.9228515625,4149.7436523438,,,
0.0078125000,0,4162.0512695312,4149.4873046875,4147.5639648438,4162.6923828125,4164.8715820312,4161.2822265625,4162.1796875000,4165.6411132812,4166.4101562500,4168.4614257812,4158.8461914062,4136.6665039062,4160.8974609375,4142.4360351562,,,
0.0156250000,0,4153.9741210938,4144.3588867188,4141.6665039062,4161.4101562500,4168.3334960938,4163.4614257812,4165.2563476562,4164.6152343750,4165.7690429688,4168.9741210938,4140.3847656250,4124.6152343750,4144.4873046875,4132.4360351562,,,
0.0234375000,0,4149.1025390625,4141.6665039062,4140.2563476562,4158.7177734375,4165.3847656250,4162.4360351562,4162.1796875000,4162.3076171875,4168.2050781250,4167.4360351562,4131.1538085938,4122.0512695312,4138.9741210938,4130.2563476562,,,
0.0312500000,1,4162.9487304688,4150.2563476562,4151.5385742188,4162.9487304688,4163.8461914062,4164.3588867188,4164.2309570312,4164.7436523438,4167.0512695312,4167.0512695312,4143.8461914062,4133.0771484375,4152.0512695312,4148.9741210938,,,
0.0390625000,1,4170.7690429688,4152.9487304688,4159.4873046875,4162.8203125000,4162.3076171875,4161.4101562500,4160.3847656250,4165.3847656250,4161.9228515625,4167.5639648438,4154.7436523438,4146.7949218750,4157.1796875000,4162.6923828125,,,
0.0468750000,1,4166.0258789062,4145.1284179688,4154.3588867188,4158.9741210938,4164.4873046875,4160.2563476562,4159.8715820312,4167.1796875000,4165.1284179688,4167.5639648438,4148.3334960938,4148.8461914062,4146.2822265625,4159.4873046875,,,
0.0546875000,1,4174.7436523438,4153.7177734375,4157.5639648438,4162.6923828125,4164.4873046875,4162.5639648438,4162.9487304688,4165.0000000000,4169.6152343750,4167.3076171875,4152.1796875000,4154.3588867188,4152.6923828125,4168.2050781250,,,
0.0625000000,2,4183.5898437500,4169.8715820312,4169.8715820312,4168.0771484375,4162.8203125000,4162.6923828125,4160.8974609375,4160.7690429688,4167.6923828125,4167.0512695312,4168.7177734375,4169.6152343750,4169.6152343750,4180.2563476562,,,
0.0703125000,2,4169.7436523438,4161.2822265625,4162.0512695312,4164.4873046875,4167.0512695312,4164.3588867188,4165.1284179688,4167.8203125000,4165.3847656250,4167.1796875000,4161.1538085938,4158.5898437500,4158.4614257812,4165.2563476562,,,
0.0781250000,2,4149.7436523438,4141.9228515625,4142.8203125000,4153.7177734375,4163.7177734375,4161.5385742188,4162.1796875000,4168.7177734375,4163.0771484375,4167.5639648438,4144.4873046875,4133.3334960938,4141.7949218750,4140.6411132812,,,
0.0859375000,2,4144.8715820312,4145.3847656250,4141.0258789062,4151.7949218750,4162.9487304688,4161.6665039062,4158.4614257812,4163.3334960938,4163.0771484375,4167.6923828125,4148.7177734375,4134.1025390625,4143.7177734375,4140.1284179688,,,
0.0937500000,3,4148.3334960938,4159.1025390625,4146.0258789062,4158.4614257812,4166.4101562500,4162.4360351562,4160.6411132812,4164.2309570312,4166.6665039062,4167.6923828125,4154.2309570312,4139.3588867188,4142.5639648438,4147.0512695312,,,
0.1015625000,3,4153.3334960938,4170.1284179688,4146.9228515625,4161.6665039062,4162.0512695312,4160.3847656250,4159.3588867188,4163.3334960938,4164.7436523438,4167.0512695312,4151.1538085938,4135.1284179688,4135.1284179688,4145.1284179688,,,
