Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4202.0512695312,4178.5898437500,4177.9487304688,4184.4873046875,4165.8974609375,4166.9228515625,4161.9228515625,4164.8715820312,4166.4101562500,4168.2050781250,4209.7436523438,4199.4873046875,4224.4873046875,4198.5898437500,,,
0.0078125000,0,4206.1538085938,4180.7690429688,4184.7436523438,4183.9741210938,4159.7436523438,4164.6152343750,4159.2309570312,4162.1796875000,4165.5126953125,4171.1538085938,4211.7949218750,4207.4360351562,4228.4614257812,4207.8203125000,,,
0.0156250000,0,4209.1025390625,4176.6665039062,4192.5639648438,4187.9487304688,4160.7690429688,4164.1025390625,4161.4101562500,4160.5126953125,4166.7949218750,4167.5639648438,4213.0771484375,4215.2563476562,4223.4614257812,4210.0000000000,,,
0.0234375000,0,4218.8461914062,4184.6152343750,4198.8461914062,4196.4101562500,4164.4873046875,4163.5898437500,4161.2822265625,4161.0258789062,4167.5639648438,4166.9228515625,4217.8203125000,4223.8461914062,4228.3334960938,4216.2822265625,,,
0.0312500000,1,4233.5898437500,4205.6411132812,4208.5898437500,4203.3334960938,4161.7949218750,4160.5126953125,4158.2050781250,4162.1796875000,4166.0258789062,4168.2050781250,4228.9741210938,4239.6152343750,4242.6923828125,4230.3847656250,,,
0.0390625000,1,4239.1025390625,4211.2822265625,4211.9228515625,4206.2822265625,4162.0512695312,4164.2309570312,4164.2309570312,4165.5126953125,4166.1538085938,4165.5126953125,4230.2563476562,4240.5126953125,4243.8461914062,4233.3334960938,,,
0.0468750000,1,4222.1796875000,4197.8203125000,4193.5898437500,4198.8461914062,4160.6411132812,4162.9487304688,4159.8715820312,4161.9228515625,4166.6665039062,4164.2309570312,4212.4360351562,4214.4873046875,4223.5898437500,4208.8461914062,,,
0.0546875000,1,4205.1284179688,4189.1025390625,4181.0258789062,4194.7436523438,4161.9228515625,4161.7949218750,4157.6923828125,4162.1796875000,4165.6411132812,4166.0258789062,4195.6411132812,4193.3334960938,4203.0771484375,4189.3588867188,,,
0.0625000000,2,4207.4360351562,4194.1025390625,4185.1284179688,4197.8203125000,4161.9228515625,4164.4873046875,4163.7177734375,4166.1538085938,4163.4614257812,4165.5126953125,4198.2050781250,4197.0512695312,4203.4614257812,4192.9487304688,,,
0.0703125000,2,4212.0512695312,4200.2563476562,4184.4873046875,4196.1538085938,4158.8461914062,4161.4101562500,4162.9487304688,4163.2050781250,4165.0000000000,4163.5898437500,4208.5898437500,4203.9741210938,4218.5898437500,4194.3588867188,,,
