Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4152.5639648438,4156.2822265625,4162.9487304688,4164.1025390625,4166.5385742188,4165.3847656250,4162.6923828125,4163.9741210938,4164.1025390625,4168.0771484375,4158.5898437500,4144.4873046875,4164.1025390625,4146.5385742188,,,
0.0078125000,0,4168.3334960938,4170.3847656250,4181.4101562500,4171.0258789062,4161.1538085938,4164.4873046875,4165.2563476562,4168.5898437500,4168.9741210938,4167.6923828125,4175.3847656250,4160.6411132812,4172.6923828125,4154.4873046875,,,
0.0156250000,0,4175.0000000000,4173.2050781250,4185.6411132812,4176.9228515625,4163.4614257812,4162.0512695312,4163.9741210938,4165.3847656250,4166.5385742188,4169.3588867188,4185.2563476562,4168.4614257812,4176.6665039062,4161.0258789062,,,
0.0234375000,0,4167.6923828125,4163.8461914062,4176.1538085938,4173.3334960938,4167.9487304688,4162.0512695312,4161.7949218750,4161.1538085938,4161.9228515625,4166.6665039062,4180.7690429688,4163.8461914062,4169.8715820312,4164.6152343750,,,
0.0312500000,1,4165.2563476562,4163.2050781250,4176.7949218750,4169.4873046875,4162.5639648438,4162.0512695312,4161.0258789062,4162.1796875000,4164.3588867188,4165.8974609375,4181.4101562500,4166.1538085938,4162.8203125000,4164.4873046875,,,
0.0390625000,1,4170.7690429688,4164.1025390625,4180.8974609375,4173.9741210938,4160.7690429688,4165.8974609375,4164.7436523438,4168.5898437500,4166.9228515625,4168.3334960938,4181.6665039062,4170.5126953125,4158.7177734375,4165.7690429688,,,
0.0468750000,1,4170.0000000000,4159.1025390625,4175.6411132812,4172.0512695312,4161.9228515625,4162.9487304688,4156.6665039062,4163.7177734375,4163.9741210938,4165.0000000000,4178.4614257812,4172.6923828125,4164.2309570312,4166.7949218750,,,
0.0546875000,1,4171.4101562500,4165.5126953125,4179.7436523438,4173.8461914062,4166.0258789062,4159.7436523438,4156.2822265625,4160.6411132812,4165.1284179688,4162.5639648438,4183.4614257812,4180.0000000000,4174.1025390625,4173.2050781250,,,
0.0625000000,2,4182.3076171875,4178.7177734375,4191.7949218750,4180.6411132812,4165.7690429688,4162.1796875000,4166.1538085938,4166.1538085938,4169.6152343750,4168.0771484375,4188.4614257812,4185.1284179688,4176.7949218750,4183.5898437500,,,
0.0703125000,2,4187.9487304688,4181.1538085938,4196.0258789062,4180.3847656250,4160.1284179688,4160.1284179688,4162.9487304688,4162.0512695312,4166.7949218750,4170.5126953125,4188.5898437500,4187.0512695312,4182.0512695312,4185.8974609375,,,
0.0781250000,2,4190.6411132812,4182.4360351562,4199.3588867188,4182.5639648438,4163.8461914062,4161.4101562500,4160.1284179688,4160.2563476562,4161.9228515625,4166.9228515625,4192.9487304688,4195.2563476562,4190.2563476562,4188.9741210938,,,
0.0859375000,2,4196.7949218750,4190.1284179688,4203.7177734375,4186.1538085938,4163.9741210938,4162.6923828125,4159.6152343750,4161.0258789062,4163.3334960938,4166.2822265625,4203.8461914062,4206.6665039062,4196.5385742188,4193.4614257812,,,
0.0937500000,3,4196.9228515625,4189.4873046875,4201.4101562500,4187.6923828125,4161.5385742188,4161.5385742188,4162.1796875000,4164.4873046875,4164.8715820312,4168.8461914062,4204.8715820312,4205.7690429688,4195.0000000000,4190.2563476562,,,
0.1015625000,3,4187.3076171875,4174.7436523438,4188.2050781250,4182.1796875000,4166.7949218750,4160.5126953125,4164.4873046875,4167.9487304688,4164.4873046875,4167.6923828125,4191.6665039062,4194.3588867188,4184.3588867188,4181.9228515625,,,
