Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.0000000000,0,4148.2050781250,4178.9741210938,4156.5385742188,4149.8715820312,4159.8715820312,4162.1796875000,4160.0000000000,4162.4360351562,4164.6152343750,4167.3076171875,4153.3334960938,4159.8715820312,4141.0258789062,4143.4614257812,,,
0.0078125000,0,4152.1796875000,4175.2563476562,4160.1284179688,4151.5385742188,4158.3334960938,4159.1025390625,4161.7949218750,4166.6665039062,4165.8974609375,4164.8715820312,4148.5898437500,4154.7436523438,4140.0000000000,4142.6923828125,,,
0.0156250000,0,4149.6152343750,4180.3847656250,4158.4614257812,4155.5126953125,4163.7177734375,4159.8715820312,4162.4360351562,4166.6665039062,4164.6152343750,4166.1538085938,4150.6411132812,4152.9487304688,4145.3847656250,4146.5385742188,,,
0.0234375000,0,4134.7436523438,4178.5898437500,4147.9487304688,4147.0512695312,4164.8715820312,4159.7436523438,4155.0000000000,4158.7177734375,4163.9741210938,4169.3588867188,4149.7436523438,4147.5639648438,4144.8715820312,4137.1796875000,,,
0.0312500000,1,4120.1284179688,4164.3588867188,4136.5385742188,4142.3076171875,4162.9487304688,4164.2309570312,4163.3334960938,4163.4614257812,4167.3076171875,4166.2822265625,4136.6665039062,4133.4614257812,4129.7436523438,4124.8715820312,,,
0.0390625000,1,4117.0512695312,4162.3076171875,4128.4614257812,4142.5639648438,4158.2050781250,4163.4614257812,4166.7949218750,4166.2822265625,4166.1538085938,4162.5639648438,4128.2050781250,4123.3334960938,4122.0512695312,4121.4101562500,,,
0.0468750000,1,4133.5898437500,4176.4101562500,4136.0258789062,4147.1796875000,4159.6152343750,4162.1796875000,4162.3076171875,4163.4614257812,4163.0771484375,4163.9741210938,4142.8203125000,4136.0258789062,4141.9228515625,4132.6923828125,,,
0.0546875000,1,4153.2050781250,4183.5898437500,4153.9741210938,4155.3847656250,4161.7949218750,4165.6411132812,4162.5639648438,4166.1538085938,4164.1025390625,4165.8974609375,4162.1796875000,4158.2050781250,4165.0000000000,4153.0771484375,,,
0.0625000000,2,4154.7436523438,4178.2050781250,4160.3847656250,4155.8974609375,4156.1538085938,4161.9228515625,4158.5898437500,4163.7177734375,4163.0771484375,4164.7436523438,4163.5898437500,4167.6923828125,4165.7690429688,4155.8974609375,,,
0.0703125000,2,4159.1025390625,4180.3847656250,4162.6923828125,4159.8715820312,4160.1284179688,4161.6665039062,4161.5385742188,4162.8203125000,4161.5385742188,4164.1025390625,4160.8974609375,4166.4101562500,4159.7436523438,4157.6923828125,,,
